law,data_seed,init,family,region,event,n,rep,estimate,particle_error,total_error,ess,reference_qualified,oracle_qualified
heavy_tailed,101,2903,mdn4,boundary,rare,128,2,0.225845642335973,-0.0005072813338433,-0.5144118309980836,3.7454970341947855,False,True
heavy_tailed,101,2903,mdn4,boundary,rare,512,0,0.1811083201550539,-0.0452446035147624,-0.5591491531790027,2.661263513481371,False,True
heavy_tailed,101,2903,mdn4,boundary,rare,512,1,0.839121496672909,0.6127685730030926,0.0988640233388523,1.4884185301344837,False,True
heavy_tailed,101,2903,mdn4,boundary,rare,512,2,0.1000820233512101,-0.1262709003186062,-0.6401754499828465,22.912037099915946,False,True
heavy_tailed,101,2903,mdn4,extrapolated,common,128,0,1.0763577154889314,0.6289633024343504,0.3783270128026298,1.9904603036006177,True,False
heavy_tailed,101,2903,mdn4,extrapolated,common,128,1,0.5193329107836283,0.0719384977290472,-0.1786977919026733,6.5892566255965175,True,False
heavy_tailed,101,2903,mdn4,extrapolated,common,128,2,0.4236850080841779,-0.023709404970403,-0.2743456946021236,6.2733757916838755,True,False
heavy_tailed,101,2903,mdn4,extrapolated,common,512,0,0.3646643301174249,-0.0827300829371561,-0.3333663725688767,17.801122037119935,True,False
heavy_tailed,101,2903,mdn4,extrapolated,common,512,1,0.3079430409927033,-0.1394513720618777,-0.3900876616935982,19.99318697402648,True,False
heavy_tailed,101,2903,mdn4,extrapolated,common,512,2,0.3397157078248417,-0.1076787052297393,-0.3583149948614599,26.00732613344643,True,False
heavy_tailed,101,2903,mdn4,extrapolated,rare,128,0,-0.208409940702345,-0.3175357805684204,-0.6183576044547157,4.49913263202866,True,True
heavy_tailed,101,2903,mdn4,extrapolated,rare,128,1,0.2819604792800618,0.1728346394139864,-0.1279871844723088,8.173495025799019,True,True
heavy_tailed,101,2903,mdn4,extrapolated,rare,128,2,-0.2523314955997069,-0.3614573354657823,-0.6622791593520776,7.585015454488707,True,True
heavy_tailed,101,2903,mdn4,extrapolated,rare,512,0,0.257671071849662,0.1485452319835866,-0.1522765919027087,32.68392918597085,True,True
heavy_tailed,101,2903,mdn4,extrapolated,rare,512,1,0.0738169814244037,-0.0353088584416716,-0.3361306823279669,27.68430831187616,True,True
heavy_tailed,101,2903,mdn4,extrapolated,rare,512,2,0.1797211810232721,0.0705953411571968,-0.2302264827290985,33.17379299938409,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,128,0,0.1890432610838188,-0.0223680547634256,0.0161221090826467,85.01613863970209,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,128,1,0.1945491409010972,-0.0168621749461473,0.021627988899925,89.29110827417215,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,128,2,0.2502462139910733,0.0388348981438287,0.0773250619899011,86.91317058023081,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,512,0,0.2100914652871928,-0.0013198505600517,0.0371703132860206,365.50578764518735,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,512,1,0.200517999922834,-0.0108933159244105,0.0275968479216618,354.959362575233,True,True
heavy_tailed,101,1701,gaussian_rank2,central,common,512,2,0.2146221226148129,0.0032108067675684,0.0417009706136408,350.28639300108216,True,True
heavy_tailed,101,1701,gaussian_rank2,central,rare,128,0,0.0203245589494971,-0.1021800273878476,-0.5820733788968213,4.1574185604167715,False,False
heavy_tailed,101,1701,gaussian_rank2,central,rare,128,1,0.1596557355895335,0.0371511492521887,-0.442742202256785,2.0394507935411217,False,False
heavy_tailed,101,1701,gaussian_rank2,central,rare,128,2,0.0388475409726449,-0.0836570453646998,-0.5635503968736737,2.3851575514391334,False,False
heavy_tailed,101,1701,gaussian_rank2,central,rare,512,0,0.070372804544613,-0.0521317817927317,-0.5320251333017055,5.06183696275349,False,False
heavy_tailed,101,1701,gaussian_rank2,central,rare,512,1,0.085170489308589,-0.0373340970287557,-0.5172274485377295,1.1725431631477197,False,False
heavy_tailed,101,1701,gaussian_rank2,central,rare,512,2,0.0063289775391336,-0.1161756087982111,-0.5960689603071849,3.227299932377552,False,False
heavy_tailed,101,1701,gaussian_rank2,boundary,common,128,0,0.1941675117392447,0.040989587106754,-0.3729227360457295,4.316147614560114,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,common,128,1,0.1106635475701638,-0.0425143770623268,-0.4564267002148104,10.272740549333642,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,common,128,2,0.3596738894553494,0.2064959648228587,-0.2074163583296248,2.2157639024461755,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,common,512,0,0.1167254800647717,-0.0364524445677189,-0.4503647677202025,22.410675168957283,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,common,512,1,0.1942721691195104,0.0410942444870198,-0.3728180786654638,4.369808967621545,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,common,512,2,0.3297311996426209,0.1765532750101302,-0.2373590481423534,8.29114366046191,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,128,0,0.0495486703752928,-0.101774360849646,-0.6907088029587638,2.5510007284787193,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,128,1,0.1439689948467356,-0.0073540363782032,-0.596288478487321,6.288796511079087,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,128,2,0.0622083711863069,-0.0891146600386319,-0.6780491021477497,7.093970120409714,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,512,0,0.1529519647264847,0.0016289335015458,-0.5873055086075719,17.528227906458195,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,512,1,0.0485419335813275,-0.1027810976436114,-0.6917155397527291,19.538352907007265,True,True
heavy_tailed,101,1701,gaussian_rank2,boundary,rare,512,2,0.0579853536160754,-0.0933376776088634,-0.6822721197179812,20.26931345523691,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,128,0,0.3736595635265826,0.2561145725617812,-0.324371139159719,1.2594938057904934,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,128,1,0.0927460532348051,-0.0247989377299962,-0.6052846494514965,6.919682338047328,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,128,2,0.1840944959348668,0.0665495049700654,-0.5139362067514348,8.00646062096285,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,512,0,-0.0338511825948016,-0.151396173559603,-0.7318818852811033,13.285485635387792,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,512,1,-0.0438800046669967,-0.161424995631798,-0.7419107073532983,14.12573868685944,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,common,512,2,0.3638208741342338,0.2462758831694325,-0.3342098285520677,2.688227270994954,False,False
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,128,0,0.1425856798433912,0.0535762145286585,-0.2673619839089795,3.680518064867933,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,128,1,0.2396412815912693,0.1506318162765366,-0.1703063821611014,13.877779248648151,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,128,2,0.3038810170197399,0.2148715517050072,-0.1060666467326307,8.069256223847276,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,512,0,0.1484354722066753,0.0594260068919426,-0.2615121915456954,28.91726004160286,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,512,1,0.2258818870434364,0.1368724217287037,-0.1840657767089342,31.032587830902973,True,True
heavy_tailed,101,1701,gaussian_rank2,extrapolated,rare,512,2,0.1697154214151137,0.080705956100381,-0.2402322423372569,36.239491556562584,True,True
linear_gaussian,101,2903,student_rank2,central,common,128,0,0.2126617591836759,0.0009480512119014,-0.0091291151818588,79.96351630495572,True,True
linear_gaussian,101,2903,student_rank2,central,common,128,1,0.2375343457196563,0.0258206377478819,0.0157434713541215,74.91657052535697,True,True
linear_gaussian,101,2903,student_rank2,central,common,128,2,0.197852291388113,-0.0138614165836614,-0.0239385829774217,83.588932780738,True,True
linear_gaussian,101,2903,student_rank2,central,common,512,0,0.2049570768036111,-0.0067566311681633,-0.0168337975619236,320.58816026618615,True,True
linear_gaussian,101,2903,student_rank2,central,common,512,1,0.238211420149195,0.0264977121774205,0.0164205457836601,320.58855458037004,True,True
linear_gaussian,101,2903,student_rank2,central,common,512,2,0.243196708826657,0.0314830008548825,0.0214058344611221,305.65860143833015,True,True
linear_gaussian,101,2903,student_rank2,central,rare,128,0,-0.0010966121226663,-0.4947839426034621,-0.1443884253230072,2.954201493505395,False,False
linear_gaussian,101,2903,student_rank2,central,rare,128,1,0.0079508373523629,-0.4857364931284328,-0.1353409758479779,1.0071979693591693,False,False
linear_gaussian,101,2903,student_rank2,central,rare,128,2,0.0477699314347659,-0.4459173990460298,-0.0955218817655749,1.3723765283837672,False,False
linear_gaussian,101,2903,student_rank2,central,rare,512,0,0.1850190511705582,-0.3086682793102375,0.0417272379702174,2.1616977748571613,False,False
linear_gaussian,101,2903,student_rank2,central,rare,512,1,0.0103046864966236,-0.4833826439841721,-0.1329871267037172,2.574175998316881,False,False
linear_gaussian,101,2903,student_rank2,central,rare,512,2,0.0325944485592519,-0.4610928819215438,-0.1106973646410889,1.2567380205820204,False,False
linear_gaussian,101,2903,student_rank2,boundary,common,128,0,0.3995364901254135,0.1080223139049154,0.1760693516638825,5.2043922020545414,True,True
linear_gaussian,101,2903,student_rank2,boundary,common,128,1,0.2387074407777217,-0.0528067354427763,0.0152403023161908,4.755098885111465,True,True
linear_gaussian,101,2903,student_rank2,boundary,common,128,2,0.1210849011250306,-0.1704292750954674,-0.1023822373365003,7.878365775612015,True,True
linear_gaussian,101,2903,student_rank2,boundary,common,512,0,0.3551965460712592,0.0636823698507612,0.1317294076097283,18.527417135462812,True,True
linear_gaussian,101,2903,student_rank2,boundary,common,512,1,0.4018364164198169,0.1103222401993189,0.178369277958286,21.093420750426805,True,True
linear_gaussian,101,2903,student_rank2,boundary,common,512,2,0.5078554706058187,0.2163412943853206,0.2843883321442878,19.761885847886717,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,128,0,0.5107491489103815,0.1913642476558603,0.2923397068983059,1.9068394850918264,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,128,1,0.1366054215463851,-0.182779479708136,-0.0818040204656904,7.821647625179483,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,128,2,0.1965414411880527,-0.1228434600664684,-0.0218680008240228,5.560353076439877,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,512,0,0.3996330436630815,0.0802481424085603,0.1812236016510059,10.079613520400937,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,512,1,0.6220570198540166,0.3026721185994954,0.403647577841941,6.725671934524442,True,True
linear_gaussian,101,2903,student_rank2,boundary,rare,512,2,0.4193179327970857,0.0999330315425645,0.2009084907850101,5.933295472791814,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,common,128,0,0.3658858416420743,0.0852008089321842,0.2613839103563011,4.493536319687746,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,common,128,1,0.0517039238652772,-0.2289811088446128,-0.0527980074204959,8.712488381796621,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,common,128,2,0.2176257098734163,-0.0630593228364737,0.1131237785876431,2.788577458078873,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,common,512,0,0.3632279703927041,0.0825429376828141,0.258726039106931,25.5722489730892,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,common,512,1,0.4861928027246407,0.2055077700147507,0.3816908714388676,25.64734189470448,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,common,512,2,0.332678947610825,0.051993914900935,0.2281770163250518,27.1144957017172,True,False
linear_gaussian,101,2903,student_rank2,extrapolated,rare,128,0,0.2190232826513621,-0.0266569371285346,-0.0051020667198039,25.999349847352715,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,rare,128,1,0.2387943342814937,-0.006885885498403,0.0146689849103276,28.22735826046528,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,rare,128,2,0.3559026642355651,0.1102224444556683,0.131777314864399,30.594557111800107,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,rare,512,0,0.1819741159550487,-0.063706103824848,-0.0421512334161174,95.2392592180686,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,rare,512,1,0.2300430538265536,-0.0156371659533431,0.0059177044553875,101.69513757219036,True,True
linear_gaussian,101,2903,student_rank2,extrapolated,rare,512,2,0.2887909019535195,0.0431106821736226,0.0646655525823533,105.94618466680636,True,True
linear_gaussian,101,1701,mdn4,central,common,128,0,0.1785730936548177,-0.0516486780424311,-0.043217780710717,85.69266756139248,True,True
linear_gaussian,101,1701,mdn4,central,common,128,1,0.2468873916890205,0.0166656199917716,0.0250965173234856,77.46718675705233,True,True
linear_gaussian,101,1701,mdn4,central,common,128,2,0.2276593588062798,-0.002562412890969,0.0058684844407449,84.96877063648036,True,True
linear_gaussian,101,1701,mdn4,central,common,512,0,0.2620497256937921,0.0318279539965432,0.0402588513282572,326.16575857577794,True,True
linear_gaussian,101,1701,mdn4,central,common,512,1,0.2263493818835892,-0.0038723898136595,0.0045585075180544,329.6134596268974,True,True
linear_gaussian,101,1701,mdn4,central,common,512,2,0.2067147452408647,-0.0235070264563841,-0.0150761291246701,334.3036808282251,True,True
linear_gaussian,101,1701,mdn4,central,rare,128,0,0.0317025664219631,-0.1362964702844181,-0.1115892467783777,3.0018839530212147,False,False
linear_gaussian,101,1701,mdn4,central,rare,128,1,0.0756654731619772,-0.092333563544404,-0.0676263400383636,1.8277306497924444,False,False
linear_gaussian,101,1701,mdn4,central,rare,128,2,-0.02517570146691,-0.1931747381732913,-0.1684675146672508,1.4246284462620422,False,False
linear_gaussian,101,1701,mdn4,central,rare,512,0,-0.0213215075181983,-0.1893205442245796,-0.1646133207185392,2.772079649944568,False,False
linear_gaussian,101,1701,mdn4,central,rare,512,1,0.0163527229431492,-0.151646313763232,-0.1269390902571916,1.004008463761353,False,False
linear_gaussian,101,1701,mdn4,central,rare,512,2,0.058532596004342,-0.1094664407020392,-0.0847592171959988,1.629861854135474,False,False
linear_gaussian,101,1701,mdn4,boundary,common,128,0,0.3433161505958227,0.1129041919068565,0.1198490121342918,5.401394502653226,True,True
linear_gaussian,101,1701,mdn4,boundary,common,128,1,0.2496859582317681,0.0192739995428018,0.0262188197702371,13.975311663770716,True,True
linear_gaussian,101,1701,mdn4,boundary,common,128,2,0.1883842749859365,-0.0420276837030297,-0.0350828634755943,3.3888718214902944,True,True
linear_gaussian,101,1701,mdn4,boundary,common,512,0,0.1483465599015594,-0.0820653987874068,-0.0751205785599714,31.50882267121023,True,True
linear_gaussian,101,1701,mdn4,boundary,common,512,1,0.2078489855049748,-0.0225629731839914,-0.015618152956556,21.978426467667507,True,True
linear_gaussian,101,1701,mdn4,boundary,common,512,2,0.1705788308428653,-0.0598331278461009,-0.0528883076186656,24.534064496385643,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,128,0,0.152097666690695,-0.0420387907885118,-0.0663117753213805,5.3736046862161215,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,128,1,0.2564690100406323,0.0623325525614254,0.0380595680285567,3.274983687005637,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,128,2,-0.0416202687706339,-0.2357567262498408,-0.2600297107827095,2.2541251092547308,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,512,0,0.1420201127979179,-0.0521163446812888,-0.0763893292141576,3.839198990897601,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,512,1,0.1953228618118805,0.0011864043326736,-0.023086580200195,4.742686048326373,True,True
linear_gaussian,101,1701,mdn4,boundary,rare,512,2,0.0619803163342035,-0.1321561411450033,-0.156429125677872,9.93032561580961,True,True
linear_gaussian,101,1701,mdn4,extrapolated,common,128,0,0.2281762922717368,0.0585573005749073,0.1236743609859636,4.224246987888541,True,False
linear_gaussian,101,1701,mdn4,extrapolated,common,128,1,0.2425740803640038,0.0729550886671743,0.1380721490782307,5.568816527206368,True,False
linear_gaussian,101,1701,mdn4,extrapolated,common,128,2,0.0629018350801862,-0.1067171566166432,-0.0416000962055869,5.668269512149359,True,False
linear_gaussian,101,1701,mdn4,extrapolated,common,512,0,0.2803613680573872,0.1107423763605577,0.175859436771614,10.426159858194785,True,False
linear_gaussian,101,1701,mdn4,extrapolated,common,512,1,0.2045069012320588,0.0348879095352293,0.1000049699462856,12.411755671043414,True,False
linear_gaussian,101,1701,mdn4,extrapolated,common,512,2,0.2643520312007005,0.094733039503871,0.1598500999149273,11.477354662912148,True,False
linear_gaussian,101,1701,mdn4,extrapolated,rare,128,0,0.0471517934324526,-0.120169834115168,-0.1769735559387134,17.337804910346687,True,True
linear_gaussian,101,1701,mdn4,extrapolated,rare,128,1,0.0794732791880522,-0.0878483483595684,-0.1446520701831139,11.563596739372665,True,True
linear_gaussian,101,1701,mdn4,extrapolated,rare,128,2,0.1060096993141392,-0.0613119282334814,-0.1181156500570268,13.586337501671483,True,True
linear_gaussian,101,1701,mdn4,extrapolated,rare,512,0,0.1774628213405376,0.0101411937929169,-0.0466625280306285,39.605803714661,True,True
linear_gaussian,101,1701,mdn4,extrapolated,rare,512,1,0.1590165480567731,-0.0083050794908475,-0.0651088013143929,39.24703116142806,True,True
linear_gaussian,101,1701,mdn4,extrapolated,rare,512,2,0.1371654555669696,-0.030156171980651,-0.0869598938041965,55.89578636548338,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,128,0,0.2449434986160665,0.0326823495468879,0.0294851930584075,85.43929548469586,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,128,1,0.2411877836410331,0.0289266345718545,0.0257294780833741,81.57768195827656,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,128,2,0.2059550261448801,-0.0063061229242983,-0.0095032794127788,88.96050638139414,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,512,0,0.1991080438233885,-0.01315310524579,-0.0163502617342704,343.3413824245604,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,512,1,0.2164112514408022,0.0041501023716236,0.0009529458831431,326.3060844448599,True,True
nonlinear_heteroskedastic,303,2903,edm,central,common,512,2,0.2172050825992025,0.0049439335300239,0.0017467770415434,345.6756159504863,True,True
nonlinear_heteroskedastic,303,2903,edm,central,rare,128,0,0.0779841243948431,0.1661232873057064,-0.1370739838606148,5.249920157264425,False,False
nonlinear_heteroskedastic,303,2903,edm,central,rare,128,1,-0.000622742072115,0.0875164208387482,-0.215680850327573,1.0296706024085138,False,False
nonlinear_heteroskedastic,303,2903,edm,central,rare,128,2,-0.0173159429801075,0.0708232199307558,-0.2323740512355655,4.260503492084655,False,False
nonlinear_heteroskedastic,303,2903,edm,central,rare,512,0,0.0611630558755563,0.1493022187864197,-0.1538950523799016,1.1989117843842745,False,False
nonlinear_heteroskedastic,303,2903,edm,central,rare,512,1,0.0502981294733251,0.1384372923841884,-0.1647599787821329,2.2549229085197258,False,False
nonlinear_heteroskedastic,303,2903,edm,central,rare,512,2,0.0819044319868658,0.1700435948977291,-0.1331536762685922,1.27789529512709,False,False
nonlinear_heteroskedastic,303,2903,edm,boundary,common,128,0,0.1775918466399811,-0.0137254982380715,-0.0463976785571955,4.278579953855451,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,common,128,1,0.354143698430454,0.1628263535524013,0.1301541732332773,6.344050444096603,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,common,128,2,0.1310491663626574,-0.0602681785153952,-0.0929403588345191,3.105741546425453,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,common,512,0,0.1532852610609848,-0.0380320838170678,-0.0707042641361918,26.215391962636858,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,common,512,1,0.1831990844190799,-0.0081182604589727,-0.0407904407780966,21.569429667129224,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,common,512,2,0.2204811558394417,0.029163810961389,-0.0035083693577348,15.215723941658911,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,128,0,0.2967853938901761,0.1177596336717738,0.0798026863239338,2.2493307841592975,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,128,1,0.1418727901134655,-0.0371529701049366,-0.0751099174527767,7.913180393698001,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,128,2,0.2704817623697013,0.0914560021512991,0.053499054803459,2.171101848134968,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,512,0,0.3239234389166703,0.144897678698268,0.106940731350428,8.688570901395128,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,512,1,0.3514922975284533,0.1724665373100511,0.134509589962211,1.5686544296646336,True,True
nonlinear_heteroskedastic,303,2903,edm,boundary,rare,512,2,0.3285546944620975,0.1495289342436953,0.1115719868958552,3.4173738691699356,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,128,0,0.221235262890703,0.1386146926148339,-0.0015940341913112,1.2004426504975718,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,128,1,-0.0303501423600222,-0.1129707126358913,-0.2531794394420364,3.788018474214241,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,128,2,0.302174650652602,0.2195540803767329,0.0793453535705877,1.199843908043733,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,512,0,-0.0454329535194908,-0.1280535237953599,-0.2682622506015051,3.9346309889813553,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,512,1,-0.0064726072086913,-0.0890931774845604,-0.2293019042907056,4.727196465653059,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,common,512,2,0.0716800052896915,-0.0109405649861775,-0.1511492917923227,5.159388792222887,False,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,128,0,0.1097556191171639,-0.032434889175011,-0.1131521447953472,20.817863010346898,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,128,1,0.1881255254052342,0.0459350171130592,-0.0347822385072769,27.104922849874207,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,128,2,0.0319032738260414,-0.1102872344661335,-0.1910044900864697,20.2802592121565,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,512,0,0.1356674399215731,-0.0065230683706017,-0.0872403239909379,86.95611884340728,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,512,1,0.1353454308743548,-0.0068450774178201,-0.0875623330381563,100.82616944336375,True,True
nonlinear_heteroskedastic,303,2903,edm,extrapolated,rare,512,2,0.1455251683773333,0.0033346600851583,-0.0773825955351778,106.00996769444342,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,128,0,0.0280643860670043,0.0300863951943218,-0.1892267254259003,89.79025868606895,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,128,1,-0.0443090326744559,-0.0422870235471384,-0.2616001441673606,90.88678041797594,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,128,2,-0.0061223787215029,-0.0041003695941854,-0.2234134902144076,89.64712095867411,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,512,0,-0.0215128623672927,-0.0194908532399752,-0.2388039738601974,352.69282887355126,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,512,1,-0.0017343990843483,0.0002876100429691,-0.219025510577253,348.9998302092128,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,common,512,2,0.0004162304831109,0.0024382396104284,-0.2168748810097937,360.7334115408,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,128,0,-0.1966604390572746,-0.1793871743550102,-0.4095404123293229,1.761831461204506,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,128,1,-0.0236057121614043,-0.0063324474591399,-0.2364856854334527,1.1247030489075354,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,128,2,0.0519533101827756,0.06922657488504,-0.1609266630892727,2.2968637752539016,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,512,0,0.0344420185457559,0.0517152832480203,-0.1784379547262923,5.130244125261603,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,512,1,-0.0430050364130931,-0.0257317717108288,-0.2558850096851415,2.425897209046332,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,central,rare,512,2,-0.1070458384527331,-0.0897725737504687,-0.3199258117247815,1.4060271884714917,False,False
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,128,0,0.0062735002683796,0.0128137179027487,-0.218947876105567,9.026482309352648,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,128,1,0.0158890535225535,0.0224292711569225,-0.2093323228513931,6.619914965944981,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,128,2,-0.0864379142854187,-0.0798976966510496,-0.3116592906593654,4.91904869876568,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,512,0,0.0133419119905556,0.0198821296249246,-0.211879464383391,25.69910351792331,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,512,1,0.0155786822347611,0.0221188998691301,-0.2096426941391856,13.141829811741244,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,common,512,2,0.0519753366250727,0.0585155542594417,-0.173246039748874,9.20899882814441,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,128,0,0.1678470267428361,0.1685700162971088,-0.0544313062791202,4.1188426613119455,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,128,1,-0.0886484559248571,-0.0879254663705844,-0.3109267889468134,6.175024220404405,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,128,2,0.1036810220521685,0.1044040116064412,-0.1185973109697879,6.767032324873403,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,512,0,-0.0060795249756145,-0.0053565354213419,-0.228357857997571,16.72523069949645,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,512,1,0.0420776801026349,0.0428006696569076,-0.1802006529193215,12.393421885490516,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,boundary,rare,512,2,-0.0012453337072491,-0.0005223441529764,-0.2235236667292055,9.814840246616948,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,128,0,-0.0384584731122916,-0.0324882503777938,-0.2675675415460989,3.683904676089601,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,128,1,-0.0959769193722572,-0.0900066966377593,-0.3250859878060644,5.293919850281108,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,128,2,-0.2981513112910382,-0.2921810885565404,-0.5272603797248455,4.020149337731434,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,512,0,-0.1342994797668388,-0.128329257032341,-0.3634085482006461,13.849289950007632,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,512,1,-0.0177074149201231,-0.0117371921856253,-0.2468164833539304,11.00507116287516,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,common,512,2,-0.0188116399433903,-0.0128414172088924,-0.2479207083771975,11.128354487903948,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,rare,128,0,-0.1388616247152621,-0.146118480307519,-0.3573000684992151,22.788377406498302,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,rare,128,1,-0.074226634381439,-0.081483489973696,-0.2926650781653921,27.282667484900273,True,True
nonlinear_heteroskedastic,202,1701,gaussian_diag,extrapolated,rare,128,2,0.0115293006962613,0.0042724451040043,-0.2069091430876917,25.653869457460715,True,True
