law,data_seed,init,family,region,history_id,energy,mean_squared_error,coverage90,width90,tail_brier,tail_probability,tail_probability_abs_error,sampling_seconds_per_history,mixture_label_entropy,joint_predictive_entropy
bimodal,303,1701,transformer_mdn4,central,0,0.6003606537583865,0.0356757812770943,0.8177083333333334,1.3991298815623738,0.0497283935546875,0.08984375,0.03984375,0.0014620919998075,0.4896121,0.4474819803216158
bimodal,303,1701,transformer_mdn4,central,1,0.546583399648321,0.0064983399568115,0.87890625,1.4267948291868258,0.0526123046875,0.1171875,0.0671875,0.0014620919998075,0.5187136,0.6454653048493563
bimodal,303,1701,transformer_mdn4,central,2,0.5780621165053172,0.0088534793611971,0.8619791666666666,1.4491100647979385,0.0516357421875,0.109375,0.059375,0.0014620919998075,0.49983907,0.4706203246094881
bimodal,303,1701,transformer_mdn4,central,3,0.5818431584444402,0.0159386217819905,0.8333333333333334,1.4231633665730097,0.0497283935546875,0.08984375,0.03984375,0.0014620919998075,0.47888646,0.47089319467326984
bimodal,303,1701,transformer_mdn4,central,4,0.5821098520251966,0.0205947152520921,0.8372395833333334,1.3751588611253032,0.04833984375,0.0625,0.0124999999999999,0.0014620919998075,0.48644215,0.6889453434922396
bimodal,303,1701,transformer_mdn4,central,5,0.5447042952309743,0.0031373765783195,0.8802083333333334,1.4924767605111864,0.0484466552734375,0.06640625,0.0164062499999999,0.0014620919998075,0.36671832,0.34323113202831135
bimodal,303,1701,transformer_mdn4,central,6,0.5594030671528016,0.0044480118661267,0.8671875,1.4519584542973776,0.0484466552734375,0.06640625,0.0164062499999999,0.0014620919998075,0.387641,0.3248087668397127
bimodal,303,1701,transformer_mdn4,central,7,0.6034183628733631,0.0016911207991343,0.8216145833333334,1.4126127445210266,0.048583984375,0.03125,0.01875,0.0014620919998075,0.4607498,0.5156537795045076
bimodal,303,1701,transformer_mdn4,central,8,0.5458325575591526,0.0037442747141217,0.8463541666666666,1.3806321706180835,0.0489501953125,0.0234375,0.0265625,0.0014620919998075,0.4534201,0.4639744663216768
bimodal,303,1701,transformer_mdn4,central,9,0.5921166355008731,0.0041308678164587,0.8463541666666666,1.4248216284895048,0.0489501953125,0.078125,0.0281249999999999,0.0014620919998075,0.50605655,0.6555725836732088
bimodal,303,1701,transformer_mdn4,central,10,0.5945332310066443,0.0145521818417881,0.8619791666666666,1.5097970816709267,0.0489501953125,0.078125,0.0281249999999999,0.0014620919998075,0.5123529,0.7219670319535433
bimodal,303,1701,transformer_mdn4,central,11,0.5604632701398046,0.0022241455349504,0.87109375,1.4166042127120624,0.0487518310546875,0.07421875,0.0242187499999999,0.0014620919998075,0.4883408,0.6725169920899569
bimodal,303,1701,transformer_mdn4,central,12,0.5691419148800233,0.0006887081133107,0.8541666666666666,1.443055013029033,0.04833984375,0.0390625,0.0109375,0.0014620919998075,0.41209087,0.4416237378098665
bimodal,303,1701,transformer_mdn4,central,13,0.5819737659634889,0.0017180371894229,0.8619791666666666,1.4337598649165717,0.0482025146484375,0.05078125,0.0007812499999999,0.0014620919998075,0.5405176,0.7526730799653231
bimodal,303,1701,transformer_mdn4,central,14,0.5599265122438161,0.0018813009874535,0.8932291666666666,1.4973632314085048,0.0511932373046875,0.10546875,0.05546875,0.0014620919998075,0.4070914,0.41681336402675495
bimodal,303,1701,transformer_mdn4,central,15,0.597128217038434,0.033281165831383,0.8854166666666666,1.606359566280028,0.0562744140625,0.140625,0.090625,0.0014620919998075,0.5098536,0.7063076996781527
bimodal,303,1701,transformer_mdn4,central,16,0.6048511575628682,0.00077967883017,0.8125,1.380277888622073,0.048583984375,0.03125,0.01875,0.0014620919998075,0.50097144,0.5453055405595003
bimodal,303,1701,transformer_mdn4,central,17,0.5612408703426143,0.0062587023632152,0.8489583333333334,1.375576753781088,0.0489501953125,0.078125,0.0281249999999999,0.0014620919998075,0.4179314,0.5062666439988314
bimodal,303,1701,transformer_mdn4,central,18,0.5784050374281834,0.0012809735567273,0.8151041666666666,1.3864403361891855,0.0482635498046875,0.04296875,0.00703125,0.0014620919998075,0.4787685,0.469651749131888
bimodal,303,1701,transformer_mdn4,central,19,0.5884976608255543,0.0029807873968954,0.8059895833333334,1.3877498266101014,0.04833984375,0.0390625,0.0109375,0.0014620919998075,0.4356564,0.3463881516434847
bimodal,303,1701,transformer_mdn4,central,20,0.5947709739459471,0.0031492964166274,0.8359375,1.4053572450732872,0.0482177734375,0.0546875,0.0046874999999999,0.0014620919998075,0.5032147,0.6591866517045198
bimodal,303,1701,transformer_mdn4,central,21,0.5832336191956121,0.0017866976526192,0.8606770833333334,1.480627521732709,0.0484466552734375,0.06640625,0.0164062499999999,0.0014620919998075,0.49436164,0.5951210761048494
bimodal,303,1701,transformer_mdn4,central,22,0.5905768357334075,0.0048602664402837,0.8111979166666666,1.3838613212645026,0.048583984375,0.03125,0.01875,0.0014620919998075,0.40557858,0.4040641093232332
bimodal,303,1701,transformer_mdn4,central,23,0.5793884657234329,0.0009400947392272,0.8268229166666666,1.3735612352401134,0.0484466552734375,0.03515625,0.01484375,0.0014620919998075,0.523304,0.6610656285264193
bimodal,303,1701,transformer_mdn4,boundary,0,0.4222673330940669,0.0012793534768995,0.9088541666666666,1.3818154294713885,0.0491790771484375,0.08203125,0.03203125,0.0013988906236287,0.30688328,0.7857664132096468
bimodal,303,1701,transformer_mdn4,boundary,1,0.425608353804532,0.0010068724111279,0.8854166666666666,1.327470631119786,0.0503997802734375,0.09765625,0.04765625,0.0013988906236287,0.2907593,0.5800208950020967
bimodal,303,1701,transformer_mdn4,boundary,2,0.4364361311002125,0.0018408896945853,0.9401041666666666,1.618080487214222,0.0497283935546875,0.08984375,0.03984375,0.0013988906236287,0.32810092,0.7664157652833162
bimodal,303,1701,transformer_mdn4,boundary,3,0.4419226397640038,0.0016618980045649,0.9127604166666666,1.4790779848013391,0.0489501953125,0.078125,0.0281249999999999,0.0013988906236287,0.30179417,0.7000134491898714
bimodal,303,1701,transformer_mdn4,boundary,4,0.4343271937099743,0.0048033314262406,0.90625,1.4315176663977784,0.0494384765625,0.0859375,0.0359375,0.0013988906236287,0.31327215,0.6836184763886629
bimodal,303,1701,transformer_mdn4,boundary,5,0.4306536670479711,0.0084273711196005,0.9283854166666666,1.6014985572290712,0.0482025146484375,0.05078125,0.0007812499999999,0.0013988906236287,0.2924203,0.8048127198197542
bimodal,303,1701,transformer_mdn4,boundary,6,0.4068136553091053,0.0014565428878322,0.9153645833333334,1.380920973066826,0.0503997802734375,0.09765625,0.04765625,0.0013988906236287,0.2843111,0.630311419961661
bimodal,303,1701,transformer_mdn4,boundary,7,0.4572157691897123,0.0010659491332868,0.9309895833333334,1.5549259110437224,0.0491790771484375,0.08203125,0.03203125,0.0013988906236287,0.30155534,0.6394955420472322
bimodal,303,1701,transformer_mdn4,boundary,8,0.4000759621848059,0.0024012671519841,0.93359375,1.4315378044371705,0.0521087646484375,0.11328125,0.06328125,0.0013988906236287,0.29207322,0.7725552821137606
bimodal,303,1701,transformer_mdn4,boundary,9,0.4302961269180317,0.001587791759,0.90625,1.4125459100361537,0.048583984375,0.0703125,0.0203124999999999,0.0013988906236287,0.32516778,0.6920353674866854
bimodal,303,1701,transformer_mdn4,boundary,10,0.4740929568500335,0.0023180713211512,0.9466145833333334,1.6161069087443858,0.0526123046875,0.1171875,0.0671875,0.0013988906236287,0.32111257,0.7900496029832064
bimodal,303,1701,transformer_mdn4,boundary,11,0.4316634702027346,0.0003883550187958,0.91015625,1.4727526753124878,0.0484466552734375,0.06640625,0.0164062499999999,0.0013988906236287,0.32404783,0.7268747591950594
bimodal,303,1701,transformer_mdn4,boundary,12,0.3944615027935118,0.0020419298328528,0.9348958333333334,1.4555302098262413,0.0531463623046875,0.12109375,0.07109375,0.0013988906236287,0.2901256,0.8691067004182039
bimodal,303,1701,transformer_mdn4,boundary,13,0.4324478677476317,7.809285853690168e-05,0.9088541666666666,1.501759131248802,0.0484466552734375,0.03515625,0.01484375,0.0013988906236287,0.33704233,0.6967664265610872
bimodal,303,1701,transformer_mdn4,boundary,14,0.3978865035082538,0.0017477768126378,0.92578125,1.404077854079401,0.0497283935546875,0.08984375,0.03984375,0.0013988906236287,0.29721516,0.586093833444327
bimodal,303,1701,transformer_mdn4,boundary,15,0.4684319412533687,0.0018796691121492,0.8880208333333334,1.34807216538191,0.0482025146484375,0.05078125,0.0007812499999999,0.0013988906236287,0.31537238,0.6862005496003328
bimodal,303,1701,transformer_mdn4,boundary,16,0.4229572992296627,0.0015248264065422,0.92578125,1.4851102811694938,0.0497283935546875,0.08984375,0.03984375,0.0013988906236287,0.29924524,0.8272938036896883
bimodal,303,1701,transformer_mdn4,boundary,17,0.42110827191774,0.0004176864451535,0.8984375,1.3889457681083055,0.0516357421875,0.109375,0.059375,0.0013988906236287,0.30111447,0.9106897616364656
bimodal,303,1701,transformer_mdn4,boundary,18,0.4524283857978416,0.0071269686023935,0.8971354166666666,1.4541913704999387,0.0569915771484375,0.14453125,0.09453125,0.0013988906236287,0.3039189,0.8192061686494051
bimodal,303,1701,transformer_mdn4,boundary,19,0.3965312731636938,0.0008951606981088,0.91015625,1.3485740234807182,0.048583984375,0.0703125,0.0203124999999999,0.0013988906236287,0.31354746,0.738252093789786
bimodal,303,1701,transformer_mdn4,boundary,20,0.4107109454798107,0.001026705530241,0.93359375,1.4966518116509102,0.05078125,0.1015625,0.0515625,0.0013988906236287,0.31480587,0.8139755034424959
bimodal,303,1701,transformer_mdn4,boundary,21,0.4632024275083243,0.0080373670133439,0.9322916666666666,1.623204305917622,0.069091796875,0.1953125,0.1453125,0.0013988906236287,0.3157134,0.9049338602997957
bimodal,303,1701,transformer_mdn4,boundary,22,0.4236124593922508,0.0148833869141422,0.8828125,1.2702210059808772,0.06103515625,0.1640625,0.1140625,0.0013988906236287,0.31599295,0.5572033429124056
bimodal,303,1701,transformer_mdn4,boundary,23,0.4277914665685348,0.00309645475843,0.9166666666666666,1.580895685896199,0.0497283935546875,0.08984375,0.03984375,0.0013988906236287,0.29667822,0.7690351510026155
bimodal,303,1701,transformer_mdn4,extrapolated,0,0.5257513413165945,0.1282145565115055,0.8997395833333334,1.6694554388806562,0.1126708984375,0.3046875,0.2546875,0.0015363628335762,0.23013125,1.6186558508851228
bimodal,303,1701,transformer_mdn4,extrapolated,1,0.5419320532877733,0.1761813663377018,0.80078125,1.4959301507479563,0.0601654052734375,0.16015625,0.11015625,0.0015363628335762,0.24091774,1.2718540930726228
bimodal,303,1701,transformer_mdn4,extrapolated,2,0.4984472337668646,0.1343074968228916,0.9348958333333334,1.635573742654315,0.0738525390625,0.2109375,0.1609375,0.0015363628335762,0.23322076,1.529796054361075
bimodal,303,1701,transformer_mdn4,extrapolated,3,0.8532518307431224,0.5108276300996094,0.6471354166666666,1.6954654865070733,0.0497283935546875,0.01171875,0.03828125,0.0015363628335762,0.24359946,1.925383975503653
bimodal,303,1701,transformer_mdn4,extrapolated,4,0.5978452334912219,0.2188577757845686,0.7877604166666666,1.6994159716656485,0.0601654052734375,0.16015625,0.11015625,0.0015363628335762,0.24702275,1.5290401482560334
bimodal,303,1701,transformer_mdn4,extrapolated,5,0.501250454144839,0.1537999336994323,0.9010416666666666,1.7507577644206316,0.0521087646484375,0.11328125,0.06328125,0.0015363628335762,0.24930274,1.6167775893189607
bimodal,303,1701,transformer_mdn4,extrapolated,6,1.0506153177285706,0.7270621703137105,0.5677083333333334,1.757488440405426,0.0491790771484375,0.01953125,0.03046875,0.0015363628335762,0.23960851,1.75814049482128
bimodal,303,1701,transformer_mdn4,extrapolated,7,0.4422031962671251,0.0833956190228752,0.9440104166666666,1.8237460764164712,0.0833587646484375,0.23828125,0.18828125,0.0015363628335762,0.24601114,1.6383935713746247
bimodal,303,1701,transformer_mdn4,extrapolated,8,0.5247095331123939,0.1845745327283765,0.9401041666666666,1.855131521855328,0.0526123046875,0.1171875,0.0671875,0.0015363628335762,0.2347358,1.9407252573945222
bimodal,303,1701,transformer_mdn4,extrapolated,9,0.973629028418307,0.6740631438461803,0.5052083333333334,1.9614216060892176,0.0503997802734375,0.00390625,0.04609375,0.0015363628335762,0.24628069,1.7427965903260407
bimodal,303,1701,transformer_mdn4,extrapolated,10,0.7024121759639511,0.3106151563393229,0.7708333333333334,1.6297997076993982,0.0516357421875,0.109375,0.059375,0.0015363628335762,0.23934488,1.4832811856248078
bimodal,303,1701,transformer_mdn4,extrapolated,11,0.5043557226147612,0.1324866698884591,0.9088541666666666,1.5615772860704205,0.0585174560546875,0.15234375,0.10234375,0.0015363628335762,0.22810277,1.4706310534455476
bimodal,303,1701,transformer_mdn4,extrapolated,12,0.4893861627801992,0.1423276239402976,0.90234375,1.7234682663817835,0.069091796875,0.1953125,0.1453125,0.0015363628335762,0.24856561,1.6400052809693513
bimodal,303,1701,transformer_mdn4,extrapolated,13,0.4245902009870882,0.0622746871074329,0.9466145833333334,1.6167133400708174,0.101318359375,0.28125,0.23125,0.0015363628335762,0.23154293,1.4460435414292512
bimodal,303,1701,transformer_mdn4,extrapolated,14,0.7235172588057391,0.412352100924229,0.80859375,1.8855320053183224,0.0489501953125,0.0234375,0.0265625,0.0015363628335762,0.23321113,1.8285390639283357
bimodal,303,1701,transformer_mdn4,extrapolated,15,0.6912148371659336,0.3468908338533544,0.76171875,1.7771540989062915,0.0484466552734375,0.06640625,0.0164062499999999,0.0015363628335762,0.24129574,1.4175164008118806
bimodal,303,1701,transformer_mdn4,extrapolated,16,0.5178958404595501,0.1621889684874615,0.8671875,1.7512279577614471,0.0726165771484375,0.20703125,0.15703125,0.0015363628335762,0.25009874,1.598815133569449
bimodal,303,1701,transformer_mdn4,extrapolated,17,0.572606939214467,0.1881063232694823,0.9075520833333334,1.7665838147037167,0.0679779052734375,0.19140625,0.14140625,0.0015363628335762,0.23097144,1.6974603438355622
bimodal,303,1701,transformer_mdn4,extrapolated,18,0.9192306960158012,0.5904757141638352,0.6744791666666666,1.8054291930528732,0.0484466552734375,0.03515625,0.01484375,0.0015363628335762,0.23975702,1.7987109923340974
bimodal,303,1701,transformer_mdn4,extrapolated,19,0.455363259252869,0.086307154476168,0.9088541666666666,1.4717009411639737,0.0751190185546875,0.21484375,0.16484375,0.0015363628335762,0.24264053,1.4372935795762238
bimodal,303,1701,transformer_mdn4,extrapolated,20,0.5074011447971201,0.1397935987842211,0.9348958333333334,1.745179627111221,0.087890625,0.25,0.2,0.0015363628335762,0.23200527,1.7102085852601228
bimodal,303,1701,transformer_mdn4,extrapolated,21,0.4294005097323154,0.0942445195139724,0.9557291666666666,1.584833523692249,0.0569915771484375,0.14453125,0.09453125,0.0015363628335762,0.22778463,1.4906019473054108
bimodal,303,1701,transformer_mdn4,extrapolated,22,0.4731379014841815,0.111491914435167,0.9205729166666666,1.5548167458170183,0.0926971435546875,0.26171875,0.21171875,0.0015363628335762,0.23996651,1.3495965504624543
bimodal,303,1701,transformer_mdn4,extrapolated,23,0.4157200228527713,0.0874217069487888,0.94140625,1.6288914903299103,0.0943603515625,0.265625,0.215625,0.0015363628335762,0.24155676,1.5141313576676545
bimodal,303,2903,transformer_mdn4,central,0,0.5746233245058484,0.0023163032051687,0.8528645833333334,1.4021942128412797,0.0482177734375,0.046875,0.003125,0.0015174513755482,0.927539,0.6311663889863192
bimodal,303,2903,transformer_mdn4,central,1,0.5447231446767337,0.0013956146737203,0.85546875,1.3772263126041058,0.04833984375,0.0625,0.0124999999999999,0.0015174513755482,0.9426565,0.5156573557831942
bimodal,303,2903,transformer_mdn4,central,2,0.5782670459823591,0.0009937604831759,0.8372395833333334,1.3670453620313332,0.0482025146484375,0.05078125,0.0007812499999999,0.0015174513755482,0.9799032,0.4934953951813875
bimodal,303,2903,transformer_mdn4,central,3,0.5756313413877425,0.0008319427492209,0.87109375,1.4404202276955147,0.0487518310546875,0.07421875,0.0242187499999999,0.0015174513755482,0.9432908,0.6051428818680941
bimodal,303,2903,transformer_mdn4,central,4,0.5676601215304137,0.0021044583355137,0.8372395833333334,1.3622986632638143,0.0487518310546875,0.02734375,0.02265625,0.0015174513755482,0.9049568,0.5260451936700045
bimodal,303,2903,transformer_mdn4,central,5,0.5459256141017654,0.0043068240463389,0.8489583333333334,1.4170573908208872,0.0482025146484375,0.05078125,0.0007812499999999,0.0015174513755482,0.8573188,0.34840702056667194
bimodal,303,2903,transformer_mdn4,central,6,0.5563228291091997,0.0035665952413092,0.828125,1.3534722631393972,0.0484466552734375,0.03515625,0.01484375,0.0015174513755482,0.9091886,0.3590182566621004
bimodal,303,2903,transformer_mdn4,central,7,0.5975930756297557,0.0003107659111,0.8619791666666666,1.4899231134118764,0.0482177734375,0.046875,0.003125,0.0015174513755482,0.93528605,0.4928795599915682
bimodal,303,2903,transformer_mdn4,central,8,0.5630454837465488,0.003077351944185,0.7838541666666666,1.2910238278074095,0.048583984375,0.03125,0.01875,0.0015174513755482,0.9199534,0.5135400795914827
bimodal,303,2903,transformer_mdn4,central,9,0.60639034648256,0.0016273158887694,0.8229166666666666,1.3672068899222074,0.0482635498046875,0.04296875,0.00703125,0.0015174513755482,0.97884893,0.5649008655526339
bimodal,303,2903,transformer_mdn4,central,10,0.5956841097775166,0.0047207664181503,0.7942708333333334,1.367422386169202,0.04833984375,0.0625,0.0124999999999999,0.0015174513755482,0.9180193,0.3982154631592928
bimodal,303,2903,transformer_mdn4,central,11,0.5569255124105412,0.0014042969717486,0.89453125,1.4844458874823732,0.0511932373046875,0.10546875,0.05546875,0.0015174513755482,0.908488,0.5999550127961336
bimodal,303,2903,transformer_mdn4,central,12,0.5713066688246502,0.0026732776417192,0.8450520833333334,1.3949114747941869,0.0489501953125,0.0234375,0.0265625,0.0015174513755482,0.9522249,0.44428305864116535
bimodal,303,2903,transformer_mdn4,central,13,0.5810364042173435,0.0012239502939111,0.859375,1.438599965416153,0.0482635498046875,0.05859375,0.0085937499999999,0.0015174513755482,0.96789443,0.6469396853425203
bimodal,303,2903,transformer_mdn4,central,14,0.5648548838761384,0.0026071585290291,0.87890625,1.4519741866620262,0.048583984375,0.0703125,0.0203124999999999,0.0015174513755482,0.88009286,0.3828111195542513
bimodal,303,2903,transformer_mdn4,central,15,0.5789264458123271,0.0040111711647552,0.8463541666666666,1.4057523899942426,0.0489501953125,0.078125,0.0281249999999999,0.0015174513755482,0.94433314,0.48815881252071247
bimodal,303,2903,transformer_mdn4,central,16,0.6037288477396887,0.0036280039391469,0.828125,1.4091367076837498,0.0489501953125,0.0234375,0.0265625,0.0015174513755482,0.9829911,0.5575448179223238
bimodal,303,2903,transformer_mdn4,central,17,0.5377348494470047,0.00133517811946,0.8893229166666666,1.4696139989478685,0.0482635498046875,0.05859375,0.0085937499999999,0.0015174513755482,0.8215494,0.5433518195130526
bimodal,303,2903,transformer_mdn4,central,18,0.5801136298338547,0.0007872762460319,0.83984375,1.414013147322324,0.04833984375,0.0390625,0.0109375,0.0015174513755482,0.9440719,0.5410673522927462
bimodal,303,2903,transformer_mdn4,central,19,0.5884071446701619,0.0043072001969983,0.8463541666666666,1.4288403651417036,0.0482177734375,0.046875,0.003125,0.0015174513755482,0.9599841,0.43843339919826374
bimodal,303,2903,transformer_mdn4,central,20,0.6028059679881329,0.0006084574394758,0.7799479166666666,1.2972426464445483,0.0482635498046875,0.04296875,0.00703125,0.0015174513755482,0.98281467,0.4802074933030306
bimodal,303,2903,transformer_mdn4,central,21,0.5975251922683171,0.0045564386962472,0.7890625,1.3346225039860158,0.04833984375,0.0390625,0.0109375,0.0015174513755482,0.94399154,0.5000697875001131
bimodal,303,2903,transformer_mdn4,central,22,0.5902693190457353,0.0016908698516908,0.7903645833333334,1.3197230143393088,0.048583984375,0.03125,0.01875,0.0015174513755482,0.90374446,0.5151332521416842
bimodal,303,2903,transformer_mdn4,central,23,0.5787694117010773,0.0017146502056762,0.859375,1.444207156434704,0.04833984375,0.0390625,0.0109375,0.0015174513755482,0.95033646,0.718023707864493
bimodal,303,2903,transformer_mdn4,boundary,0,0.425342343942015,0.0015902095166245,0.9348958333333334,1.522910725025886,0.0484466552734375,0.06640625,0.0164062499999999,0.001455144083593,0.6917256,0.6082112097718416
bimodal,303,2903,transformer_mdn4,boundary,1,0.4250060690378854,0.0001531891932062,0.9166666666666666,1.4796987140627962,0.0491790771484375,0.08203125,0.03203125,0.001455144083593,0.66873026,0.5985582375504671
bimodal,303,2903,transformer_mdn4,boundary,2,0.4338089819319003,6.307711630138872e-05,0.8958333333333334,1.387581023170007,0.048583984375,0.0703125,0.0203124999999999,0.001455144083593,0.67490834,0.6368572020508944
bimodal,303,2903,transformer_mdn4,boundary,3,0.4409627184659798,0.001377668770495,0.89453125,1.3943140429818228,0.0484466552734375,0.03515625,0.01484375,0.001455144083593,0.6781849,0.48105918407222614
bimodal,303,2903,transformer_mdn4,boundary,4,0.4318143360176183,0.0004738801797534,0.9231770833333334,1.4851494260038098,0.0482177734375,0.0546875,0.0046874999999999,0.001455144083593,0.70255685,0.7030396962144075
bimodal,303,2903,transformer_mdn4,boundary,5,0.4273418534181667,0.00015153598106,0.9192708333333334,1.4753633409024849,0.0489501953125,0.078125,0.0281249999999999,0.001455144083593,0.6536684,0.6249657177903353
bimodal,303,2903,transformer_mdn4,boundary,6,0.4029945397394117,0.0008411900613386,0.9205729166666666,1.410470092025336,0.0503997802734375,0.09765625,0.04765625,0.001455144083593,0.6729834,0.6142246031739412
bimodal,303,2903,transformer_mdn4,boundary,7,0.4534343681233989,0.0003303010902188,0.9140625,1.5076946109600773,0.04833984375,0.0625,0.0124999999999999,0.001455144083593,0.6902224,0.5366498136498629
bimodal,303,2903,transformer_mdn4,boundary,8,0.4025584898025595,0.0009619022294103,0.9283854166666666,1.4262869783578047,0.0482177734375,0.0546875,0.0046874999999999,0.001455144083593,0.67945534,0.768464496133536
bimodal,303,2903,transformer_mdn4,boundary,9,0.429506909246004,0.0034735745259709,0.9244791666666666,1.4820645386264475,0.0482025146484375,0.05078125,0.0007812499999999,0.001455144083593,0.69992185,0.601843287942618
bimodal,303,2903,transformer_mdn4,boundary,10,0.476716309676103,0.0002046044740866,0.9166666666666666,1.4896252070821183,0.050048828125,0.09375,0.04375,0.001455144083593,0.6860176,0.5613900923707186
bimodal,303,2903,transformer_mdn4,boundary,11,0.4383011497430189,0.0034741215144339,0.9192708333333334,1.5305307237502142,0.0484466552734375,0.03515625,0.01484375,0.001455144083593,0.68307424,0.6635163331010042
bimodal,303,2903,transformer_mdn4,boundary,12,0.3941232264616519,0.0011925222832878,0.9401041666666666,1.5030949494927013,0.050048828125,0.09375,0.04375,0.001455144083593,0.66294646,0.6729004883744417
bimodal,303,2903,transformer_mdn4,boundary,13,0.4432981969992552,0.0065918995361836,0.9205729166666666,1.568819139947493,0.0487518310546875,0.02734375,0.02265625,0.001455144083593,0.7070009,0.6525540852524935
bimodal,303,2903,transformer_mdn4,boundary,14,0.4007430535622471,0.0001586136731652,0.9361979166666666,1.500120087208032,0.0489501953125,0.078125,0.0281249999999999,0.001455144083593,0.68527454,0.6465216183640657
bimodal,303,2903,transformer_mdn4,boundary,15,0.459386379709114,0.0003184723438057,0.9075520833333334,1.4370367749812356,0.0482177734375,0.046875,0.003125,0.001455144083593,0.68854564,0.5356411242463289
bimodal,303,2903,transformer_mdn4,boundary,16,0.423152620964257,0.0022834319284751,0.9283854166666666,1.4934048307906262,0.04833984375,0.0625,0.0124999999999999,0.001455144083593,0.66518885,0.6615888380982576
bimodal,303,2903,transformer_mdn4,boundary,17,0.4182552373474169,0.0010810806907831,0.9088541666666666,1.4416997598757906,0.0511932373046875,0.10546875,0.05546875,0.001455144083593,0.67047685,0.5183973813035189
bimodal,303,2903,transformer_mdn4,boundary,18,0.442303416400709,0.0004950435544173,0.9140625,1.4977072940726852,0.0482635498046875,0.05859375,0.0085937499999999,0.001455144083593,0.6864701,0.6191841864564119
bimodal,303,2903,transformer_mdn4,boundary,19,0.3998102305247467,0.0007094851054932,0.91015625,1.4203820592268428,0.0491790771484375,0.01953125,0.03046875,0.001455144083593,0.6817794,0.5408053898789583
bimodal,303,2903,transformer_mdn4,boundary,20,0.4126156088378789,0.0019989308689486,0.9348958333333334,1.5002792574302797,0.0484466552734375,0.06640625,0.0164062499999999,0.001455144083593,0.6707918,0.6403781676270662
bimodal,303,2903,transformer_mdn4,boundary,21,0.4596681903808672,0.0010492751601249,0.8815104166666666,1.3724589042535762,0.05078125,0.1015625,0.0515625,0.001455144083593,0.69651896,0.5797422432877718
bimodal,303,2903,transformer_mdn4,boundary,22,0.4113190842504537,0.0007957672818108,0.9049479166666666,1.4019791100107897,0.0503997802734375,0.09765625,0.04765625,0.001455144083593,0.69721663,0.6613798642136751
bimodal,303,2903,transformer_mdn4,boundary,23,0.4262203249315234,0.0023117786065375,0.8893229166666666,1.418428520727727,0.0489501953125,0.078125,0.0281249999999999,0.001455144083593,0.656265,0.6501452231385408
bimodal,303,2903,transformer_mdn4,extrapolated,0,0.5542816719527325,0.1572784465703389,0.8684895833333334,1.5769115313438629,0.0848388671875,0.2421875,0.1921875,0.0015389479158329,0.6434929,1.1334832215287385
bimodal,303,2903,transformer_mdn4,extrapolated,1,0.5066381910852292,0.1328748168080781,0.80859375,1.4385316093030551,0.1126708984375,0.3046875,0.2546875,0.0015389479158329,0.6118165,0.994890859124869
bimodal,303,2903,transformer_mdn4,extrapolated,2,0.4656973527963541,0.1155160120698225,0.86328125,1.567956526077234,0.0777435302734375,0.22265625,0.17265625,0.0015389479158329,0.6205771,1.0245266461350617
bimodal,303,2903,transformer_mdn4,extrapolated,3,0.7895944867544314,0.3964773946077526,0.5169270833333334,1.542785607537155,0.0503997802734375,0.00390625,0.04609375,0.0015389479158329,0.62701267,1.121966531274527
bimodal,303,2903,transformer_mdn4,extrapolated,4,0.5521263926514286,0.1662565512092287,0.7239583333333334,1.5666154153553853,0.0848388671875,0.2421875,0.1921875,0.0015389479158329,0.61384314,1.1490339541413483
bimodal,303,2903,transformer_mdn4,extrapolated,5,0.5298160337663962,0.1517509898044637,0.70703125,1.5131193354791863,0.06689453125,0.1875,0.1375,0.0015389479158329,0.60587823,1.0287839674927888
bimodal,303,2903,transformer_mdn4,extrapolated,6,0.984472099327644,0.6285190220695818,0.4296875,1.6100535633006816,0.0497283935546875,0.01171875,0.03828125,0.0015389479158329,0.63968337,1.2554520869233308
bimodal,303,2903,transformer_mdn4,extrapolated,7,0.4569890484922491,0.0918517406846393,0.8697916666666666,1.4536833328475405,0.0995330810546875,0.27734375,0.22734375,0.0015389479158329,0.6065755,1.0898495221116242
bimodal,303,2903,transformer_mdn4,extrapolated,8,0.5443059700035977,0.1925643206414881,0.7955729166666666,1.5639949864366958,0.0482025146484375,0.05078125,0.0007812499999999,0.0015389479158329,0.65251935,1.0613688731171784
bimodal,303,2903,transformer_mdn4,extrapolated,9,0.8591055070348095,0.4782408011876375,0.4609375,1.4986431713690014,0.0497283935546875,0.01171875,0.03828125,0.0015389479158329,0.62647134,1.235038688180655
bimodal,303,2903,transformer_mdn4,extrapolated,10,0.6843962609285578,0.2763354347987787,0.6588541666666666,1.4773233756538164,0.0537109375,0.125,0.075,0.0015389479158329,0.6271896,1.1283089423157868
bimodal,303,2903,transformer_mdn4,extrapolated,11,0.5228933957523285,0.1440867850007232,0.8216145833333334,1.3748436950924354,0.0619354248046875,0.16796875,0.11796875,0.0015389479158329,0.62840754,0.9188803935029207
bimodal,303,2903,transformer_mdn4,extrapolated,12,0.513981672388436,0.1396289713370926,0.7838541666666666,1.4301254778251729,0.1187591552734375,0.31640625,0.26640625,0.0015389479158329,0.60621715,0.9977471137025057
