law,data_seed,family,region,event,absolute_error,qualified,absolute_error_flow,qualified_flow,both_qualified,delta_vs_flow
heavy_tailed,303,flow,central,rare,0.5301984880905357,False,0.5301984880905357,False,False,
heavy_tailed,303,flow,extrapolated,common,0.6440983325367254,False,0.6440983325367254,False,False,
heavy_tailed,303,flow,extrapolated,rare,0.24103037508965947,True,0.24103037508965947,True,True,0.0
heavy_tailed,303,gaussian_diag,boundary,common,0.5811811062348513,True,0.13240168360139445,False,False,
heavy_tailed,303,gaussian_diag,boundary,rare,0.7259720002373142,True,0.5036006314004778,False,False,
heavy_tailed,303,gaussian_diag,central,common,0.1727794144997391,True,0.010388353599616956,True,True,0.16239106090012215
heavy_tailed,303,gaussian_diag,central,rare,0.6720392234979848,True,0.5301984880905357,False,False,
heavy_tailed,303,gaussian_diag,extrapolated,common,0.7944872276354065,True,0.6440983325367254,False,False,
heavy_tailed,303,gaussian_diag,extrapolated,rare,0.3971575221901622,True,0.24103037508965947,True,True,0.15612714710050274
heavy_tailed,303,gaussian_rank2,boundary,common,0.43087999539456995,True,0.13240168360139445,False,False,
heavy_tailed,303,gaussian_rank2,boundary,rare,0.5756708893970328,True,0.5036006314004778,False,False,
heavy_tailed,303,gaussian_rank2,central,common,0.03342468275373374,True,0.010388353599616956,True,True,0.023036329154116783
heavy_tailed,303,gaussian_rank2,central,rare,0.46583512624451195,True,0.5301984880905357,False,False,
heavy_tailed,303,gaussian_rank2,extrapolated,common,0.6199159581182726,True,0.6440983325367254,False,False,
heavy_tailed,303,gaussian_rank2,extrapolated,rare,0.22258625267302823,True,0.24103037508965947,True,True,-0.018444122416631237
heavy_tailed,303,gp_rbf,boundary,common,0.5811811062348513,True,0.13240168360139445,False,False,
heavy_tailed,303,gp_rbf,boundary,rare,0.7259720002373142,True,0.5036006314004778,False,False,
heavy_tailed,303,gp_rbf,central,common,0.1727794144997391,True,0.010388353599616956,True,True,0.16239106090012215
heavy_tailed,303,gp_rbf,central,rare,0.6720392234979848,True,0.5301984880905357,False,False,
heavy_tailed,303,gp_rbf,extrapolated,common,0.7944872276354065,True,0.6440983325367254,False,False,
heavy_tailed,303,gp_rbf,extrapolated,rare,0.3971575221901622,True,0.24103037508965947,True,True,0.15612714710050274
heavy_tailed,303,mdn4,boundary,common,0.27207190526404595,True,0.13240168360139445,False,False,
heavy_tailed,303,mdn4,boundary,rare,0.32311521167177565,False,0.5036006314004778,False,False,
heavy_tailed,303,mdn4,central,common,0.018177590142441052,True,0.010388353599616956,True,True,0.007789236542824096
heavy_tailed,303,mdn4,central,rare,0.591670891289262,False,0.5301984880905357,False,False,
heavy_tailed,303,mdn4,extrapolated,common,0.47090592182861035,True,0.6440983325367254,False,False,
heavy_tailed,303,mdn4,extrapolated,rare,0.19249275173802022,True,0.24103037508965947,True,True,-0.04853762335163925
heavy_tailed,303,ridge,boundary,common,0.3964256709878456,True,0.13240168360139445,False,False,
heavy_tailed,303,ridge,boundary,rare,0.5412165649903085,True,0.5036006314004778,False,False,
heavy_tailed,303,ridge,central,common,0.011976020747266614,True,0.010388353599616956,True,True,0.0015876671476496573
heavy_tailed,303,ridge,central,rare,0.48728378825097907,True,0.5301984880905357,False,False,
heavy_tailed,303,ridge,extrapolated,common,0.6097317923884007,True,0.6440983325367254,False,False,
heavy_tailed,303,ridge,extrapolated,rare,0.21240208694315643,True,0.24103037508965947,True,True,-0.028628288146503034
heavy_tailed,303,student_rank2,boundary,common,0.0963196170044284,True,0.13240168360139445,False,False,
heavy_tailed,303,student_rank2,boundary,rare,0.10502405532348935,True,0.5036006314004778,False,False,
heavy_tailed,303,student_rank2,central,common,0.007489484847454778,True,0.010388353599616956,True,True,-0.0028988687521621787
heavy_tailed,303,student_rank2,central,rare,0.004744511009955987,True,0.5301984880905357,False,False,
heavy_tailed,303,student_rank2,extrapolated,common,0.03994718790664065,True,0.6440983325367254,False,False,
heavy_tailed,303,student_rank2,extrapolated,rare,0.19658253884481036,True,0.24103037508965947,True,True,-0.044447836244849104
heavy_tailed,303,transformer_mdn4,boundary,common,0.10816589764144602,True,0.13240168360139445,False,False,
heavy_tailed,303,transformer_mdn4,boundary,rare,0.5107513315755712,False,0.5036006314004778,False,False,
heavy_tailed,303,transformer_mdn4,central,common,0.04132200533264931,True,0.010388353599616956,True,True,0.030933651733032357
heavy_tailed,303,transformer_mdn4,central,rare,0.6962968618006311,False,0.5301984880905357,False,False,
heavy_tailed,303,transformer_mdn4,extrapolated,common,0.4521672516020726,True,0.6440983325367254,False,False,
heavy_tailed,303,transformer_mdn4,extrapolated,rare,0.2734925610735709,True,0.24103037508965947,True,True,0.03246218598391143
linear_gaussian,101,edm,boundary,common,0.02305900717813955,True,0.07736137483644111,True,True,-0.054302367658301556
linear_gaussian,101,edm,boundary,rare,0.020020092326812802,True,0.06418693680457108,True,True,-0.044166844477758274
linear_gaussian,101,edm,central,common,0.025444030463995654,True,0.024051057421306546,True,True,0.001392973042689108
linear_gaussian,101,edm,central,rare,0.033963324859891744,False,0.0866609516698772,False,False,
linear_gaussian,101,edm,extrapolated,common,0.06548064485910232,False,0.07245967529923825,False,False,
linear_gaussian,101,edm,extrapolated,rare,0.028104369624105036,True,0.033486571024422304,True,True,-0.005382201400317269
linear_gaussian,101,flow,boundary,common,0.07736137483644111,True,0.07736137483644111,True,True,0.0
linear_gaussian,101,flow,boundary,rare,0.06418693680457108,True,0.06418693680457108,True,True,0.0
linear_gaussian,101,flow,central,common,0.024051057421306546,True,0.024051057421306546,True,True,0.0
linear_gaussian,101,flow,central,rare,0.0866609516698772,False,0.0866609516698772,False,False,
linear_gaussian,101,flow,extrapolated,common,0.07245967529923825,False,0.07245967529923825,False,False,
linear_gaussian,101,flow,extrapolated,rare,0.033486571024422304,True,0.033486571024422304,True,True,0.0
linear_gaussian,101,gaussian_diag,boundary,common,0.22303875790872169,True,0.07736137483644111,True,True,0.14567738307228056
linear_gaussian,101,gaussian_diag,boundary,rare,0.22303875790872163,True,0.06418693680457108,True,True,0.15885182110415055
linear_gaussian,101,gaussian_diag,central,common,0.22303875790872166,True,0.024051057421306546,True,True,0.1989877004874151
linear_gaussian,101,gaussian_diag,central,rare,0.22303875790872163,True,0.0866609516698772,False,False,
linear_gaussian,101,gaussian_diag,extrapolated,common,0.22303875790872163,True,0.07245967529923825,False,False,
linear_gaussian,101,gaussian_diag,extrapolated,rare,0.22303875790872163,True,0.033486571024422304,True,True,0.1895521868842993
linear_gaussian,101,gaussian_rank2,boundary,common,0.005071952157489346,True,0.07736137483644111,True,True,-0.07228942267895176
linear_gaussian,101,gaussian_rank2,boundary,rare,0.005071952157489346,True,0.06418693680457108,True,True,-0.05911498464708173
linear_gaussian,101,gaussian_rank2,central,common,0.009908383086965594,True,0.024051057421306546,True,True,-0.014142674334340952
linear_gaussian,101,gaussian_rank2,central,rare,0.009908383086965566,True,0.0866609516698772,False,False,
linear_gaussian,101,gaussian_rank2,extrapolated,common,0.055632632976287566,True,0.07245967529923825,False,False,
linear_gaussian,101,gaussian_rank2,extrapolated,rare,0.055632632976287566,True,0.033486571024422304,True,True,0.022146061951865262
linear_gaussian,101,gp_rbf,boundary,common,0.22303875790872169,True,0.07736137483644111,True,True,0.14567738307228056
linear_gaussian,101,gp_rbf,boundary,rare,0.22303875790872163,True,0.06418693680457108,True,True,0.15885182110415055
linear_gaussian,101,gp_rbf,central,common,0.22303875790872166,True,0.024051057421306546,True,True,0.1989877004874151
linear_gaussian,101,gp_rbf,central,rare,0.22303875790872163,True,0.0866609516698772,False,False,
linear_gaussian,101,gp_rbf,extrapolated,common,0.22303875790872163,True,0.07245967529923825,False,False,
linear_gaussian,101,gp_rbf,extrapolated,rare,0.22303875790872163,True,0.033486571024422304,True,True,0.1895521868842993
linear_gaussian,101,mdn4,boundary,common,0.0455217183695015,True,0.07736137483644111,True,True,-0.031839656466939606
linear_gaussian,101,mdn4,boundary,rare,0.03836957887037598,True,0.06418693680457108,True,True,-0.025817357934195095
linear_gaussian,101,mdn4,central,common,0.017283374860664738,True,0.024051057421306546,True,True,-0.006767682560641808
linear_gaussian,101,mdn4,central,rare,0.03389422038315834,False,0.0866609516698772,False,False,
linear_gaussian,101,mdn4,extrapolated,common,0.0576527548915456,True,0.07245967529923825,False,False,
linear_gaussian,101,mdn4,extrapolated,rare,0.07317134127460483,True,0.033486571024422304,True,True,0.03968477025018252
linear_gaussian,101,ridge,boundary,common,0.002590085510259521,True,0.07736137483644111,True,True,-0.07477128932618159
linear_gaussian,101,ridge,boundary,rare,0.002590085510259521,True,0.06418693680457108,True,True,-0.061596851294311555
linear_gaussian,101,ridge,central,common,0.002590085510259521,True,0.024051057421306546,True,True,-0.021460971911047025
linear_gaussian,101,ridge,central,rare,0.002590085510259632,True,0.0866609516698772,False,False,
linear_gaussian,101,ridge,extrapolated,common,0.002590085510259632,True,0.07245967529923825,False,False,
linear_gaussian,101,ridge,extrapolated,rare,0.002590085510259632,True,0.033486571024422304,True,True,-0.030896485514162672
linear_gaussian,101,student_rank2,boundary,common,0.08331274699149599,True,0.07736137483644111,True,True,0.005951372155054882
linear_gaussian,101,student_rank2,boundary,rare,0.12439232840481051,True,0.06418693680457108,True,True,0.06020539160023944
linear_gaussian,101,student_rank2,central,common,0.006440534074649826,True,0.024051057421306546,True,True,-0.01761052334665672
linear_gaussian,101,student_rank2,central,rare,0.2238498836986238,True,0.0866609516698772,False,False,
linear_gaussian,101,student_rank2,extrapolated,common,0.044033043616791695,True,0.07245967529923825,False,False,
linear_gaussian,101,student_rank2,extrapolated,rare,0.058816667149720225,True,0.033486571024422304,True,True,0.02533009612529792
linear_gaussian,101,transformer_mdn4,boundary,common,0.021755093271748197,True,0.07736137483644111,True,True,-0.05560628156469291
linear_gaussian,101,transformer_mdn4,boundary,rare,0.061192146376622236,True,0.06418693680457108,True,True,-0.00299479042794884
linear_gaussian,101,transformer_mdn4,central,common,0.07330342986262792,True,0.024051057421306546,True,True,0.04925237244132137
linear_gaussian,101,transformer_mdn4,central,rare,0.11240838344726692,False,0.0866609516698772,False,False,
linear_gaussian,101,transformer_mdn4,extrapolated,common,0.14927251307163303,True,0.07245967529923825,False,False,
linear_gaussian,101,transformer_mdn4,extrapolated,rare,0.06938820691482568,True,0.033486571024422304,True,True,0.03590163589040338
linear_gaussian,202,edm,boundary,common,0.05197772592389255,True,0.08585982690293398,True,True,-0.03388210097904143
linear_gaussian,202,edm,boundary,rare,0.07912627751323524,False,0.015057138823880642,True,False,
linear_gaussian,202,edm,central,common,0.015473116026725992,True,0.02076158945786799,True,True,-0.005288473431141999
linear_gaussian,202,edm,central,rare,0.08933444418817513,False,0.04059427379457124,False,False,
linear_gaussian,202,edm,extrapolated,common,0.15903794265126656,False,0.1262297217660544,False,False,
linear_gaussian,202,edm,extrapolated,rare,0.11836390386347702,True,0.08972027437641819,True,True,0.028643629487058828
linear_gaussian,202,flow,boundary,common,0.08585982690293398,True,0.08585982690293398,True,True,0.0
linear_gaussian,202,flow,boundary,rare,0.015057138823880642,True,0.015057138823880642,True,True,0.0
linear_gaussian,202,flow,central,common,0.02076158945786799,True,0.02076158945786799,True,True,0.0
linear_gaussian,202,flow,central,rare,0.04059427379457124,False,0.04059427379457124,False,False,
linear_gaussian,202,flow,extrapolated,common,0.1262297217660544,False,0.1262297217660544,False,False,
linear_gaussian,202,flow,extrapolated,rare,0.08972027437641819,True,0.08972027437641819,True,True,0.0
linear_gaussian,202,gaussian_diag,boundary,common,0.22282082867147746,True,0.08585982690293398,True,True,0.13696100176854348
linear_gaussian,202,gaussian_diag,boundary,rare,0.22282082867147734,True,0.015057138823880642,True,True,0.2077636898475967
linear_gaussian,202,gaussian_diag,central,common,0.22282082867147743,True,0.02076158945786799,True,True,0.20205923921360944
linear_gaussian,202,gaussian_diag,central,rare,0.22282082867147757,True,0.04059427379457124,False,False,
linear_gaussian,202,gaussian_diag,extrapolated,common,0.22282082867147746,True,0.1262297217660544,False,False,
linear_gaussian,202,gaussian_diag,extrapolated,rare,0.22282082867147746,True,0.08972027437641819,True,True,0.13310055429505926
linear_gaussian,202,gaussian_rank2,boundary,common,0.016045707229288497,True,0.08585982690293398,True,True,-0.06981411967364548
linear_gaussian,202,gaussian_rank2,boundary,rare,0.016045707229288608,True,0.015057138823880642,True,True,0.0009885684054079663
linear_gaussian,202,gaussian_rank2,central,common,0.0058647384311944495,True,0.02076158945786799,True,True,-0.014896851026673541
linear_gaussian,202,gaussian_rank2,central,rare,0.0058647384311943385,True,0.04059427379457124,False,False,
linear_gaussian,202,gaussian_rank2,extrapolated,common,0.11687354887214627,True,0.1262297217660544,False,False,
linear_gaussian,202,gaussian_rank2,extrapolated,rare,0.11687354887214635,True,0.08972027437641819,True,True,0.027153274495728158
linear_gaussian,202,gp_rbf,boundary,common,0.22282082867147746,True,0.08585982690293398,True,True,0.13696100176854348
linear_gaussian,202,gp_rbf,boundary,rare,0.22282082867147734,True,0.015057138823880642,True,True,0.2077636898475967
linear_gaussian,202,gp_rbf,central,common,0.22282082867147743,True,0.02076158945786799,True,True,0.20205923921360944
linear_gaussian,202,gp_rbf,central,rare,0.22282082867147757,True,0.04059427379457124,False,False,
linear_gaussian,202,gp_rbf,extrapolated,common,0.22282082867147746,True,0.1262297217660544,False,False,
linear_gaussian,202,gp_rbf,extrapolated,rare,0.22282082867147746,True,0.08972027437641819,True,True,0.13310055429505926
linear_gaussian,202,mdn4,boundary,common,0.04712374722743651,True,0.08585982690293398,True,True,-0.03873607967549747
linear_gaussian,202,mdn4,boundary,rare,0.0960424308144664,True,0.015057138823880642,True,True,0.08098529199058575
linear_gaussian,202,mdn4,central,common,0.03974213003086813,True,0.02076158945786799,True,True,0.018980540573000138
linear_gaussian,202,mdn4,central,rare,0.2556377014001143,False,0.04059427379457124,False,False,
linear_gaussian,202,mdn4,extrapolated,common,0.04927984219821714,True,0.1262297217660544,False,False,
linear_gaussian,202,mdn4,extrapolated,rare,0.09592593213234125,True,0.08972027437641819,True,True,0.006205657755923064
linear_gaussian,202,ridge,boundary,common,0.0006089941168544999,True,0.08585982690293398,True,True,-0.08525083278607948
linear_gaussian,202,ridge,boundary,rare,0.0006089941168546664,True,0.015057138823880642,True,True,-0.014448144707025976
linear_gaussian,202,ridge,central,common,0.0006089941168544721,True,0.02076158945786799,True,True,-0.02015259534101352
linear_gaussian,202,ridge,central,rare,0.0006089941168544444,True,0.04059427379457124,False,False,
linear_gaussian,202,ridge,extrapolated,common,0.0006089941168543334,True,0.1262297217660544,False,False,
linear_gaussian,202,ridge,extrapolated,rare,0.0006089941168545554,True,0.08972027437641819,True,True,-0.08911128025956364
linear_gaussian,202,student_rank2,boundary,common,0.05634392064278748,True,0.08585982690293398,True,True,-0.029515906260146496
linear_gaussian,202,student_rank2,boundary,rare,0.09456886768541595,True,0.015057138823880642,True,True,0.0795117288615353
linear_gaussian,202,student_rank2,central,common,0.005054583674149404,True,0.02076158945786799,True,True,-0.015707005783718586
linear_gaussian,202,student_rank2,central,rare,0.2408265292003326,True,0.04059427379457124,False,False,
linear_gaussian,202,student_rank2,extrapolated,common,0.05747519242903018,True,0.1262297217660544,False,False,
linear_gaussian,202,student_rank2,extrapolated,rare,0.006029242436193349,True,0.08972027437641819,True,True,-0.08369103194022484
linear_gaussian,202,transformer_mdn4,boundary,common,0.05802088655414604,True,0.08585982690293398,True,True,-0.027838940348787936
linear_gaussian,202,transformer_mdn4,boundary,rare,0.11731760071279884,True,0.015057138823880642,True,True,0.1022604618889182
linear_gaussian,202,transformer_mdn4,central,common,0.07131239106406204,True,0.02076158945786799,True,True,0.050550801606194046
linear_gaussian,202,transformer_mdn4,central,rare,0.23641333379591706,False,0.04059427379457124,False,False,
linear_gaussian,202,transformer_mdn4,extrapolated,common,0.04452648952589054,True,0.1262297217660544,False,False,
linear_gaussian,202,transformer_mdn4,extrapolated,rare,0.1491333756564799,True,0.08972027437641819,True,True,0.05941310128006172
linear_gaussian,303,edm,boundary,common,0.021355799352210103,True,0.1326383057903545,True,True,-0.11128250643814439
linear_gaussian,303,edm,boundary,rare,0.03769141135023135,False,0.03614185114842522,True,False,
linear_gaussian,303,edm,central,common,0.019746883252941938,True,0.018088659426886283,True,True,0.0016582238260556548
linear_gaussian,303,edm,central,rare,0.11871668719566446,False,0.05957220696893406,False,False,
linear_gaussian,303,edm,extrapolated,common,0.08997633639595046,False,0.07273279135283339,False,False,
linear_gaussian,303,edm,extrapolated,rare,0.057185341405197904,True,0.05605273072557405,True,True,0.0011326106796238564
linear_gaussian,303,flow,boundary,common,0.1326383057903545,True,0.1326383057903545,True,True,0.0
linear_gaussian,303,flow,boundary,rare,0.03614185114842522,True,0.03614185114842522,True,True,0.0
linear_gaussian,303,flow,central,common,0.018088659426886283,True,0.018088659426886283,True,True,0.0
linear_gaussian,303,flow,central,rare,0.05957220696893406,False,0.05957220696893406,False,False,
linear_gaussian,303,flow,extrapolated,common,0.07273279135283339,False,0.07273279135283339,False,False,
linear_gaussian,303,flow,extrapolated,rare,0.05605273072557405,True,0.05605273072557405,True,True,0.0
linear_gaussian,303,gaussian_diag,boundary,common,0.2235760624726154,True,0.1326383057903545,True,True,0.09093775668226092
linear_gaussian,303,gaussian_diag,boundary,rare,0.2235760624726154,True,0.03614185114842522,True,True,0.1874342113241902
linear_gaussian,303,gaussian_diag,central,common,0.2235760624726154,True,0.018088659426886283,True,True,0.20548740304572913
linear_gaussian,303,gaussian_diag,central,rare,0.2235760624726154,True,0.05957220696893406,False,False,
linear_gaussian,303,gaussian_diag,extrapolated,common,0.2235760624726154,True,0.07273279135283339,False,False,
linear_gaussian,303,gaussian_diag,extrapolated,rare,0.2235760624726153,True,0.05605273072557405,True,True,0.16752333174704126
linear_gaussian,303,gaussian_rank2,boundary,common,0.04594283298839061,True,0.1326383057903545,True,True,-0.08669547280196388
linear_gaussian,303,gaussian_rank2,boundary,rare,0.045942832988390525,True,0.03614185114842522,True,True,0.009800981839965306
linear_gaussian,303,gaussian_rank2,central,common,0.019721995023750757,True,0.018088659426886283,True,True,0.0016333355968644742
linear_gaussian,303,gaussian_rank2,central,rare,0.019721995023750716,True,0.05957220696893406,False,False,
linear_gaussian,303,gaussian_rank2,extrapolated,common,0.1117838959014632,True,0.07273279135283339,False,False,
linear_gaussian,303,gaussian_rank2,extrapolated,rare,0.1117838959014632,True,0.05605273072557405,True,True,0.05573116517588916
linear_gaussian,303,gp_rbf,boundary,common,0.2235760624726154,True,0.1326383057903545,True,True,0.09093775668226092
linear_gaussian,303,gp_rbf,boundary,rare,0.2235760624726154,True,0.03614185114842522,True,True,0.1874342113241902
linear_gaussian,303,gp_rbf,central,common,0.2235760624726154,True,0.018088659426886283,True,True,0.20548740304572913
linear_gaussian,303,gp_rbf,central,rare,0.2235760624726154,True,0.05957220696893406,False,False,
linear_gaussian,303,gp_rbf,extrapolated,common,0.2235760624726154,True,0.07273279135283339,False,False,
linear_gaussian,303,gp_rbf,extrapolated,rare,0.2235760624726153,True,0.05605273072557405,True,True,0.16752333174704126
linear_gaussian,303,mdn4,boundary,common,0.043835414726742836,True,0.1326383057903545,True,True,-0.08880289106361165
linear_gaussian,303,mdn4,boundary,rare,0.03584393091748346,True,0.03614185114842522,True,True,-0.0002979202309417589
linear_gaussian,303,mdn4,central,common,0.02488771597979228,True,0.018088659426886283,True,True,0.0067990565529059965
linear_gaussian,303,mdn4,central,rare,0.06202236633021481,False,0.05957220696893406,False,False,
linear_gaussian,303,mdn4,extrapolated,common,0.14808711871449934,True,0.07273279135283339,False,False,
linear_gaussian,303,mdn4,extrapolated,rare,0.0831361897882119,True,0.05605273072557405,True,True,0.02708345906263785
linear_gaussian,303,ridge,boundary,common,0.0033034841643816426,True,0.1326383057903545,True,True,-0.12933482162597285
linear_gaussian,303,ridge,boundary,rare,0.0033034841643816426,True,0.03614185114842522,True,True,-0.03283836698404358
linear_gaussian,303,ridge,central,common,0.0033034841643816704,True,0.018088659426886283,True,True,-0.014785175262504613
linear_gaussian,303,ridge,central,rare,0.0033034841643816426,True,0.05957220696893406,False,False,
linear_gaussian,303,ridge,extrapolated,common,0.0033034841643815316,True,0.07273279135283339,False,False,
linear_gaussian,303,ridge,extrapolated,rare,0.0033034841643816426,True,0.05605273072557405,True,True,-0.052749246561192405
linear_gaussian,303,student_rank2,boundary,common,0.11378582660325046,True,0.1326383057903545,True,True,-0.018852479187104032
linear_gaussian,303,student_rank2,boundary,rare,0.1734418446120929,True,0.03614185114842522,True,True,0.13729999346366767
linear_gaussian,303,student_rank2,central,common,0.0050843883452344335,True,0.018088659426886283,True,True,-0.01300427108165185
linear_gaussian,303,student_rank2,central,rare,0.21254127077841684,True,0.05957220696893406,False,False,
linear_gaussian,303,student_rank2,extrapolated,common,0.6439594628040307,True,0.07273279135283339,False,False,
linear_gaussian,303,student_rank2,extrapolated,rare,0.15785595262641178,True,0.05605273072557405,True,True,0.10180322190083774
linear_gaussian,303,transformer_mdn4,boundary,common,0.06259665813747539,True,0.1326383057903545,True,True,-0.0700416476528791
linear_gaussian,303,transformer_mdn4,boundary,rare,0.11570223036640186,True,0.03614185114842522,True,True,0.07956037921797664
linear_gaussian,303,transformer_mdn4,central,common,0.05267951457528697,True,0.018088659426886283,True,True,0.034590855148400684
linear_gaussian,303,transformer_mdn4,central,rare,0.17070257554781137,False,0.05957220696893406,False,False,
linear_gaussian,303,transformer_mdn4,extrapolated,common,0.09671865665574125,True,0.07273279135283339,False,False,
linear_gaussian,303,transformer_mdn4,extrapolated,rare,0.18261837187076255,True,0.05605273072557405,True,True,0.1265656411451885
nonlinear_heteroskedastic,101,edm,boundary,common,0.030049776260825972,True,0.11813087917990445,True,True,-0.08808110291907847
nonlinear_heteroskedastic,101,edm,boundary,rare,0.0388377701873826,True,0.03645280227436515,True,True,0.002384967913017455
nonlinear_heteroskedastic,101,edm,central,common,0.014724035473993716,True,0.018914813571678415,True,True,-0.0041907780976847
nonlinear_heteroskedastic,101,edm,central,rare,0.16069878350492633,False,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,edm,extrapolated,common,0.13047560431144678,False,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,edm,extrapolated,rare,0.06183672878830289,True,0.06991716951571895,True,True,-0.008080440727416066
nonlinear_heteroskedastic,101,flow,boundary,common,0.11813087917990445,True,0.11813087917990445,True,True,0.0
nonlinear_heteroskedastic,101,flow,boundary,rare,0.03645280227436515,True,0.03645280227436515,True,True,0.0
nonlinear_heteroskedastic,101,flow,central,common,0.018914813571678415,True,0.018914813571678415,True,True,0.0
nonlinear_heteroskedastic,101,flow,central,rare,0.04679015477333205,False,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,flow,extrapolated,common,0.12083630145151544,False,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,flow,extrapolated,rare,0.06991716951571895,True,0.06991716951571895,True,True,0.0
nonlinear_heteroskedastic,101,gaussian_diag,boundary,common,0.22486076134779892,True,0.11813087917990445,True,True,0.10672988216789447
nonlinear_heteroskedastic,101,gaussian_diag,boundary,rare,0.22486076134779887,True,0.03645280227436515,True,True,0.18840795907343372
nonlinear_heteroskedastic,101,gaussian_diag,central,common,0.21698722541770843,True,0.018914813571678415,True,True,0.19807241184603003
nonlinear_heteroskedastic,101,gaussian_diag,central,rare,0.21698722541770854,True,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,common,0.22311030886412309,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,rare,0.22311030886412309,True,0.06991716951571895,True,True,0.15319313934840412
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,common,0.012114483507578405,True,0.11813087917990445,True,True,-0.10601639567232604
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,rare,0.012114483507578544,True,0.03645280227436515,True,True,-0.024338318766786604
nonlinear_heteroskedastic,101,gaussian_rank2,central,common,0.013986283151556034,True,0.018914813571678415,True,True,-0.004928530420122382
nonlinear_heteroskedastic,101,gaussian_rank2,central,rare,0.013986283151555978,True,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,common,0.01697890249346462,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,rare,0.01697890249346451,True,0.06991716951571895,True,True,-0.052938267022254445
nonlinear_heteroskedastic,101,gp_rbf,boundary,common,0.22486076134779892,True,0.11813087917990445,True,True,0.10672988216789447
nonlinear_heteroskedastic,101,gp_rbf,boundary,rare,0.22486076134779887,True,0.03645280227436515,True,True,0.18840795907343372
nonlinear_heteroskedastic,101,gp_rbf,central,common,0.21698722541770843,True,0.018914813571678415,True,True,0.19807241184603003
nonlinear_heteroskedastic,101,gp_rbf,central,rare,0.21698722541770854,True,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,common,0.22311030886412309,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,rare,0.22311030886412309,True,0.06991716951571895,True,True,0.15319313934840412
nonlinear_heteroskedastic,101,mdn4,boundary,common,0.10900204120794679,True,0.11813087917990445,True,True,-0.009128837971957654
nonlinear_heteroskedastic,101,mdn4,boundary,rare,0.04037306100864907,True,0.03645280227436515,True,True,0.003920258734283921
nonlinear_heteroskedastic,101,mdn4,central,common,0.03770471938008417,True,0.018914813571678415,True,True,0.018789905808405755
nonlinear_heteroskedastic,101,mdn4,central,rare,0.11894192561110614,False,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,mdn4,extrapolated,common,0.05978682611444852,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,mdn4,extrapolated,rare,0.048581413898648285,True,0.06991716951571895,True,True,-0.02133575561707067
nonlinear_heteroskedastic,101,ridge,boundary,common,0.009917541862392132,True,0.11813087917990445,True,True,-0.10821333731751231
nonlinear_heteroskedastic,101,ridge,boundary,rare,0.00991754186239191,True,0.03645280227436515,True,True,-0.026535260411973238
nonlinear_heteroskedastic,101,ridge,central,common,0.0020440059323015847,True,0.018914813571678415,True,True,-0.01687080763937683
nonlinear_heteroskedastic,101,ridge,central,rare,0.0020440059323016957,True,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,ridge,extrapolated,common,0.008167089378716352,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,ridge,extrapolated,rare,0.00816708937871613,True,0.06991716951571895,True,True,-0.061750080137002825
nonlinear_heteroskedastic,101,student_rank2,boundary,common,0.09663277471309939,True,0.11813087917990445,True,True,-0.021498104466805057
nonlinear_heteroskedastic,101,student_rank2,boundary,rare,0.12391888253687305,True,0.03645280227436515,True,True,0.0874660802625079
nonlinear_heteroskedastic,101,student_rank2,central,common,0.007729349522152262,True,0.018914813571678415,True,True,-0.011185464049526153
nonlinear_heteroskedastic,101,student_rank2,central,rare,0.5314262392666843,True,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,student_rank2,extrapolated,common,0.020513919216496507,True,0.12083630145151544,False,False,
nonlinear_heteroskedastic,101,student_rank2,extrapolated,rare,0.008412879759083058,True,0.06991716951571895,True,True,-0.061504289756635896
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,common,0.06099805603989808,True,0.11813087917990445,True,True,-0.05713282314000637
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,rare,0.07983788465136772,True,0.03645280227436515,True,True,0.04338508237700257
nonlinear_heteroskedastic,101,transformer_mdn4,central,common,0.07101134280151798,True,0.018914813571678415,True,True,0.05209652922983957
nonlinear_heteroskedastic,101,transformer_mdn4,central,rare,0.11086536419939529,False,0.04679015477333205,False,False,
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,common,0.1372448775818372,True,0.12083630145151544,False,False,
