law,data_seed,family,region,event,absolute_error,qualified_fraction,reference_seconds,all_initializations_qualified,qualified_absolute_error,absolute_error_flow,qualified_fraction_flow,reference_seconds_flow,all_initializations_qualified_flow,qualified_absolute_error_flow,paired_qualified,absolute_error_delta_vs_flow
bimodal,303,transformer_mdn4,central,rare,0.0522145728676966,0.0,1.5731245004863013,False,,0.16388492665021145,0.0,2.158485271007521,False,,False,
bimodal,303,transformer_mdn4,extrapolated,common,0.19177514286878866,1.0,1.536440791998757,True,0.19177514286878866,0.31778902585790314,0.5,2.1551346459891647,False,,False,
bimodal,303,transformer_mdn4,extrapolated,rare,0.06504908168913474,1.0,0.36270304198842496,True,0.06504908168913474,0.1923050735577096,1.0,0.08893187498324545,True,0.1923050735577096,True,-0.12725599186857484
heavy_tailed,101,edm,boundary,common,0.3506328772169724,1.0,1.3567707290349063,True,0.3506328772169724,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.151715391189193
heavy_tailed,101,edm,boundary,rare,0.5828252963961769,0.5,2.2416479164967313,False,,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,edm,central,common,0.0273964323702244,1.0,0.0948386874806601,True,0.0273964323702244,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,-0.018939538790449798
heavy_tailed,101,edm,central,rare,0.5586707754103521,0.0,2.235369834001176,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,edm,extrapolated,common,0.597851428194575,0.0,2.237044979527127,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,edm,extrapolated,rare,0.2876680252965147,1.0,0.094374437991064,True,0.2876680252965147,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.07484733346609171
heavy_tailed,101,flow,boundary,common,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.0
heavy_tailed,101,flow,boundary,rare,0.4425480086903596,0.0,2.1573771460098214,False,,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,flow,central,common,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,0.0
heavy_tailed,101,flow,central,rare,0.4702466319190083,0.0,2.1910807919630315,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,flow,extrapolated,common,0.5189452586188752,0.0,2.1686558755172882,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,flow,extrapolated,rare,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.0
heavy_tailed,101,gaussian_diag,boundary,common,0.5631928507566991,1.0,0.0032282709726132,True,0.5631928507566991,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.36427536472891975
heavy_tailed,101,gaussian_diag,boundary,rare,0.7443070192850638,1.0,0.0121641459991224,True,0.7443070192850638,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,gaussian_diag,central,common,0.1735857768724087,1.0,0.0009459580178372,True,0.1735857768724087,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,0.1272498057117345
heavy_tailed,101,gaussian_diag,central,rare,0.6126487232254463,0.0,0.0127021039661485,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,gaussian_diag,extrapolated,common,0.6952952575154334,0.0,0.01219904149184,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,gaussian_diag,extrapolated,rare,0.41233226567644876,1.0,0.00317393697332585,True,0.41233226567644876,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.19951157384602577
heavy_tailed,101,gaussian_rank2,boundary,common,0.4044460955324784,1.0,0.0047059374919625994,True,0.4044460955324784,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.205528609504699
heavy_tailed,101,gaussian_rank2,boundary,rare,0.5916172228873866,1.0,0.010710958013078151,True,0.5916172228873866,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,gaussian_rank2,central,common,0.0554374758648703,1.0,0.0012618750042747,True,0.0554374758648703,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,0.0091015047041961
heavy_tailed,101,gaussian_rank2,central,rare,0.4535750609445588,0.0,0.017466624994995,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,gaussian_rank2,extrapolated,common,0.517528030535208,0.0,0.01688724997802635,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,gaussian_rank2,extrapolated,rare,0.24185415836766355,1.0,0.0028052289853803002,True,0.24185415836766355,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.029033466537240565
heavy_tailed,101,gp_rbf,boundary,common,0.5774227235403522,1.0,0.0035909159923903,True,0.5774227235403522,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.3785052375125728
heavy_tailed,101,gp_rbf,boundary,rare,0.7415218967276528,1.0,0.0112127080210484,True,0.7415218967276528,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,gp_rbf,central,common,0.1713221889568377,1.0,0.0016589590231887,True,0.1713221889568377,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,0.1249862177961635
heavy_tailed,101,gp_rbf,central,rare,0.5510820838612712,0.0,0.0111927080433815,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,gp_rbf,extrapolated,common,0.7057056295720056,0.0,0.0012167079839855,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,gp_rbf,extrapolated,rare,0.399190313747939,1.0,0.003556124982424,True,0.399190313747939,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.18636962191751602
heavy_tailed,101,mdn4,boundary,common,0.1209204026887373,1.0,0.1620447704917751,True,0.1209204026887373,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,-0.0779970833390421
heavy_tailed,101,mdn4,boundary,rare,0.48900742223977345,0.0,0.1601251039828639,False,,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,mdn4,central,common,0.016074519830226848,1.0,0.0075429795251693,True,0.016074519830226848,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,-0.030261451330447352
heavy_tailed,101,mdn4,central,rare,0.47407509374724516,0.0,0.15850687498459584,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,mdn4,extrapolated,common,0.3255726538007245,0.0,0.098349625011906,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,mdn4,extrapolated,rare,0.28604729169585075,1.0,0.0207066459988709,True,0.28604729169585075,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.07322659986542776
heavy_tailed,101,ridge,boundary,common,0.3831273750310631,1.0,0.00251570797991,True,0.3831273750310631,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.1842098890032837
heavy_tailed,101,ridge,boundary,rare,0.5401254742229287,1.0,0.0092236670316196,True,0.5401254742229287,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,ridge,central,common,0.0235673005813918,1.0,0.0007380840252153,True,0.0235673005813918,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,-0.0227686705792824
heavy_tailed,101,ridge,central,rare,0.3620989152438726,0.0,0.009095209010411,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,ridge,extrapolated,common,0.7405622928914436,0.0,0.0091092500369995,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,ridge,extrapolated,rare,0.222799867163183,1.0,0.0006728750304318,True,0.222799867163183,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.00997917533276002
heavy_tailed,101,student_rank2,boundary,common,0.20270416054733637,1.0,0.02004266652511425,True,0.20270416054733637,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,0.0037866745195569707
heavy_tailed,101,student_rank2,boundary,rare,0.24691964774848746,0.0,0.01975660448078995,False,,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,student_rank2,central,common,0.02383212693810435,1.0,0.0016894580039661,True,0.02383212693810435,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,-0.02250384422256985
heavy_tailed,101,student_rank2,central,rare,0.3260698718985374,0.0,0.01984085401636545,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,student_rank2,extrapolated,common,0.4107923905462594,0.0,0.01231645798543465,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,student_rank2,extrapolated,rare,0.1855520084865363,1.0,0.0051496875239536,True,0.1855520084865363,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,-0.027268683343886685
heavy_tailed,101,transformer_mdn4,boundary,common,0.16424514960528214,1.0,0.9525394794763997,True,0.16424514960528214,0.1989174860277794,1.0,2.1667247710283846,True,0.1989174860277794,True,-0.03467233642249726
heavy_tailed,101,transformer_mdn4,boundary,rare,0.5942752180415904,0.0,1.5407992084801663,False,,0.4425480086903596,0.0,2.1573771460098214,False,,False,
heavy_tailed,101,transformer_mdn4,central,common,0.0766971296400189,1.0,0.0704196044825948,True,0.0766971296400189,0.0463359711606742,1.0,0.0890998330141883,True,0.0463359711606742,True,0.030361158479344702
heavy_tailed,101,transformer_mdn4,central,rare,0.5297486432646631,0.0,1.551290353992954,False,,0.4702466319190083,0.0,2.1910807919630315,False,,False,
heavy_tailed,101,transformer_mdn4,extrapolated,common,0.27519361343724597,0.0,0.9527972289652098,False,,0.5189452586188752,0.0,2.1686558755172882,False,,False,
heavy_tailed,101,transformer_mdn4,extrapolated,rare,0.29919666755383983,1.0,0.9625322910142131,True,0.29919666755383983,0.212820691830423,1.0,0.08918010402703655,True,0.212820691830423,True,0.08637597572341685
heavy_tailed,202,edm,boundary,common,0.40481193155429496,1.0,2.243469229491893,True,0.40481193155429496,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.3656488939154527
heavy_tailed,202,edm,boundary,rare,0.6087354442703351,0.0,2.2603220000164583,False,,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,False,
heavy_tailed,202,edm,central,common,0.0148547951809815,1.0,0.09457325001130805,True,0.0148547951809815,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,-0.0082294509645032
heavy_tailed,202,edm,central,rare,1.032463995306957,0.0,2.2392426249862183,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,edm,extrapolated,common,0.7252106967881075,0.0,2.255536583485082,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,edm,extrapolated,rare,0.32459787766083725,1.0,0.09398910350864745,True,0.32459787766083725,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.1837710207691094
heavy_tailed,202,flow,boundary,common,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.0
heavy_tailed,202,flow,boundary,rare,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,True,0.0
heavy_tailed,202,flow,central,common,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.0
heavy_tailed,202,flow,central,rare,0.911841012884769,0.0,2.161973895999836,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,flow,extrapolated,common,0.2458007830153259,0.0,2.155172707978636,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,flow,extrapolated,rare,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.0
heavy_tailed,202,gaussian_diag,boundary,common,0.5494749959369738,1.0,0.00325274997157975,True,0.5494749959369738,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.5103119582981316
heavy_tailed,202,gaussian_diag,boundary,rare,0.7298785195075965,1.0,0.007967166486196199,True,0.7298785195075965,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,True,0.1758405423881042
heavy_tailed,202,gaussian_diag,central,common,0.17547306437197013,1.0,0.00105100049404425,True,0.17547306437197013,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.15238881822648542
heavy_tailed,202,gaussian_diag,central,rare,0.9694033882181354,0.0,0.012304062518523999,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,gaussian_diag,extrapolated,common,0.7713371680846274,0.0,0.012138749967562,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,gaussian_diag,extrapolated,rare,0.4042432364365649,1.0,0.0008256665023509,True,0.4042432364365649,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.26341637954483704
heavy_tailed,202,gaussian_rank2,boundary,common,0.4116409947497325,1.0,0.00463999999919905,True,0.4116409947497325,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.3724779571108902
heavy_tailed,202,gaussian_rank2,boundary,rare,0.5919329703188467,1.0,0.010544520511757501,True,0.5919329703188467,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,True,0.03789499319935441
heavy_tailed,202,gaussian_rank2,central,common,0.07485947872804419,1.0,0.0014741039776707998,True,0.07485947872804419,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.05177523258255949
heavy_tailed,202,gaussian_rank2,central,rare,0.8179417475627422,0.0,0.0175557494803797,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,gaussian_rank2,extrapolated,common,0.5105491855458201,0.0,0.0171883750008419,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,gaussian_rank2,extrapolated,rare,0.15146811661445006,1.0,0.0011614374816417,True,0.15146811661445006,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.010641259722722202
heavy_tailed,202,gp_rbf,boundary,common,0.5551674303910558,1.0,0.0035865830141119,True,0.5551674303910558,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.5160043927522135
heavy_tailed,202,gp_rbf,boundary,rare,0.7201203977831662,1.0,0.0114719169796444,True,0.7201203977831662,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,True,0.16608242066367385
heavy_tailed,202,gp_rbf,central,common,0.1770334055754259,1.0,0.0013514169841073,True,0.1770334055754259,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.1539491594299412
heavy_tailed,202,gp_rbf,central,rare,1.048514276603757,0.0,0.0113037090050056,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,gp_rbf,extrapolated,common,0.7327891554134873,0.0,0.0012399590341374,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,gp_rbf,extrapolated,rare,0.3968889341728777,1.0,0.003957790962886,True,0.3968889341728777,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.2560620772811498
heavy_tailed,202,mdn4,boundary,common,0.08717699850255291,1.0,0.16000758297741408,True,0.08717699850255291,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.04801396086371065
heavy_tailed,202,mdn4,boundary,rare,0.44356148346940955,0.0,0.1613111039914656,False,,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,False,
heavy_tailed,202,mdn4,central,common,0.04497492565712655,1.0,0.0077718124666716504,True,0.04497492565712655,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.021890679511641847
heavy_tailed,202,mdn4,central,rare,1.0882461926335434,0.0,0.1620448755274992,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,mdn4,extrapolated,common,0.35763838272496784,0.0,0.120042958529666,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,mdn4,extrapolated,rare,0.1637773049670393,0.5,0.08371760349837125,False,,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,False,
heavy_tailed,202,ridge,boundary,common,0.3566603207276299,1.0,0.0023806249955669,True,0.3566603207276299,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.3174972830887876
heavy_tailed,202,ridge,boundary,rare,0.5232013738120536,1.0,0.0089080419857054,True,0.5232013738120536,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,True,-0.03083660330743876
heavy_tailed,202,ridge,central,common,0.0209655360039456,1.0,0.0009633339941501,True,0.0209655360039456,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,-0.0021187101415390992
heavy_tailed,202,ridge,central,rare,0.8921647349525802,0.0,0.0092222079983912,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,ridge,extrapolated,common,0.7149972074193955,0.0,0.0091154580004513,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,ridge,extrapolated,rare,0.1991168237284728,1.0,0.0006505000055767,True,0.1991168237284728,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.05828996683674495
heavy_tailed,202,student_rank2,boundary,common,0.167665831638347,1.0,0.02038652100600295,True,0.167665831638347,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.12850279399950476
heavy_tailed,202,student_rank2,boundary,rare,0.23409963998766015,0.0,0.0197784795018378,False,,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,False,
heavy_tailed,202,student_rank2,central,common,0.0270578925340847,1.0,0.0015004579909145,True,0.0270578925340847,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.0039736463886
heavy_tailed,202,student_rank2,central,rare,0.33574615492907073,0.0,0.019893271004548248,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,student_rank2,extrapolated,common,0.2990890512291459,0.0,0.012671895499806799,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,student_rank2,extrapolated,rare,0.11894338602802505,1.0,0.0013334580289665,True,0.11894338602802505,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,-0.021883470863702806
heavy_tailed,202,transformer_mdn4,boundary,common,0.0811660051286411,1.0,0.9521052289928775,True,0.0811660051286411,0.039163037638842255,1.0,2.2087900415062904,True,0.039163037638842255,True,0.04200296748979884
heavy_tailed,202,transformer_mdn4,boundary,rare,0.5903243224037801,0.5,1.5238088545156643,False,,0.5540379771194923,1.0,2.183700437512016,True,0.5540379771194923,False,
heavy_tailed,202,transformer_mdn4,central,common,0.04355324021471095,1.0,0.07138268751441501,True,0.04355324021471095,0.0230842461454847,1.0,0.0893393750011455,True,0.0230842461454847,True,0.02046899406922625
heavy_tailed,202,transformer_mdn4,central,rare,0.9315653558942145,0.0,1.5618744585081004,False,,0.911841012884769,0.0,2.161973895999836,False,,False,
heavy_tailed,202,transformer_mdn4,extrapolated,common,0.5461049991755523,0.0,1.5382967079640366,False,,0.2458007830153259,0.0,2.155172707978636,False,,False,
heavy_tailed,202,transformer_mdn4,extrapolated,rare,0.3297877209024884,1.0,0.2194604584947228,True,0.3297877209024884,0.14082685689172786,1.0,0.0889047289965674,True,0.14082685689172786,True,0.18896086401076057
heavy_tailed,303,edm,boundary,common,0.35773308507376184,1.0,1.3480019790004008,True,0.35773308507376184,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,edm,boundary,rare,0.5509594553807532,1.0,2.2384532709838822,True,0.5509594553807532,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,edm,central,common,0.015158432474058299,1.0,0.0944787499902304,True,0.015158432474058299,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.004486204505934
heavy_tailed,303,edm,central,rare,0.8915412499239972,0.0,2.2339352915005293,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,edm,extrapolated,common,0.6666647079869203,0.0,2.249888770515099,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,edm,extrapolated,rare,0.24708430017224403,1.0,0.09393306251149619,True,0.24708430017224403,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,0.003852941169431079
heavy_tailed,303,flow,boundary,common,0.1437341967386519,0.5,2.1601954579818994,False,,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,flow,boundary,rare,0.4800737223306047,0.5,2.204157791478792,False,,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,flow,central,common,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.0
heavy_tailed,303,flow,central,rare,0.7992613473215953,0.0,2.164140437496826,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,flow,extrapolated,common,0.6336046426647308,0.0,2.1702519165119156,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,flow,extrapolated,rare,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,0.0
heavy_tailed,303,gaussian_diag,boundary,common,0.5927800396334184,1.0,0.0031849999795667003,True,0.5927800396334184,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,gaussian_diag,boundary,rare,0.7123188600519439,1.0,0.0122050624922849,True,0.7123188600519439,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,gaussian_diag,central,common,0.1680730249865513,1.0,0.0009880000143311,True,0.1680730249865513,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.157400797018427
heavy_tailed,303,gaussian_diag,central,rare,0.9556492178258392,0.0,0.01273441652301695,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,gaussian_diag,extrapolated,common,0.7349709141699734,0.0,0.012456249998649551,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,gaussian_diag,extrapolated,rare,0.4042202214664179,1.0,0.0020438335195649,True,0.4042202214664179,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,0.16098886246360494
heavy_tailed,303,gaussian_rank2,boundary,common,0.43713931238005,1.0,0.0045240629697218,True,0.43713931238005,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,gaussian_rank2,boundary,rare,0.5478926832370479,1.0,0.01712783297989515,True,0.5478926832370479,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,gaussian_rank2,central,common,0.03186845647919085,1.0,0.0012976249854545498,True,0.03186845647919085,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.02119622851106655
heavy_tailed,303,gaussian_rank2,central,rare,0.7937462703384436,0.0,0.01737979098106725,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,gaussian_rank2,extrapolated,common,0.623605281749551,0.0,0.0168882079888135,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,gaussian_rank2,extrapolated,rare,0.2234263121614565,1.0,0.0011520625266712,True,0.2234263121614565,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,-0.01980504684135645
heavy_tailed,303,gp_rbf,boundary,common,0.5948384668773041,1.0,0.0036400409881025,True,0.5948384668773041,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,gp_rbf,boundary,rare,0.704868956533575,1.0,0.0036665420047938,True,0.704868956533575,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,gp_rbf,central,common,0.1745990635796478,1.0,0.0019367500208318,True,0.1745990635796478,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.1639268356115235
heavy_tailed,303,gp_rbf,central,rare,0.9348093363707316,0.0,0.0120930420234799,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,gp_rbf,extrapolated,common,0.7828759524743365,0.0,0.0012127090012654,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,gp_rbf,extrapolated,rare,0.388408995949909,1.0,0.0116458749980665,True,0.388408995949909,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,0.14517763694709607
heavy_tailed,303,mdn4,boundary,common,0.28340441840130337,1.0,0.16282954148482526,True,0.28340441840130337,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,mdn4,boundary,rare,0.2995883026019025,0.0,0.1602229790005367,False,,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,mdn4,central,common,0.0178937157739336,1.0,0.0075442499946802005,True,0.0178937157739336,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.0072214878058093
heavy_tailed,303,mdn4,central,rare,0.8607337505203214,0.0,0.1629804169933777,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,mdn4,extrapolated,common,0.4604122319566156,0.0,0.0983227710239589,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,mdn4,extrapolated,rare,0.1946937356511737,1.0,0.09523152047768235,True,0.1946937356511737,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,-0.04853762335163925
heavy_tailed,303,ridge,boundary,common,0.411076226385328,1.0,0.0093761659809388,True,0.411076226385328,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,ridge,boundary,rare,0.527199089940481,1.0,0.009061916032806,True,0.527199089940481,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,ridge,central,common,0.0158807109707808,1.0,0.0006708329892717,True,0.0158807109707808,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,0.0052084830026565
heavy_tailed,303,ridge,central,rare,0.8728418092448333,0.0,0.0090021670330315,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,ridge,extrapolated,common,0.7833628801624087,0.0,0.0090941250091418,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,ridge,extrapolated,rare,0.213145371689103,1.0,0.0008348340052179,True,0.213145371689103,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,True,-0.030085987313709955
heavy_tailed,303,student_rank2,boundary,common,0.09815513275099019,1.0,0.02018287501414305,True,0.09815513275099019,0.1437341967386519,0.5,2.1601954579818994,False,,False,
heavy_tailed,303,student_rank2,boundary,rare,0.12136277517985031,0.0,0.0196588539984077,False,,0.4800737223306047,0.5,2.204157791478792,False,,False,
heavy_tailed,303,student_rank2,central,common,0.0046348061479946,1.0,0.00168300000950685,True,0.0046348061479946,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299,True,-0.006037421820129699
heavy_tailed,303,student_rank2,central,rare,0.21472822971392402,0.0,0.01963904147851275,False,,0.7992613473215953,0.0,2.164140437496826,False,,False,
heavy_tailed,303,student_rank2,extrapolated,common,0.013091688264831949,0.0,0.02003799998783505,False,,0.6336046426647308,0.0,2.1702519165119156,False,,False,
heavy_tailed,303,student_rank2,extrapolated,rare,0.17811130126672214,0.5,0.01228285452816635,False,,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295,False,
