law,data_seed,family,region,event,absolute_error,qualified_fraction,reference_seconds,all_initializations_qualified,qualified_absolute_error
heavy_tailed,303,edm,extrapolated,common,0.6666647079869203,0.0,2.249888770515099,False,
heavy_tailed,303,edm,extrapolated,rare,0.24708430017224403,1.0,0.09393306251149619,True,0.24708430017224403
heavy_tailed,303,flow,boundary,common,0.1437341967386519,0.5,2.1601954579818994,False,
heavy_tailed,303,flow,boundary,rare,0.4800737223306047,0.5,2.204157791478792,False,
heavy_tailed,303,flow,central,common,0.010672227968124299,1.0,0.08899891699547875,True,0.010672227968124299
heavy_tailed,303,flow,central,rare,0.7992613473215953,0.0,2.164140437496826,False,
heavy_tailed,303,flow,extrapolated,common,0.6336046426647308,0.0,2.1702519165119156,False,
heavy_tailed,303,flow,extrapolated,rare,0.24323135900281295,1.0,0.08979847951559344,True,0.24323135900281295
heavy_tailed,303,gaussian_diag,boundary,common,0.5927800396334184,1.0,0.0031849999795667003,True,0.5927800396334184
heavy_tailed,303,gaussian_diag,boundary,rare,0.7123188600519439,1.0,0.0122050624922849,True,0.7123188600519439
heavy_tailed,303,gaussian_diag,central,common,0.1680730249865513,1.0,0.0009880000143311,True,0.1680730249865513
heavy_tailed,303,gaussian_diag,central,rare,0.9556492178258392,0.0,0.01273441652301695,False,
heavy_tailed,303,gaussian_diag,extrapolated,common,0.7349709141699734,0.0,0.012456249998649551,False,
heavy_tailed,303,gaussian_diag,extrapolated,rare,0.4042202214664179,1.0,0.0020438335195649,True,0.4042202214664179
heavy_tailed,303,gaussian_rank2,boundary,common,0.43713931238005,1.0,0.0045240629697218,True,0.43713931238005
heavy_tailed,303,gaussian_rank2,boundary,rare,0.5478926832370479,1.0,0.01712783297989515,True,0.5478926832370479
heavy_tailed,303,gaussian_rank2,central,common,0.03186845647919085,1.0,0.0012976249854545498,True,0.03186845647919085
heavy_tailed,303,gaussian_rank2,central,rare,0.7937462703384436,0.0,0.01737979098106725,False,
heavy_tailed,303,gaussian_rank2,extrapolated,common,0.623605281749551,0.0,0.0168882079888135,False,
heavy_tailed,303,gaussian_rank2,extrapolated,rare,0.2234263121614565,1.0,0.0011520625266712,True,0.2234263121614565
heavy_tailed,303,gp_rbf,boundary,common,0.5948384668773041,1.0,0.0036400409881025,True,0.5948384668773041
heavy_tailed,303,gp_rbf,boundary,rare,0.704868956533575,1.0,0.0036665420047938,True,0.704868956533575
heavy_tailed,303,gp_rbf,central,common,0.1745990635796478,1.0,0.0019367500208318,True,0.1745990635796478
heavy_tailed,303,gp_rbf,central,rare,0.9348093363707316,0.0,0.0120930420234799,False,
heavy_tailed,303,gp_rbf,extrapolated,common,0.7828759524743365,0.0,0.0012127090012654,False,
heavy_tailed,303,gp_rbf,extrapolated,rare,0.388408995949909,1.0,0.0116458749980665,True,0.388408995949909
heavy_tailed,303,mdn4,boundary,common,0.28340441840130337,1.0,0.16282954148482526,True,0.28340441840130337
heavy_tailed,303,mdn4,boundary,rare,0.2995883026019025,0.0,0.1602229790005367,False,
heavy_tailed,303,mdn4,central,common,0.0178937157739336,1.0,0.0075442499946802005,True,0.0178937157739336
heavy_tailed,303,mdn4,central,rare,0.8607337505203214,0.0,0.1629804169933777,False,
heavy_tailed,303,mdn4,extrapolated,common,0.4604122319566156,0.0,0.0983227710239589,False,
heavy_tailed,303,mdn4,extrapolated,rare,0.1946937356511737,1.0,0.09523152047768235,True,0.1946937356511737
heavy_tailed,303,ridge,boundary,common,0.411076226385328,1.0,0.0093761659809388,True,0.411076226385328
heavy_tailed,303,ridge,boundary,rare,0.527199089940481,1.0,0.009061916032806,True,0.527199089940481
heavy_tailed,303,ridge,central,common,0.0158807109707808,1.0,0.0006708329892717,True,0.0158807109707808
heavy_tailed,303,ridge,central,rare,0.8728418092448333,0.0,0.0090021670330315,False,
heavy_tailed,303,ridge,extrapolated,common,0.7833628801624087,0.0,0.0090941250091418,False,
heavy_tailed,303,ridge,extrapolated,rare,0.213145371689103,1.0,0.0008348340052179,True,0.213145371689103
heavy_tailed,303,student_rank2,boundary,common,0.09815513275099019,1.0,0.02018287501414305,True,0.09815513275099019
heavy_tailed,303,student_rank2,boundary,rare,0.12136277517985031,0.0,0.0196588539984077,False,
heavy_tailed,303,student_rank2,central,common,0.0046348061479946,1.0,0.00168300000950685,True,0.0046348061479946
heavy_tailed,303,student_rank2,central,rare,0.21472822971392402,0.0,0.01963904147851275,False,
heavy_tailed,303,student_rank2,extrapolated,common,0.013091688264831949,0.0,0.02003799998783505,False,
heavy_tailed,303,student_rank2,extrapolated,rare,0.17811130126672214,0.5,0.01228285452816635,False,
heavy_tailed,303,transformer_mdn4,boundary,common,0.10816589764144595,1.0,1.5532755210006144,True,0.10816589764144595
heavy_tailed,303,transformer_mdn4,boundary,rare,0.487224422505698,0.0,1.5250172295200173,False,
heavy_tailed,303,transformer_mdn4,central,common,0.04103813096414185,1.0,0.06952620798256245,True,0.04103813096414185
heavy_tailed,303,transformer_mdn4,central,rare,0.9653597210316908,0.0,1.5388478955137543,False,
heavy_tailed,303,transformer_mdn4,extrapolated,common,0.44167356173007793,0.0,1.5236695625062566,False,
heavy_tailed,303,transformer_mdn4,extrapolated,rare,0.2756935449867244,1.0,0.22028672901797103,True,0.2756935449867244
linear_gaussian,101,edm,boundary,common,0.02263062662533035,1.0,0.10292922949884085,True,0.02263062662533035
linear_gaussian,101,edm,boundary,rare,0.02002009232681275,1.0,2.491236646019388,True,0.02002009232681275
linear_gaussian,101,edm,central,common,0.026691914007182398,1.0,0.10418902098899699,True,0.026691914007182398
linear_gaussian,101,edm,central,rare,0.047083331196976996,0.0,2.491015041479841,False,
linear_gaussian,101,edm,extrapolated,common,0.053056181763846105,0.0,2.426776083011646,False,
linear_gaussian,101,edm,extrapolated,rare,0.0291909610865495,1.0,0.1056779789796564,True,0.0291909610865495
linear_gaussian,101,flow,boundary,common,0.0769329942836318,1.0,0.5164472085307352,True,0.0769329942836318
linear_gaussian,101,flow,boundary,rare,0.05955762090792495,1.0,2.3927752705058083,True,0.05955762090792495
linear_gaussian,101,flow,central,common,0.0252989409644934,1.0,0.1031760415062308,True,0.0252989409644934
linear_gaussian,101,flow,central,rare,0.08666095166987715,0.0,2.390817583480384,False,
linear_gaussian,101,flow,extrapolated,common,0.07245967529923825,0.0,2.403933937486727,False,
linear_gaussian,101,flow,extrapolated,rare,0.033486571024422304,1.0,0.1021144579863175,True,0.033486571024422304
linear_gaussian,101,gaussian_diag,boundary,common,0.214824133822761,1.0,0.0031878124864305997,True,0.214824133822761
linear_gaussian,101,gaussian_diag,boundary,rare,0.21831548891547445,1.0,0.01350389601429915,True,0.21831548891547445
linear_gaussian,101,gaussian_diag,central,common,0.22215419433070585,1.0,0.0012065835180691499,True,0.22215419433070585
linear_gaussian,101,gaussian_diag,central,rare,0.1545058749795876,0.0,0.01314274998730975,False,
linear_gaussian,101,gaussian_diag,extrapolated,common,0.10303634221541455,0.0,0.01335997899877835,False,
linear_gaussian,101,gaussian_diag,extrapolated,rare,0.22592996162677031,1.0,0.0009574164869263001,True,0.22592996162677031
linear_gaussian,101,gaussian_rank2,boundary,common,0.0070209617492195,1.0,0.0047800410247872994,True,0.0070209617492195
linear_gaussian,101,gaussian_rank2,boundary,rare,0.0075492258712148,1.0,0.0184754164947662,True,0.0075492258712148
linear_gaussian,101,gaussian_rank2,central,common,0.0066091065874574004,1.0,0.00135893747210495,True,0.0066091065874574004
linear_gaussian,101,gaussian_rank2,central,rare,0.04688454418475165,0.0,0.0181669584999326,False,
linear_gaussian,101,gaussian_rank2,extrapolated,common,0.0788868503665075,0.0,0.0113627709797583,False,
linear_gaussian,101,gaussian_rank2,extrapolated,rare,0.05750058307073415,1.0,0.00115500000538295,True,0.05750058307073415
linear_gaussian,101,gp_rbf,boundary,common,0.2236732636996717,1.0,0.0036959589924663,True,0.2236732636996717
linear_gaussian,101,gp_rbf,boundary,rare,0.2189063890507933,1.0,0.0124008749844506,True,0.2189063890507933
linear_gaussian,101,gp_rbf,central,common,0.2186130775494471,1.0,0.0014815420145168,True,0.2186130775494471
linear_gaussian,101,gp_rbf,central,rare,0.1280169100621834,0.0,0.0131904170266352,False,
linear_gaussian,101,gp_rbf,extrapolated,common,0.1105616513949124,0.0,0.0012322079855948,False,
linear_gaussian,101,gp_rbf,extrapolated,rare,0.2217368006895852,1.0,0.001359042013064,True,0.2217368006895852
linear_gaussian,101,mdn4,boundary,common,0.0450933378166923,1.0,0.0415298540028743,True,0.0450933378166923
linear_gaussian,101,mdn4,boundary,rare,0.033740262973729854,1.0,0.17137899948284024,True,0.033740262973729854
linear_gaussian,101,mdn4,central,common,0.01853125840385155,1.0,0.008729999506613201,True,0.01853125840385155
linear_gaussian,101,mdn4,central,rare,0.05860144388919875,0.0,0.17502568749478084,False,
linear_gaussian,101,mdn4,extrapolated,common,0.12276981530260195,0.0,0.04037393748876635,False,
linear_gaussian,101,mdn4,extrapolated,rare,0.07425793273704931,1.0,0.00724435399752105,True,0.07425793273704931
linear_gaussian,101,ridge,boundary,common,0.0050691176440334,1.0,0.0029127080342732,True,0.0050691176440334
linear_gaussian,101,ridge,boundary,rare,0.0056095265128635,1.0,0.0111025000223889,True,0.0056095265128635
linear_gaussian,101,ridge,central,common,0.0024458501716201,1.0,0.0007921250071376,True,0.0024458501716201
linear_gaussian,101,ridge,central,rare,0.0516391138228915,0.0,0.0102229589829221,False,
linear_gaussian,101,ridge,extrapolated,common,0.0128421991614934,0.0,0.0110852920333854,False,
linear_gaussian,101,ridge,extrapolated,rare,0.0009983379374979,1.0,0.0007024589576758,True,0.0009983379374979
linear_gaussian,101,student_rank2,boundary,common,0.0744615912795199,1.0,0.0055088124936446495,True,0.0744615912795199
linear_gaussian,101,student_rank2,boundary,rare,0.1263884927785433,1.0,0.013671354012330949,True,0.1263884927785433
linear_gaussian,101,student_rank2,central,common,0.00666851542045285,1.0,0.0017100000113714,True,0.00666851542045285
linear_gaussian,101,student_rank2,central,rare,0.3885497426078387,0.0,0.021649853995768298,False,
linear_gaussian,101,student_rank2,extrapolated,common,0.20013201143384457,0.0,0.0138264794950373,False,
linear_gaussian,101,student_rank2,extrapolated,rare,0.0592247137480056,1.0,0.00134868800523685,True,0.0592247137480056
linear_gaussian,101,transformer_mdn4,boundary,common,0.0217550932717481,1.0,0.24761820849380456,True,0.0217550932717481
linear_gaussian,101,transformer_mdn4,boundary,rare,0.0565628304799761,1.0,1.7446004375233315,True,0.0565628304799761
linear_gaussian,101,transformer_mdn4,central,common,0.072055546319441,1.0,0.08013077051145956,True,0.072055546319441
linear_gaussian,101,transformer_mdn4,central,rare,0.0326614387388861,0.0,1.7425832290027756,False,
linear_gaussian,101,transformer_mdn4,extrapolated,common,0.2678093396945814,0.0,0.41991377048543654,False,
linear_gaussian,101,transformer_mdn4,extrapolated,rare,0.0704747983772701,1.0,0.0807467290142085,True,0.0704747983772701
linear_gaussian,202,edm,boundary,common,0.0519777259238925,1.0,0.2946588544873521,True,0.0519777259238925
linear_gaussian,202,edm,boundary,rare,0.08163441350235279,0.5,2.3679306874983013,False,
linear_gaussian,202,edm,central,common,0.015672048865063,1.0,0.0964920209953561,True,0.015672048865063
linear_gaussian,202,edm,central,rare,0.01840305534909755,0.0,2.3604556045029312,False,
linear_gaussian,202,edm,extrapolated,common,0.055902661868520005,0.0,2.3950219165126327,False,
linear_gaussian,202,edm,extrapolated,rare,0.12061795840814155,1.0,0.09697593751479869,True,0.12061795840814155
linear_gaussian,202,flow,boundary,common,0.08809516569235354,1.0,0.4847573959850706,True,0.08809516569235354
linear_gaussian,202,flow,boundary,rare,0.01756527481299815,1.0,2.2809986874926835,True,0.01756527481299815
linear_gaussian,202,flow,central,common,0.02076158945786795,1.0,0.0907754795334767,True,0.02076158945786795
linear_gaussian,202,flow,central,rare,0.06600129081996955,0.0,2.307230687496485,False,
linear_gaussian,202,flow,extrapolated,common,0.18000257585132956,0.0,2.28155637497548,False,
linear_gaussian,202,flow,extrapolated,rare,0.0897202743764181,1.0,0.0903815215278882,True,0.0897202743764181
linear_gaussian,202,gaussian_diag,boundary,common,0.22613236615768062,1.0,0.00347681200946675,True,0.22613236615768062
linear_gaussian,202,gaussian_diag,boundary,rare,0.23013374828195637,1.0,0.012780583027051751,True,0.23013374828195637
linear_gaussian,202,gaussian_diag,central,common,0.21759034765366145,1.0,0.00100733348517675,True,0.21759034765366145
linear_gaussian,202,gaussian_diag,central,rare,0.1593782167308935,0.0,0.01227018801728255,False,
linear_gaussian,202,gaussian_diag,extrapolated,common,0.13065094369296135,0.0,0.00322662497637785,False,
linear_gaussian,202,gaussian_diag,extrapolated,rare,0.22205660705979335,1.0,0.0008227709913626001,True,0.22205660705979335
linear_gaussian,202,gaussian_rank2,boundary,common,0.021351859851150852,1.0,0.0048607294738758,True,0.021351859851150852
linear_gaussian,202,gaussian_rank2,boundary,rare,0.017483804602246703,1.0,0.017596499965293298,True,0.017483804602246703
linear_gaussian,202,gaussian_rank2,central,common,0.00738853500483425,1.0,0.0016757915145717,True,0.00738853500483425
linear_gaussian,202,gaussian_rank2,central,rare,0.016957479812429798,0.0,0.0186997709970455,False,
linear_gaussian,202,gaussian_rank2,extrapolated,common,0.09413070054083064,0.0,0.0172837084974162,False,
linear_gaussian,202,gaussian_rank2,extrapolated,rare,0.12317551324360565,1.0,0.0012562710035126001,True,0.12317551324360565
linear_gaussian,202,gp_rbf,boundary,common,0.2311673858143422,1.0,0.0039274590089917,True,0.2311673858143422
linear_gaussian,202,gp_rbf,boundary,rare,0.2134945009800297,1.0,0.0119881249847821,True,0.2134945009800297
linear_gaussian,202,gp_rbf,central,common,0.2242539626773797,1.0,0.0015497920103371,True,0.2242539626773797
linear_gaussian,202,gp_rbf,central,rare,0.1244211598841533,0.0,0.0123955419985577,False,
linear_gaussian,202,gp_rbf,extrapolated,common,0.1273111113182778,0.0,0.0012872079969383,False,
linear_gaussian,202,gp_rbf,extrapolated,rare,0.2106065150387087,1.0,0.001216624979861,True,0.2106065150387087
linear_gaussian,202,mdn4,boundary,common,0.04712374722743645,1.0,0.036997729010181446,True,0.04712374722743645
linear_gaussian,202,mdn4,boundary,rare,0.09855056680358384,1.0,0.16949304199079046,True,0.09855056680358384
linear_gaussian,202,mdn4,central,common,0.040473215837647056,1.0,0.0072646665212231995,True,0.040473215837647056
linear_gaussian,202,mdn4,central,rare,0.18470631256103684,0.0,0.17078441649209705,False,
linear_gaussian,202,mdn4,extrapolated,common,0.0931799985528706,0.0,0.037644875003024894,False,
linear_gaussian,202,mdn4,extrapolated,rare,0.09817998667700589,1.0,0.021837291977135402,True,0.09817998667700589
linear_gaussian,202,ridge,boundary,common,0.0064959353320752,1.0,0.0030756660271435,True,0.0064959353320752
linear_gaussian,202,ridge,boundary,rare,0.0197900325584454,1.0,0.0091298329643905,True,0.0197900325584454
linear_gaussian,202,ridge,central,common,0.005506863359411,1.0,0.000704041973222,True,0.005506863359411
linear_gaussian,202,ridge,central,rare,0.0176203771528831,0.0,0.0105809579836204,False,
linear_gaussian,202,ridge,extrapolated,common,0.0098597561663664,0.0,0.0089062920305877,False,
linear_gaussian,202,ridge,extrapolated,rare,0.0022563148280232,1.0,0.000729291990865,True,0.0022563148280232
linear_gaussian,202,student_rank2,boundary,common,0.05475450241925185,1.0,0.005266041989671,True,0.05475450241925185
linear_gaussian,202,student_rank2,boundary,rare,0.08371094335626855,1.0,0.0209849165112245,True,0.08371094335626855
linear_gaussian,202,student_rank2,central,common,0.0021437211136713,1.0,0.0015482289891223999,True,0.0021437211136713
linear_gaussian,202,student_rank2,central,rare,0.1387589909808722,0.0,0.019900520506780553,False,
linear_gaussian,202,student_rank2,extrapolated,common,0.15544713074586505,0.0,0.0112759790208656,False,
linear_gaussian,202,student_rank2,extrapolated,rare,0.0085570815559863,1.0,0.0013383959885685998,True,0.0085570815559863
linear_gaussian,202,transformer_mdn4,boundary,common,0.058020886554146,1.0,0.3905029794841539,True,0.058020886554146
linear_gaussian,202,transformer_mdn4,boundary,rare,0.1198257367019164,1.0,1.6264240624732338,True,0.1198257367019164
linear_gaussian,202,transformer_mdn4,central,common,0.07058130525728304,1.0,0.0756226454977877,True,0.07058130525728304
linear_gaussian,202,transformer_mdn4,central,rare,0.16548194495683954,0.0,1.6682115004805382,False,
linear_gaussian,202,transformer_mdn4,extrapolated,common,0.147661770308637,0.0,0.3834078540094197,False,
linear_gaussian,202,transformer_mdn4,extrapolated,rare,0.15138743020114453,1.0,0.0759574790135957,True,0.15138743020114453
linear_gaussian,303,edm,boundary,common,0.02654779033517595,1.0,0.2794029370124917,True,0.02654779033517595
linear_gaussian,303,edm,boundary,rare,0.037691411350231255,0.5,2.2784306874964386,False,
linear_gaussian,303,edm,central,common,0.0196857988272344,1.0,0.0957455005263909,True,0.0196857988272344
linear_gaussian,303,edm,central,rare,0.0344763531278343,0.0,2.2824433335044887,False,
linear_gaussian,303,edm,extrapolated,common,0.030637400246578197,0.0,2.2921491254819557,False,
linear_gaussian,303,edm,extrapolated,rare,0.057136356308368004,1.0,0.10241093748481939,True,0.057136356308368004
linear_gaussian,303,flow,boundary,common,0.13783029677332032,1.0,0.4645929580146912,True,0.13783029677332032
linear_gaussian,303,flow,boundary,rare,0.03233248643207425,1.0,2.226322499976959,True,0.03233248643207425
linear_gaussian,303,flow,central,common,0.01802757500117875,1.0,0.09184889600146555,True,0.01802757500117875
linear_gaussian,303,flow,central,rare,0.089328016932069,0.0,2.233377250027843,False,
linear_gaussian,303,flow,extrapolated,common,0.1366746660326549,0.0,2.2494684789853636,False,
linear_gaussian,303,flow,extrapolated,rare,0.0560037456287441,1.0,0.09130181249929585,True,0.0560037456287441
linear_gaussian,303,gaussian_diag,boundary,common,0.2218155436401344,1.0,0.0031916460138745,True,0.2218155436401344
linear_gaussian,303,gaussian_diag,boundary,rare,0.23352939373998033,1.0,0.0125055419921409,True,0.23352939373998033
linear_gaussian,303,gaussian_diag,central,common,0.22012188736268884,1.0,0.0011159170244354,True,0.22012188736268884
linear_gaussian,303,gaussian_diag,central,rare,0.11186825966271269,0.0,0.0127898959908634,False,
linear_gaussian,303,gaussian_diag,extrapolated,common,0.10744599685858384,0.0,0.01262464598403305,False,
linear_gaussian,303,gaussian_diag,extrapolated,rare,0.22483852432436105,1.0,0.00207627101917745,True,0.22483852432436105
linear_gaussian,303,gaussian_rank2,boundary,common,0.04479686003824825,1.0,0.004438499978277799,True,0.04479686003824825
linear_gaussian,303,gaussian_rank2,boundary,rare,0.04146055717989015,1.0,0.01763347949599845,True,0.04146055717989015
linear_gaussian,303,gaussian_rank2,central,common,0.01855077236542595,1.0,0.0012574374850373498,True,0.01855077236542595
linear_gaussian,303,gaussian_rank2,central,rare,0.04036309020499495,0.0,0.017025271488819202,False,
linear_gaussian,303,gaussian_rank2,extrapolated,common,0.11272150965262125,0.0,0.0108018330065533,False,
linear_gaussian,303,gaussian_rank2,extrapolated,rare,0.11194571013683614,1.0,0.00128539549768895,True,0.11194571013683614
linear_gaussian,303,gp_rbf,boundary,common,0.2156159619793481,1.0,0.0036050000344403,True,0.2156159619793481
linear_gaussian,303,gp_rbf,boundary,rare,0.2220689042274213,1.0,0.0136498750071041,True,0.2220689042274213
linear_gaussian,303,gp_rbf,central,common,0.2220141216110119,1.0,0.0018029169877991,True,0.2220141216110119
linear_gaussian,303,gp_rbf,central,rare,0.1245386723264866,0.0,0.0111170000163838,False,
linear_gaussian,303,gp_rbf,extrapolated,common,0.1794681792165735,0.0,0.0013563749962486,False,
linear_gaussian,303,gp_rbf,extrapolated,rare,0.2335523279887362,1.0,0.0012041670270264,True,0.2335523279887362
linear_gaussian,303,mdn4,boundary,common,0.0490274057097087,1.0,0.036948458495316944,True,0.0490274057097087
linear_gaussian,303,mdn4,boundary,rare,0.03965329563383435,1.0,0.1054600210045464,True,0.03965329563383435
linear_gaussian,303,mdn4,central,common,0.02482663155408475,1.0,0.00747649997356345,True,0.02482663155408475
linear_gaussian,303,mdn4,central,rare,0.03208057098661665,0.0,0.17052608300582506,False,
linear_gaussian,303,mdn4,extrapolated,common,0.1480871187144993,0.0,0.1028060624958016,False,
linear_gaussian,303,mdn4,extrapolated,rare,0.08308720469138195,1.0,0.0071102080109994,True,0.08308720469138195
linear_gaussian,303,ridge,boundary,common,0.0021010541849095,1.0,0.0028388330247253,True,0.0021010541849095
linear_gaussian,303,ridge,boundary,rare,0.0136078981174476,1.0,0.0096322920289821,True,0.0136078981174476
linear_gaussian,303,ridge,central,common,0.0009991696282034,1.0,0.0007075000321492,True,0.0009991696282034
linear_gaussian,303,ridge,central,rare,0.0765775944264205,0.0,0.0101259170332923,False,
linear_gaussian,303,ridge,extrapolated,common,0.1218159337242815,0.0,0.0094572500092908,False,
linear_gaussian,303,ridge,extrapolated,rare,0.0014977422446166,1.0,0.0010689159971661,True,0.0014977422446166
linear_gaussian,303,student_rank2,boundary,common,0.1227424734324854,1.0,0.0051412914763204,True,0.1227424734324854
linear_gaussian,303,student_rank2,boundary,rare,0.18379076120006574,1.0,0.02027579149580555,True,0.18379076120006574
linear_gaussian,303,student_rank2,central,common,0.0030488187823673497,1.0,0.0014973749639466002,True,0.0030488187823673497
linear_gaussian,303,student_rank2,central,rare,0.3057137265467495,0.0,0.02077785402070725,False,
linear_gaussian,303,student_rank2,extrapolated,common,0.5183981516318632,0.0,0.0201582500012591,False,
linear_gaussian,303,student_rank2,extrapolated,rare,0.16348194389101026,1.0,0.0013481875066645001,True,0.16348194389101026
linear_gaussian,303,transformer_mdn4,boundary,common,0.06778864912044125,1.0,0.3824806045158766,True,0.06778864912044125
linear_gaussian,303,transformer_mdn4,boundary,rare,0.11951159508275269,1.0,1.5936737709853332,True,0.11951159508275269
linear_gaussian,303,transformer_mdn4,central,common,0.0527405990009944,1.0,0.0760534584987908,True,0.0527405990009944
linear_gaussian,303,transformer_mdn4,central,rare,0.0864622414799812,0.0,1.635770708497148,False,
linear_gaussian,303,transformer_mdn4,extrapolated,common,0.16066053133556274,0.0,0.9955998539808206,False,
linear_gaussian,303,transformer_mdn4,extrapolated,rare,0.18256938677393264,1.0,0.07342868699925015,True,0.18256938677393264
nonlinear_heteroskedastic,101,edm,boundary,common,0.033891771904854304,1.0,0.46448043748387136,True,0.033891771904854304
nonlinear_heteroskedastic,101,edm,boundary,rare,0.04457502925982095,1.0,2.244514729012735,True,0.04457502925982095
nonlinear_heteroskedastic,101,edm,central,common,0.014827792321219101,1.0,0.09573645849013696,True,0.014827792321219101
nonlinear_heteroskedastic,101,edm,central,rare,0.1136204345117658,0.0,2.2538519790105056,False,
nonlinear_heteroskedastic,101,edm,extrapolated,common,0.12802153690589319,0.0,2.2434531874896493,False,
nonlinear_heteroskedastic,101,edm,extrapolated,rare,0.0640413024100125,1.0,0.0943398744857404,True,0.0640413024100125
nonlinear_heteroskedastic,101,flow,boundary,common,0.1181308791799044,1.0,0.4368890619953163,True,0.1181308791799044
nonlinear_heteroskedastic,101,flow,boundary,rare,0.0364528022743651,1.0,2.1937970830185805,True,0.0364528022743651
nonlinear_heteroskedastic,101,flow,central,common,0.019018570418903848,1.0,0.08958670799620444,True,0.019018570418903848
nonlinear_heteroskedastic,101,flow,central,rare,0.04679015477333205,0.0,2.175156291545136,False,
nonlinear_heteroskedastic,101,flow,extrapolated,common,0.12083630145151546,0.0,2.1748343745130114,False,
nonlinear_heteroskedastic,101,flow,extrapolated,rare,0.06991716951571894,1.0,0.0896094579657074,True,0.06991716951571894
nonlinear_heteroskedastic,101,gaussian_diag,boundary,common,0.2332320425215367,1.0,0.0033219379838555496,True,0.2332320425215367
nonlinear_heteroskedastic,101,gaussian_diag,boundary,rare,0.23915250588435805,1.0,0.01232033350970595,True,0.23915250588435805
nonlinear_heteroskedastic,101,gaussian_diag,central,common,0.2175833354145916,1.0,0.00109216652344905,True,0.2175833354145916
nonlinear_heteroskedastic,101,gaussian_diag,central,rare,0.1605545988151648,0.0,0.01222937501734115,False,
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,common,0.21101819352389461,1.0,0.011958666524151298,True,0.21101819352389461
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,rare,0.2272133094143361,1.0,0.0008161459991242,True,0.2272133094143361
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,common,0.01088807710394565,1.0,0.00452820851933205,True,0.01088807710394565
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,rare,0.012843885047842452,1.0,0.01709416648373,True,0.012843885047842452
nonlinear_heteroskedastic,101,gaussian_rank2,central,common,0.0177379176038385,1.0,0.00126099950284695,True,0.0177379176038385
nonlinear_heteroskedastic,101,gaussian_rank2,central,rare,0.05863551228141695,0.0,0.016823458514409098,False,
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,common,0.022881878877543452,0.5,0.00917397899320345,False,
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,rare,0.027592546659896452,1.0,0.0012414164666552001,True,0.027592546659896452
nonlinear_heteroskedastic,101,gp_rbf,boundary,common,0.2235619200581995,1.0,0.003674708015751,True,0.2235619200581995
nonlinear_heteroskedastic,101,gp_rbf,boundary,rare,0.2241339967956707,1.0,0.0120022079790942,True,0.2241339967956707
nonlinear_heteroskedastic,101,gp_rbf,central,common,0.215668387950824,1.0,0.0017118750256486,True,0.215668387950824
nonlinear_heteroskedastic,101,gp_rbf,central,rare,0.1247095666599089,0.0,0.0113761249813251,False,
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,common,0.2305950245723928,1.0,0.0012365839793346,True,0.2305950245723928
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,rare,0.2119789447517524,1.0,0.0111248749890364,True,0.2119789447517524
nonlinear_heteroskedastic,101,mdn4,boundary,common,0.1051600455639183,1.0,0.035198895988287404,True,0.1051600455639183
nonlinear_heteroskedastic,101,mdn4,boundary,rare,0.0491018974322632,1.0,0.1619104590208735,True,0.0491018974322632
nonlinear_heteroskedastic,101,mdn4,central,common,0.03760096253285865,1.0,0.0075946880097035,True,0.03760096253285865
nonlinear_heteroskedastic,101,mdn4,central,rare,0.0811925202985407,0.0,0.1641168750065844,False,
nonlinear_heteroskedastic,101,mdn4,extrapolated,common,0.06224089352000205,1.0,0.034960437973495545,True,0.06224089352000205
nonlinear_heteroskedastic,101,mdn4,extrapolated,rare,0.050785987520357845,1.0,0.007377895526587901,True,0.050785987520357845
nonlinear_heteroskedastic,101,ridge,boundary,common,0.0390854699323326,1.0,0.0023602920118719,True,0.0390854699323326
nonlinear_heteroskedastic,101,ridge,boundary,rare,0.0087199749005816,1.0,0.0091354580363258,True,0.0087199749005816
nonlinear_heteroskedastic,101,ridge,central,common,0.0037011100200218,1.0,0.0006875419639982,True,0.0037011100200218
nonlinear_heteroskedastic,101,ridge,central,rare,0.0660147796905243,0.0,0.0089017080026678,False,
nonlinear_heteroskedastic,101,ridge,extrapolated,common,0.1924627403402171,0.0,0.0094353329623118,False,
nonlinear_heteroskedastic,101,ridge,extrapolated,rare,0.0133650910683463,1.0,0.0006482499884441,True,0.0133650910683463
nonlinear_heteroskedastic,101,student_rank2,boundary,common,0.0955472683322247,1.0,0.0053816245053894,True,0.0955472683322247
nonlinear_heteroskedastic,101,student_rank2,boundary,rare,0.109230722675252,1.0,0.01984214599360705,True,0.109230722675252
nonlinear_heteroskedastic,101,student_rank2,central,common,0.0084409224663041,1.0,0.0016196039796341,True,0.0084409224663041
nonlinear_heteroskedastic,101,student_rank2,central,rare,0.3663160178362026,0.0,0.0200040210038423,False,
nonlinear_heteroskedastic,101,student_rank2,extrapolated,common,0.02141985884687675,1.0,0.010735062038293051,True,0.02141985884687675
