law,data_seed,family,region,energy,mean_squared_error,coverage90,width90,tail_brier,tail_probability_abs_error,sampling_seconds_per_history
linear_gaussian,101,gaussian_diag,boundary,0.2879163681653542,0.0008494234053835815,0.8790961371527778,0.8175380214485076,0.04883448282877604,0.019596354166666614,1.6269105496273067e-05
linear_gaussian,101,gaussian_diag,central,0.28329676156962796,0.0011038320877001415,0.8836263020833334,0.7960540903943198,0.04845873514811198,0.012825520833333298,1.87100825617866e-05
linear_gaussian,101,gaussian_diag,extrapolated,0.8696448005237453,0.4112486147800327,0.3404405381944444,0.9402149724640835,0.050267537434895836,0.043815104166666674,1.623091642007542e-05
linear_gaussian,101,gaussian_rank2,boundary,0.285721918335095,0.001085235733225585,0.8723415798611112,0.8085006606845545,0.049147605895996094,0.02273763020833329,2.3675334280900035e-05
linear_gaussian,101,gaussian_rank2,central,0.28020317634019004,0.0010435239550861646,0.8940972222222222,0.8225065219171258,0.04863516489664713,0.01593424479166663,2.323264561709948e-05
linear_gaussian,101,gaussian_rank2,extrapolated,0.8289736527203262,0.392484758367365,0.4065212673611111,1.0233684980128894,0.050290425618489586,0.04397786458333333,2.642795880092308e-05
linear_gaussian,101,gp_rbf,boundary,0.29251032259690274,0.0027590528898847545,0.8493923611111112,0.7552141894800272,0.04863866170247396,0.017708333333333316,2.251733288479348e-05
linear_gaussian,101,gp_rbf,central,0.2836905236423744,0.0008133948704364141,0.8522135416666666,0.7349600242146331,0.048642476399739586,0.017187499999999963,5.066491818676392e-05
linear_gaussian,101,gp_rbf,extrapolated,1.186670668608185,0.8314125211220019,0.4163953993055556,1.3893991777860364,0.050685882568359375,0.04902343750000001,2.5446165333657216e-05
linear_gaussian,101,mdn4,boundary,0.2875710392308903,0.0021995545952179624,0.8731282552083334,0.8080749818633999,0.048659960428873696,0.017985026041666626,0.00016889758383815002
linear_gaussian,101,mdn4,central,0.2815769010488705,0.0016563493211199758,0.8880479600694445,0.8184031438880611,0.048996925354003906,0.02374674479166664,0.00016110762468690001
linear_gaussian,101,mdn4,extrapolated,1.048464133802834,0.6033013162804753,0.3627115885416667,0.9973474248955175,0.05066458384195963,0.04877929687500001,0.0001899835200068
linear_gaussian,101,ridge,boundary,0.2837754798365772,0.0004522771889252727,0.8944769965277778,0.8343594401525835,0.04850641886393229,0.0138020833333333,9.14758372042949e-06
linear_gaussian,101,ridge,central,0.2785490052189742,0.00026698368497375793,0.8954535590277778,0.8200824719417813,0.04863675435384115,0.01787109374999995,1.0484376010329774e-05
linear_gaussian,101,ridge,extrapolated,0.28067429981660863,0.0008936986470132833,0.8952907986111112,0.8304060434228854,0.04847081502278646,0.012825520833333317,1.0374998964834958e-05
linear_gaussian,101,student_rank2,boundary,0.28590933409873676,0.0011623003141774536,0.8900553385416666,0.8571178048653402,0.04967721303304037,0.030940755208333292,2.71284576835266e-05
linear_gaussian,101,student_rank2,central,0.28061927499238676,0.0011900067297230688,0.9058430989583334,0.8567764461076884,0.04855918884277344,0.015136718749999946,2.9073791665723547e-05
linear_gaussian,101,student_rank2,extrapolated,0.8142234391184325,0.3884420429349733,0.4900173611111111,1.1397938695426,0.04980341593424479,0.03577473958333333,2.9559916583821177e-05
linear_gaussian,101,transformer_mdn4,boundary,0.2887688768072635,0.0028228987009820488,0.8809136284722222,0.8299256598943474,0.04854742685953776,0.014208984374999968,0.0016406354164549
linear_gaussian,101,transformer_mdn4,central,0.2819825970172703,0.0015318136170276166,0.8772243923611112,0.7917322363105503,0.048682848612467446,0.017366536458333307,0.0015570451456975501
linear_gaussian,101,transformer_mdn4,extrapolated,0.863612851359972,0.4361173139007661,0.5137532552083334,1.1027634449160744,0.050406455993652344,0.045524088541666674,0.00166271702012935
linear_gaussian,202,edm,boundary,0.2895445335234215,0.005047051132737479,0.8727213541666666,0.8104571005032154,0.049029032389322914,0.025813802083333327,0.00189990364742695
linear_gaussian,202,edm,central,0.2828016368246469,0.0009127871435828062,0.8795030381944445,0.8037867673893083,0.04861895243326823,0.01611328124999998,0.0019091875001322
linear_gaussian,202,edm,extrapolated,0.9271125845312832,0.45568233927309726,0.3903537326388889,0.8823359999715538,0.05078125,0.05000000000000001,0.0019070642507964502
linear_gaussian,202,flow,boundary,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995
linear_gaussian,202,flow,central,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001
linear_gaussian,202,flow,extrapolated,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034
linear_gaussian,202,gaussian_diag,boundary,0.2855383271889697,0.0010768062425355013,0.8850640190972222,0.8125696524287097,0.04894320170084635,0.022233072916666628,2.0335957136315603e-05
linear_gaussian,202,gaussian_diag,central,0.28849058567087543,0.002275872467308895,0.8733995225694445,0.7948293048119645,0.048880577087402344,0.022705078124999983,1.6473957657581195e-05
linear_gaussian,202,gaussian_diag,extrapolated,0.8814022252210226,0.44436784957558845,0.5047743055555556,1.1494833818628403,0.05029010772705078,0.044384765624999996,1.3201396844427412e-05
linear_gaussian,202,gaussian_rank2,boundary,0.282903417387426,0.00087776389251138,0.8631456163194445,0.7735602958971676,0.04926649729410807,0.024723307291666618,2.185068660764955e-05
linear_gaussian,202,gaussian_rank2,central,0.28342438543116094,0.0012177861248569926,0.8980848524305555,0.8418054292282066,0.048662821451822914,0.016861979166666624,2.197568755946122e-05
linear_gaussian,202,gaussian_rank2,extrapolated,0.721420845471355,0.301343664683424,0.509060329861111,0.9806326862425356,0.05070018768310547,0.04910481770833334,2.3236978449858725e-05
linear_gaussian,202,gp_rbf,boundary,0.2844032354263588,0.0005931985192315696,0.8543836805555555,0.7443697083827056,0.04844856262207031,0.012467447916666624,3.018579203247403e-05
linear_gaussian,202,gp_rbf,central,0.2867895255085538,0.0011068450909877457,0.8497178819444445,0.737665290916559,0.04868888854980469,0.01806640624999997,3.964412462664768e-05
linear_gaussian,202,gp_rbf,extrapolated,1.1864210259218744,0.8447259366408182,0.48052300347222227,1.4698869736384939,0.0507055918375651,0.049186197916666674,2.6305540814064443e-05
linear_gaussian,202,mdn4,boundary,0.283220738360421,0.001367586695858826,0.8948296440972222,0.8376639964650333,0.04878648122151693,0.017529296874999947,0.00016358072874325
linear_gaussian,202,mdn4,central,0.286470269819561,0.0025215287291680166,0.8857421875,0.8258661768825689,0.04910405476888021,0.025878906249999986,0.00014025175066
linear_gaussian,202,mdn4,extrapolated,1.126047868335376,0.6819534216995576,0.3622233072916667,1.037660620865375,0.05061753590901693,0.04812825520833334,0.0001383758535666
linear_gaussian,202,ridge,boundary,0.2811210125663195,0.000711305594342489,0.8918728298611112,0.8219906036449856,0.04842694600423177,0.011100260416666612,8.937497720277557e-06
linear_gaussian,202,ridge,central,0.2808909472165977,0.0004237113959536121,0.8925238715277778,0.8224210873341015,0.048535664876302086,0.015364583333333287,1.2277751617754499e-05
linear_gaussian,202,ridge,extrapolated,0.28319291238656447,0.0017714977013083251,0.8892686631944445,0.819782459299125,0.04873530069986979,0.017252604166666612,1.4737874153070152e-05
linear_gaussian,202,student_rank2,boundary,0.2838309505023405,0.0011214239937010209,0.8809407552083334,0.8200780653965474,0.04939874013264974,0.028466796874999954,2.5072041656433914e-05
linear_gaussian,202,student_rank2,central,0.2855071667714701,0.001868226202407533,0.888916015625,0.8441897156542776,0.0487359364827474,0.018326822916666635,2.6949646174519632e-05
linear_gaussian,202,student_rank2,extrapolated,0.7562752663551596,0.37489003075817107,0.7358669704861112,1.6537945693616471,0.05040423075358073,0.04147135416666665,3.483766583182538e-05
linear_gaussian,202,transformer_mdn4,boundary,0.2837553636195259,0.001729830218531488,0.8851453993055555,0.8237648486802303,0.048973401387532554,0.020035807291666614,0.0015472907919805
linear_gaussian,202,transformer_mdn4,central,0.28672541359461295,0.0026671544198073483,0.87060546875,0.787635860661791,0.04875342051188151,0.01971028645833332,0.0015693888951015002
linear_gaussian,202,transformer_mdn4,extrapolated,0.887612226210097,0.4876467913571181,0.4507649739583333,1.1797317708845563,0.050539652506510414,0.04739583333333334,0.0016325989781761998
linear_gaussian,303,edm,boundary,0.29446125740507934,0.009133428141686075,0.8821885850694445,0.8373016715515127,0.04891490936279297,0.023583984374999988,0.00189368489615535
linear_gaussian,303,edm,central,0.2817220171443211,0.001432837761791403,0.8794759114583334,0.7934053821851722,0.04933452606201172,0.026057942708333292,0.0018920816243431498
linear_gaussian,303,edm,extrapolated,0.7877833460189155,0.33214681480285485,0.46875,0.9172764004090147,0.0507653554280599,0.04983723958333334,0.0018967751663391001
linear_gaussian,303,flow,boundary,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499
linear_gaussian,303,flow,central,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497
linear_gaussian,303,flow,extrapolated,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999
linear_gaussian,303,gaussian_diag,boundary,0.28207469139140956,0.000929011605047944,0.9142252604166666,0.8874339530915734,0.04874070485432943,0.016682942708333297,1.3678833056474105e-05
linear_gaussian,303,gaussian_diag,central,0.2830126382095272,0.0007213477832658895,0.896240234375,0.8247602978140725,0.04993915557861328,0.030615234374999963,1.5321187674999237e-05
linear_gaussian,303,gaussian_diag,extrapolated,0.731353078662857,0.2976237399319024,0.583251953125,1.003839553562526,0.05058828989664713,0.04780273437500001,1.8191853693375983e-05
linear_gaussian,303,gaussian_rank2,boundary,0.27745798708778013,0.0005758061936337597,0.9126247829861112,0.8754119826562555,0.048690478006998696,0.01769205729166663,3.189237516683837e-05
linear_gaussian,303,gaussian_rank2,central,0.28078549636269795,0.0008211719937381811,0.9007161458333334,0.8411946635193033,0.050087928771972656,0.02781575520833329,2.1366333385230973e-05
linear_gaussian,303,gaussian_rank2,extrapolated,0.681152191119543,0.24931290310968124,0.5432942708333334,0.8895430068165812,0.05078125,0.05000000000000001,2.5604146988674376e-05
linear_gaussian,303,gp_rbf,boundary,0.2843333592734596,0.0020719473707046915,0.8486870659722222,0.7268580322656515,0.04866727193196615,0.016894531249999983,3.402254272562762e-05
linear_gaussian,303,gp_rbf,central,0.2834509886286089,0.0006085986932655294,0.8479275173611112,0.730349051117296,0.048641204833984375,0.01458333333333328,2.6354168464119237e-05
linear_gaussian,303,gp_rbf,extrapolated,1.1302832220785068,0.7544767872571517,0.4441189236111111,1.372719964165877,0.05067125956217448,0.04886067708333334,2.8302082985950012e-05
linear_gaussian,303,mdn4,boundary,0.2811315534151628,0.0018895919985078855,0.9071180555555555,0.8845481605516178,0.049576123555501304,0.02950846354166664,0.00015760851965745002
linear_gaussian,303,mdn4,central,0.28242690813631016,0.0016624204126621306,0.8968641493055555,0.8415108728145863,0.04990164438883463,0.02921549479166663,0.00015280466686809998
linear_gaussian,303,mdn4,extrapolated,0.7950357273911671,0.3609767273802953,0.5914442274305556,1.149603874111255,0.05043315887451172,0.046012369791666674,0.00015913977161589998
linear_gaussian,303,ridge,boundary,0.276916397817595,0.0005245485579676083,0.8952365451388888,0.8174947623587833,0.04840914408365885,0.011035156249999963,9.144125215243548e-06
linear_gaussian,303,ridge,central,0.27855284481958886,0.0003339750300265405,0.8985460069444445,0.8245780793765686,0.04864311218261719,0.01565755208333328,9.607625543139877e-06
linear_gaussian,303,ridge,extrapolated,0.2834806288634125,0.003021384932319096,0.8907877604166666,0.824849626269578,0.0486749013264974,0.018847656249999983,1.1357665547014525e-05
linear_gaussian,303,student_rank2,boundary,0.27765652371187327,0.0005943424687238665,0.9244520399305555,0.9132266797300409,0.04901313781738281,0.02190755208333327,2.9071167470344033e-05
linear_gaussian,303,student_rank2,central,0.2809038088336054,0.0009322060400356844,0.91357421875,0.87703957176255,0.05024178822835287,0.032958984374999944,2.5868062948575243e-05
linear_gaussian,303,student_rank2,extrapolated,0.696771477916258,0.2685973852381166,0.5707465277777778,0.9831126790925393,0.0506903330485026,0.04902343750000001,2.9802104108966887e-05
linear_gaussian,303,transformer_mdn4,boundary,0.28296303735438516,0.0029370394583516563,0.9129774305555555,0.8816912068518996,0.04873879750569662,0.01889648437499995,0.0016125616251277
linear_gaussian,303,transformer_mdn4,central,0.28479874349195944,0.0027583449330966,0.8765190972222222,0.7930329389592711,0.04989496866861979,0.03196614583333329,0.00152555206295795
linear_gaussian,303,transformer_mdn4,extrapolated,0.8851468098728784,0.47411167028855655,0.5333930121527778,1.3104433346425772,0.05049832661946615,0.04658203125000001,0.00153041754310825
nonlinear_heteroskedastic,101,edm,boundary,0.3310332096245278,0.007668214415530644,0.8796929253472222,0.9310891567734293,0.04908116658528646,0.02604166666666666,0.00191982204220645
nonlinear_heteroskedastic,101,edm,central,0.2811743057044434,0.0016699714932779663,0.8779568142361112,0.7928886416200185,0.05068270365397135,0.03304036458333331,0.0019059418542989
nonlinear_heteroskedastic,101,edm,extrapolated,0.6915925890999962,0.2332496577964168,0.6510687934027778,1.0760640996792614,0.07711410522460938,0.14518229166666666,0.00189378470774195
nonlinear_heteroskedastic,101,flow,boundary,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497
nonlinear_heteroskedastic,101,flow,central,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002
nonlinear_heteroskedastic,101,flow,extrapolated,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175
nonlinear_heteroskedastic,101,gaussian_diag,boundary,0.3231500552925899,0.0013444033170593762,0.8779839409722222,0.9002665361762218,0.04888788859049479,0.019921874999999954,1.631162497991075e-05
nonlinear_heteroskedastic,101,gaussian_diag,central,0.2828452839456985,0.001371014997801248,0.8911946614583334,0.8170044139499497,0.04877694447835287,0.017594401041666638,1.4125875168247148e-05
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,0.5993852764781527,0.18291854094500049,0.610595703125,1.059691990788074,0.05946890513102213,0.08852539062499999,1.3512145718171572e-05
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,0.31997135072176847,0.0015841046724069184,0.8837076822916666,0.9317967116529023,0.049866040547688804,0.03318684895833329,2.3439228243660182e-05
nonlinear_heteroskedastic,101,gaussian_rank2,central,0.27990749151902405,0.0012735630825743375,0.899169921875,0.8330022887507451,0.04901885986328125,0.023600260416666647,2.1338541652464e-05
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,0.6323531319020195,0.21268413634128866,0.7159016927083334,1.3831414340917387,0.0668792724609375,0.11660156249999999,2.3631062504136935e-05
nonlinear_heteroskedastic,101,gp_rbf,boundary,0.328353222666133,0.0033267370735572664,0.8912760416666666,0.9677465195736636,0.04853121439615885,0.014941406249999947,2.68246658379212e-05
nonlinear_heteroskedastic,101,gp_rbf,central,0.28649035963812125,0.0009225337241597392,0.9152018229166666,0.9418370051229717,0.05926831563313802,0.09436848958333333,2.8133666395054508e-05
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,1.0824742037482562,0.7860392810610413,0.6341145833333334,1.780996572099809,0.04961967468261719,0.03486328125,2.614929204961906e-05
nonlinear_heteroskedastic,101,mdn4,boundary,0.3228620242699756,0.0029282160776600108,0.8816460503472222,0.9434293176267899,0.04919115702311198,0.024446614583333293,0.0001465416668603
nonlinear_heteroskedastic,101,mdn4,central,0.27992790681457214,0.0014096242918041613,0.8884548611111112,0.8094037618436435,0.048965771993001304,0.021630859374999967,0.0001446857689491
nonlinear_heteroskedastic,101,mdn4,extrapolated,0.811736660745622,0.38171588167968357,0.5842827690972222,1.2067464878871081,0.05151971181233724,0.046923828124999976,0.0001456414999362
nonlinear_heteroskedastic,101,ridge,boundary,0.33304452169399196,0.006229102301029942,0.8664279513888888,0.8982240719533922,0.04880396525065104,0.019726562499999985,9.100709576159716e-06
nonlinear_heteroskedastic,101,ridge,central,0.2828479721596963,0.0018198239053369956,0.9143337673611112,0.8857293577673401,0.05360603332519531,0.05719401041666666,9.645834021891156e-06
nonlinear_heteroskedastic,101,ridge,extrapolated,1.3485621793945128,0.819729358689491,0.578884548611111,0.892386846401564,0.9461491902669271,0.9483723958333332,8.862875498986492e-06
nonlinear_heteroskedastic,101,student_rank2,boundary,0.319899079655056,0.001412729047940259,0.8870442708333334,0.947788765697471,0.05000464121500651,0.03536783854166663,2.6397563487989828e-05
nonlinear_heteroskedastic,101,student_rank2,central,0.27947488793078845,0.0011354949033708958,0.896240234375,0.8263035818965249,0.04871050516764323,0.017220052083333295,2.5819438936499257e-05
nonlinear_heteroskedastic,101,student_rank2,extrapolated,0.6254376709178445,0.20858318668489062,0.7297092013888888,1.4416890136731475,0.06409072875976562,0.10878906249999999,2.397829181669901e-05
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,0.31990472934781344,0.0012540258706263117,0.8843858506944445,0.9305268565160326,0.049088478088378906,0.022542317708333277,0.0022362578141231003
nonlinear_heteroskedastic,101,transformer_mdn4,central,0.2831031861243598,0.002650610493751975,0.8726128472222222,0.7800188710155792,0.0487219492594401,0.019335937499999966,0.0014908055636624
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,0.6064391043555281,0.19483600355478173,0.6597222222222222,1.1228053753364777,0.053858439127604164,0.062076822916666656,0.00165863020811225
nonlinear_heteroskedastic,202,edm,boundary,0.32878800554806514,0.005588263891276142,0.8699544270833334,0.8983436626145004,0.0488739013671875,0.02314453124999999,0.00186682637528665
nonlinear_heteroskedastic,202,edm,central,0.2912272065154965,0.0023828013922074748,0.8837076822916666,0.8318516537895313,0.04983647664388021,0.029427083333333298,0.00186673264640065
nonlinear_heteroskedastic,202,edm,extrapolated,0.7974272043664846,0.299975053793131,0.5942925347222222,1.0402849388122795,0.10877799987792969,0.1952473958333333,0.0018849496664187998
nonlinear_heteroskedastic,202,flow,boundary,0.3316709149609684,0.005512565948485191,0.8702799479166666,0.8960392039610654,0.05112584431966146,0.04026692708333331,0.0018174774365130502
nonlinear_heteroskedastic,202,flow,central,0.2896689364648562,0.0011294951583177093,0.8471408420138888,0.7467359962834482,0.04895909627278646,0.022558593749999984,0.0018133602716261
nonlinear_heteroskedastic,202,flow,extrapolated,0.748122078830684,0.2831048514971803,0.7553439670138888,1.3871331632606978,0.34105587005615234,0.504931640625,0.0017971319587862
nonlinear_heteroskedastic,202,gaussian_diag,boundary,0.33483585943818944,0.007053405653593268,0.8784993489583334,0.9254464015966667,0.05475425720214844,0.07060546874999998,1.6141499751635518e-05
nonlinear_heteroskedastic,202,gaussian_diag,central,0.29322875506712415,0.002441201773149519,0.8738606770833334,0.8006071425904605,0.04884751637776693,0.020361328124999974,2.057554229395464e-05
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,0.6122676531604582,0.18284197116610254,0.7210015190972222,1.3523119276712097,0.11102358500162761,0.22392578124999998,1.3381957008580988e-05
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,0.32521123767879395,0.0033236312954966186,0.8747829861111112,0.9159975800144755,0.05149618784586588,0.04588216145833329,2.5467875578518335e-05
nonlinear_heteroskedastic,202,gaussian_rank2,central,0.29012161956348614,0.002501432489979251,0.887939453125,0.8379644910218929,0.04874356587727865,0.020182291666666647,2.445660478163821e-05
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,0.5814772289577738,0.15768578492800325,0.7854817708333334,1.4065699349499654,0.10383892059326172,0.20763346354166667,2.0624125075604145e-05
nonlinear_heteroskedastic,202,gp_rbf,boundary,0.3237098754452436,0.0007509536491189459,0.89111328125,0.9496116493637848,0.04910405476888021,0.025781249999999933,2.903470885939896e-05
nonlinear_heteroskedastic,202,gp_rbf,central,0.29531681095056644,0.0014312552717979715,0.9069552951388888,0.9403755112361044,0.054486592610677086,0.06751302083333331,3.081249936561411e-05
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,1.0213513995815622,0.7065028278465982,0.6890190972222222,1.873383981825915,0.04960187276204427,0.034277343749999994,2.2730918620557834e-05
nonlinear_heteroskedastic,202,mdn4,boundary,0.3209344324480456,0.0013974514437069048,0.9087999131944445,0.9872601192799791,0.04917208353678385,0.024609374999999947,0.00014763368744745
nonlinear_heteroskedastic,202,mdn4,central,0.29422390319428726,0.003948500481730916,0.8794759114583334,0.8271974414656008,0.04897785186767578,0.02387695312499998,0.00014115885399704998
nonlinear_heteroskedastic,202,mdn4,extrapolated,0.8245386109795252,0.396304099491719,0.5888129340277778,1.3366492871688032,0.058321634928385414,0.07294921874999999,0.00014151995856075
nonlinear_heteroskedastic,202,ridge,boundary,0.3308215039188214,0.00613235664319237,0.8566080729166666,0.8804265109554761,0.04865264892578125,0.0167317708333333,9.100707150840511e-06
nonlinear_heteroskedastic,202,ridge,central,0.28980837321570807,0.0015511018274943196,0.9018012152777778,0.8781139099377193,0.052357991536458336,0.04518229166666666,1.0401042042455323e-05
nonlinear_heteroskedastic,202,ridge,extrapolated,1.4761758256628408,0.958602145879627,0.5669487847222222,0.8769096506890909,0.94921875,0.9499999999999998,8.897581816806147e-06
nonlinear_heteroskedastic,202,student_rank2,boundary,0.32734599063143205,0.00407486313412509,0.8894585503472222,0.9655655626689029,0.052580833435058594,0.05372721354166663,2.412239579522672e-05
nonlinear_heteroskedastic,202,student_rank2,central,0.28966139415400494,0.002088472799909652,0.8904893663194445,0.851550946759727,0.04859097798665365,0.016503906249999967,2.557118811334173e-05
nonlinear_heteroskedastic,202,student_rank2,extrapolated,0.5802946765887966,0.15539837893938233,0.8013237847222222,1.4944718611899066,0.1031192143758138,0.20450846354166666,2.380295821543162e-05
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,0.3222577718586577,0.0026690133412029453,0.8941514756944445,0.9612221172651472,0.04894065856933594,0.02080078124999996,0.0014255407926005
nonlinear_heteroskedastic,202,transformer_mdn4,central,0.2930095762870449,0.003184806177258123,0.8623046875,0.7831320636278568,0.048964500427246094,0.023681640624999997,0.0014503020829578501
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,0.6078655391568462,0.2013718138215241,0.72412109375,1.351915242689323,0.05792808532714844,0.07845052083333333,0.00154012239606035
nonlinear_heteroskedastic,303,edm,boundary,0.32319452684808464,0.007143587203103475,0.8943413628472222,0.9374950274750357,0.048652331034342446,0.018082682291666635,0.0018653732489231
nonlinear_heteroskedastic,303,edm,central,0.2803959383224593,0.0030321236198266187,0.8701443142361112,0.7833956808024216,0.05276711781819662,0.054215494791666645,0.00189392362396265
nonlinear_heteroskedastic,303,edm,extrapolated,0.6658431035086364,0.20769234939682424,0.68408203125,1.1205319589727927,0.11229610443115234,0.2169759114583333,0.0018666657924768
nonlinear_heteroskedastic,303,flow,boundary,0.31952068598393646,0.005450832110602533,0.8952365451388888,0.926492903598252,0.05055554707845052,0.03886718749999996,0.00179484029164685
nonlinear_heteroskedastic,303,flow,central,0.27786182691738276,0.001008622687278273,0.852783203125,0.7310288469367373,0.04924647013346354,0.026269531249999964,0.0018041970409588502
nonlinear_heteroskedastic,303,flow,extrapolated,0.5818232002846461,0.16058943174001974,0.8184407552083334,1.2974051215164093,0.218904177347819,0.37569986979166664,0.0017964626883136502
nonlinear_heteroskedastic,303,gaussian_diag,boundary,0.31570748119726383,0.0010686438800231084,0.9169379340277778,0.987729391682813,0.048993428548177086,0.02161458333333327,1.6144104544461395e-05
nonlinear_heteroskedastic,303,gaussian_diag,central,0.2798704351714826,0.001253463547487848,0.9037000868055555,0.8356549167010096,0.05071417490641276,0.04047851562499996,1.4390624225294838e-05
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,0.5351234429438022,0.1342360524408114,0.7218424479166666,1.0765474976084104,0.07161744435628255,0.10867513020833335,1.4660582867994284e-05
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,0.3118864083078089,0.0014903714121808267,0.9201117621527778,0.9897935535604487,0.05001131693522135,0.03512369791666662,2.189933366025798e-05
nonlinear_heteroskedastic,303,gaussian_rank2,central,0.2788355708613585,0.0016912624734695232,0.9149034288194445,0.8722996635269942,0.05120086669921875,0.04189453124999997,2.1832478523720056e-05
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,0.5308034523032044,0.12711369153826088,0.7524685329861112,1.102629154970747,0.05857499440511068,0.08103841145833333,2.316320751560852e-05
nonlinear_heteroskedastic,303,gp_rbf,boundary,0.3182159254770798,0.002548775448323879,0.8904622395833334,0.9330586672780511,0.04856681823730469,0.016178385416666618,2.9845500345497083e-05
nonlinear_heteroskedastic,303,gp_rbf,central,0.2834311529461791,0.0007523662983892951,0.9120551215277778,0.9393964017880067,0.057708740234375,0.09192708333333333,2.528475063930576e-05
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,1.024252907695501,0.6970718867666128,0.6583658854166666,1.7625766279438964,0.04969024658203125,0.036328125,2.3965289680442463e-05
nonlinear_heteroskedastic,303,mdn4,boundary,0.31400104434767356,0.0023209019542405583,0.8946940104166666,0.9559644062598623,0.04887167612711588,0.02097981770833329,0.00014145833362510003
nonlinear_heteroskedastic,303,mdn4,central,0.2791811536512299,0.0018700461075438022,0.9049750434027778,0.8509682744972115,0.05075995127360026,0.038297526041666634,0.00014882118678839998
nonlinear_heteroskedastic,303,mdn4,extrapolated,0.5233533045294925,0.13034177177993894,0.828857421875,1.2689601435685438,0.055063883463541664,0.06757812499999999,0.0001407656248678
nonlinear_heteroskedastic,303,ridge,boundary,0.32073986673521665,0.005176806830975292,0.8761935763888888,0.8879983916021433,0.04855473836263021,0.01464843749999997,1.2033000530209392e-05
nonlinear_heteroskedastic,303,ridge,central,0.2780574642187469,0.001388205163490425,0.9229058159722222,0.8953418613483496,0.05147679646809896,0.04889322916666664,1.0614584122473994e-05
nonlinear_heteroskedastic,303,ridge,extrapolated,1.3446493185195092,0.815714770722244,0.5889214409722222,0.8946237449083223,0.9479866027832031,0.9493489583333332,9.114584827329963e-06
nonlinear_heteroskedastic,303,student_rank2,boundary,0.3109890144854164,0.0010160344510132832,0.9235026041666666,1.0037530278486086,0.04913202921549479,0.024153645833333275,3.182725049555302e-05
nonlinear_heteroskedastic,303,student_rank2,central,0.27783468227893643,0.001156839232320768,0.8949924045138888,0.8221330034592517,0.04918320973714193,0.02319335937499997,2.4793395520343136e-05
nonlinear_heteroskedastic,303,student_rank2,extrapolated,0.5545038676560182,0.13528842536962218,0.6835394965277778,1.0242926534540784,0.05451774597167969,0.062109374999999994,2.7026041304149356e-05
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,0.3131101409367591,0.0013342758697219741,0.9073893229166666,0.9726617719626889,0.0492242177327474,0.023502604166666635,0.0014348767496509
nonlinear_heteroskedastic,303,transformer_mdn4,central,0.28091111950753184,0.0028165378402218427,0.876953125,0.7828252315703671,0.05064932505289713,0.041748046874999965,0.00154017537594575
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,0.6297472836998333,0.23246582807822255,0.7870008680555555,1.4483332801141549,0.054588635762532554,0.06316731770833332,0.0014595390615188997
