law,data_seed,init,family,region,event,model_n,model_estimate,model_se,model_min_ess,model_min_soft_probability,model_qualified,oracle_n,oracle_estimate,oracle_se,oracle_min_ess,oracle_min_soft_probability,oracle_qualified,error,qualified,reference_seconds
linear_gaussian,101,2903,flow,boundary,common,16384,0.3619895525881532,0.0002961546636132,624.9017311028988,0.0165052638892957,True,65536,0.2234671384615309,0.0036854128405425,2120.5285403574967,0.007314525302304,True,0.1385224141266222,True,0.5092797090183012
linear_gaussian,101,2903,flow,boundary,rare,65536,0.1620429052960223,0.0076923559961496,428.32063470525674,0.0003624350060117,True,65536,0.2184094420120755,0.008988723602773,465.0601565510621,0.0009499793526583,True,-0.0563665367160532,True,2.4164248750312254
linear_gaussian,101,2903,flow,extrapolated,common,65536,0.2483483903198807,0.0113891274415025,242.90965619864417,0.0016610497863556,True,262144,0.1045019312857731,0.0160788488312367,1.7044354587982598,7.990730903443797e-12,False,0.1438464590341076,False,2.384527457994409
linear_gaussian,101,2903,flow,extrapolated,rare,4096,0.2721423482859458,0.0028842177279172,1666.4717130969436,0.2832076541165809,True,65536,0.2241253493711661,0.0009937002580632,14642.301805279563,0.108487734681739,True,0.0480169989147797,True,0.1058452079887501
heavy_tailed,303,1701,gaussian_diag,central,common,4096,0.0027304695369303,0.0015460321574631,2766.7434233875174,0.4312918043082739,True,65536,0.1724955401312317,0.0006349285345694,48770.56820472039,0.4672951045756344,True,-0.1697650705943014,True,0.0010197920491918
heavy_tailed,303,1701,gaussian_diag,central,rare,65536,-0.0592888978183817,0.0210056498702692,1.5427171289181902,2.6845512793126408e-11,False,262144,0.9411020827290444,0.168682687274633,20.905421285539,4.024789563703717e-05,False,-1.0003909805474265,False,0.0124293750268407
heavy_tailed,303,1701,gaussian_diag,boundary,common,16384,-0.0063674219995465,0.0132258888861857,375.5844189837912,0.0009791511738509,True,65536,0.5925136193721088,0.0102656782191684,389.7185103912029,0.0023753368305209,True,-0.5988810413716553,True,0.0031535839661955
heavy_tailed,303,1701,gaussian_diag,boundary,rare,65536,-0.0153216473453019,0.0104447943960111,350.4247980908655,6.3743824628389e-05,True,262144,0.7024450911674411,0.0134436016576186,466.49851044760896,0.0008559898286169,True,-0.7177667385127431,True,0.0120947909890674
heavy_tailed,303,1701,gaussian_diag,extrapolated,common,65536,0.011989480607285,0.0101034539038364,714.172322739308,0.0009326812987416,True,262144,0.7839935377634119,0.0109625082829666,173.54575315943768,0.0003659164638227,False,-0.7720040571561267,False,0.012564625008963
heavy_tailed,303,1701,gaussian_diag,extrapolated,rare,16384,0.004788026928665,0.0041364077998441,225.39864304032432,0.0011170220045127,True,65536,0.3993585061033158,0.0087930816336918,1863.320169281156,0.0090318198951289,True,-0.3945704791746507,True,0.0032825840171426
nonlinear_heteroskedastic,202,1701,transformer_mdn4,central,common,4096,0.0540845027629399,0.0015570273437494,2439.5990575424134,0.3324935830388743,True,65536,0.2172911114929046,0.0004053329918697,43631.09829966737,0.4281657250780117,True,-0.1632066087299647,True,0.0732115419814363
nonlinear_heteroskedastic,202,1701,transformer_mdn4,central,rare,65536,0.1349605713175223,0.0722572369844719,1.7733150365100674,7.066656599911802e-08,False,262144,0.2128799732720483,0.0219011644866915,3.519850961225182,8.21701310317421e-12,False,-0.0779194019545259,False,1.570616374956444
nonlinear_heteroskedastic,202,1701,transformer_mdn4,boundary,common,16384,0.1796399313255197,0.0097126539961101,571.7754935532724,0.008850948047955,True,65536,0.2252213763739467,0.001691546925542,1912.924830958948,0.0052481838511296,True,-0.045581445048427,True,0.3660601660376414
nonlinear_heteroskedastic,202,1701,transformer_mdn4,boundary,rare,65536,0.08343338048318,0.0113835815661035,380.7366591357401,0.0006385689444849,True,65536,0.2222783330219564,0.0035893282645147,287.3700973585767,0.0004619480096243,True,-0.1388449525387763,True,1.5478124580113215
nonlinear_heteroskedastic,202,1701,transformer_mdn4,extrapolated,common,16384,0.219549956051124,0.0191969432583187,611.956422654597,0.0140911576192523,True,262144,0.2291090684338072,0.0033232916223833,574.0050673575606,0.0002281831016158,True,-0.0095591123826832,True,0.3660536669776775
nonlinear_heteroskedastic,202,1701,transformer_mdn4,extrapolated,rare,4096,0.0521856582356772,0.0162700863763354,408.804709567835,0.053850807609195,True,65536,0.218438443783953,0.001417968805803,4753.9074018314905,0.0231474377336722,True,-0.1662527855482758,True,0.0705872499966062
bimodal,202,2903,flow,central,common,4096,0.9447979767344664,0.003972190298163,2252.659208959179,0.4398374459970987,True,65536,0.9631051597718822,0.0008809264081833,35096.97717245913,0.4665363538162112,True,-0.0183071830374157,True,0.089647332963068
bimodal,202,2903,flow,central,rare,65536,0.238799247890341,0.0977021595900167,1.878078627934632,9.477045584312557e-09,False,262144,0.1657531305702216,0.0112927173108691,157.8298947979489,4.4586073923178257e-11,False,0.0730461173201193,False,2.2255032500252128
bimodal,202,2903,flow,boundary,common,16384,0.7157489341541842,0.0019522977409483,641.3363774510065,0.0183230070566392,True,65536,0.6375869085006381,0.0024046692224182,5294.558533282218,0.0251116370912854,True,0.078162025653546,True,0.4352279999875463
bimodal,202,2903,flow,boundary,rare,65536,0.214341537846772,0.0036911761412318,231.7495838905559,0.000212886616639,True,65536,0.187884402573374,0.0067596780149706,930.3849855505192,8.588854207757498e-06,True,0.0264571352733979,True,2.1769461249932647
bimodal,202,2903,flow,extrapolated,common,65536,0.9890741165260596,0.0373940759706295,86.33760584324521,0.0007281381719493,False,262144,0.8570774287106019,0.0069932212875518,468.959601291498,0.0001469483253201,True,0.1319966878154576,False,2.1192944580106996
bimodal,202,2903,flow,extrapolated,rare,4096,0.1012576242799664,0.0074176702058618,528.6462809220931,0.0490153380780155,True,65536,0.1867907581988269,0.0046939786309352,4618.338265948603,0.0005620540799295,True,-0.0855331339188605,True,0.0896091249887831
bimodal,101,0,gp_rbf,central,common,4096,0.0065150523161614,0.0072373493663031,2493.0920062955297,0.4337948600212866,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.9608739848146745,True,0.0015177919995039
bimodal,101,0,gp_rbf,central,rare,65536,-0.0408863159778857,0.0892801153690406,4.273346730478603,3.029475186777207e-08,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.2279514962286347,False,0.0112748750252649
bimodal,101,0,gp_rbf,boundary,common,16384,0.0157657249525542,0.0081149721096254,700.7679992367192,0.0117105089579744,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.5998995900450057,True,0.0035887089907191
bimodal,101,0,gp_rbf,boundary,rare,65536,-0.0076542778849632,0.0088598730868289,353.64568236830706,0.0006060387145626,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.1987363687258617,True,0.0120584159740246
bimodal,101,0,gp_rbf,extrapolated,common,4096,-0.01841673475175,0.0035043220515542,1705.533746217748,0.3024526542439208,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8662982150790554,True,0.0015308749862015
bimodal,101,0,gp_rbf,extrapolated,rare,65536,-0.0144831545781442,0.022707979791636,427.63048628810446,0.0034446653460579,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1974399653743113,True,0.0107663749950006
heavy_tailed,202,1701,edm,central,common,4096,0.1725449154575326,0.0010491105115171,2773.11275692343,0.415850823679084,True,65536,0.1748666249443192,0.0004673883817783,46178.7199244078,0.4203573190588369,True,-0.0023217094867866,True,0.0945251249941065
heavy_tailed,202,1701,edm,central,rare,65536,-0.1465739864880663,0.0492662951662341,1.0079016849037985,1.3856524256496096e-11,False,262144,1.0034019649977846,0.0900543234519418,21.05804934688168,3.77862156370445e-05,False,-1.149975951485851,False,2.2476518329931423
heavy_tailed,202,1701,edm,boundary,common,65536,0.2067241559542134,0.0085524367188159,587.8887871660675,0.0013928445712918,True,65536,0.553657000876127,0.0089041123964048,469.051078053466,0.0028223702478016,True,-0.3469328449219135,True,2.2431100420071743
heavy_tailed,202,1701,edm,boundary,rare,65536,0.1027548009458471,0.0137532444426523,58.108712564118385,4.990777255059333e-05,False,262144,0.7244817291852826,0.0176212951545737,485.8968436039829,0.00087933151893,True,-0.6217269282394355,False,2.2831044160411693
heavy_tailed,202,1701,edm,extrapolated,common,65536,0.0311564038345622,0.0376164044188535,1.677562279925142,2.679718214724761e-06,False,262144,0.7360562159126518,0.0387923437633281,194.41436820329903,0.0003978214615623,False,-0.7048998120780895,False,2.233278166968375
heavy_tailed,202,1701,edm,extrapolated,rare,4096,0.1085338416900629,0.0014697842663227,1605.540766223278,0.1663950230732978,True,65536,0.4048212140306106,0.0091712159611493,1763.865432159184,0.0090975368152289,True,-0.2962873723405477,True,0.0940435410011559
nonlinear_heteroskedastic,202,2903,flow,central,common,4096,0.2151354607942359,0.0034495788461013,2658.014967532555,0.3635435614214006,True,65536,0.2172911114929046,0.0004053329918697,43631.09829966737,0.4281657250780117,True,-0.0021556506986687,True,0.0895172500167973
nonlinear_heteroskedastic,202,2903,flow,central,rare,65536,0.0571062248870105,0.0428644754535168,4.439264070369061,3.496185911366551e-11,False,262144,0.2128799732720483,0.0219011644866915,3.519850961225182,8.21701310317421e-12,False,-0.1557737483850378,False,2.155806333001238
nonlinear_heteroskedastic,202,2903,flow,boundary,common,65536,0.3598944107911982,0.0105713565644764,634.5629743231615,0.0029672263796156,True,65536,0.2252213763739467,0.001691546925542,1912.924830958948,0.0052481838511296,True,0.1346730344172515,True,2.1595480000250973
nonlinear_heteroskedastic,202,2903,flow,boundary,rare,65536,0.2120824587561843,0.0060540734672252,632.7975724798888,0.0015403068401851,True,65536,0.2222783330219564,0.0035893282645147,287.3700973585767,0.0004619480096243,True,-0.010195874265772,True,2.1577201249892823
nonlinear_heteroskedastic,202,2903,flow,extrapolated,common,65536,0.582751810114634,0.0202123405491078,134.08178060541067,0.0009373314572695,False,262144,0.2291090684338072,0.0033232916223833,574.0050673575606,0.0002281831016158,True,0.3536427416808266,False,2.1618592919548973
nonlinear_heteroskedastic,202,2903,flow,extrapolated,rare,4096,0.1759016547329006,0.0046539712083073,1421.3400298420952,0.2242158799034771,True,65536,0.218438443783953,0.001417968805803,4753.9074018314905,0.0231474377336722,True,-0.0425367890510524,True,0.0889482499915175
heavy_tailed,101,2903,flow,central,common,4096,0.2335655405295348,0.0022797544679288,2833.3236617936964,0.4423554330184766,True,65536,0.1729211520011721,0.000824234148004,48916.04709654791,0.4733007248387303,True,0.0606443885283627,True,0.0887060830136761
heavy_tailed,101,2903,flow,central,rare,65536,0.1789723702907836,0.0627227898298991,1.1936878951147356,1.3368842667268503e-09,False,262144,0.6023979378463186,0.0719065665857053,24.534778305904062,5.999691203726328e-05,False,-0.4234255675555349,False,2.2151532499701716
heavy_tailed,101,2903,flow,boundary,common,65536,0.5680639540317783,0.0114946394888501,376.8670169138012,0.0018617260316228,True,262144,0.5670902477849743,0.0146149322841153,1632.6070596056693,0.0025019996621179,True,0.000973706246804,True,2.167774334026035
heavy_tailed,101,2903,flow,boundary,rare,65536,0.2650716158948599,0.0059082806565788,167.09573516402995,0.0002115092829957,False,262144,0.7402574733340567,0.016037127194862,491.041740202146,0.0009396095116752,True,-0.4751858574391968,False,2.1526770839700475
heavy_tailed,101,2903,flow,extrapolated,common,65536,0.317814486388635,0.0474273579365537,34.266625957391575,0.0001506085206883,False,262144,0.6980307026863016,0.040180164624132,200.93334300594648,0.000403843882291,False,-0.3802162162976666,False,2.1703458340489306
heavy_tailed,101,2903,flow,extrapolated,rare,4096,0.2749371045399492,0.0032187475677503,2079.4842108853677,0.3454199430903449,True,65536,0.4099476637523707,0.007714971086545,1817.326756246877,0.0093369382006208,True,-0.1350105592124214,True,0.0890596670215018
nonlinear_heteroskedastic,303,1701,gaussian_rank2,central,common,4096,0.2409172872040158,0.0018695471408442,2828.7362247971164,0.4769897801916531,True,65536,0.215458305557659,0.0005281866580978,46753.67381258627,0.4815978578880384,True,0.0254589816463567,True,0.0012935419799759
nonlinear_heteroskedastic,303,1701,gaussian_rank2,central,rare,65536,0.2798123958668522,0.0915803358187172,1.120499495441004,6.344710352400287e-11,False,262144,0.215058108255458,0.0633922845650497,4.333413916794927,1.1374323806091069e-11,False,0.0647542876113941,False,0.0173827920225448
nonlinear_heteroskedastic,303,1701,gaussian_rank2,boundary,common,16384,0.235044154985296,0.0064856886780529,306.99773971470404,0.0026561811022047,True,65536,0.2239895251971766,0.0018871873759668,1664.4991267693042,0.0037718618228214,True,0.0110546297881194,True,0.0046416660188697
nonlinear_heteroskedastic,303,1701,gaussian_rank2,boundary,rare,65536,0.2412414447003908,0.0039646700977692,662.4725927104911,0.0011678949369594,True,65536,0.2169827075662422,0.0049056828967887,424.3608662890171,0.0004957628456356,True,0.0242587371341486,True,0.0171644579968415
nonlinear_heteroskedastic,303,1701,gaussian_rank2,extrapolated,common,65536,0.2882688270638542,0.0252163579644296,50.59893321358812,7.218005082722215e-05,False,262144,0.2228292970820143,0.0021791956599198,432.0049452314116,0.0001700124459631,True,0.0654395299818399,False,0.0167906249989755
nonlinear_heteroskedastic,303,1701,gaussian_rank2,extrapolated,rare,4096,0.2381954082512226,0.0145915824145462,297.4798930555898,0.0168115446508431,True,65536,0.2229077639125111,0.0010213922908899,4848.081473934897,0.0237405854314015,True,0.0152876443387114,True,0.0012650410062633
heavy_tailed,101,1701,gaussian_diag,central,common,4096,0.0007951166848266,0.001195277139895,2759.1419486754235,0.4336447755234114,True,65536,0.1729211520011721,0.000824234148004,48916.04709654791,0.4733007248387303,True,-0.1721260353163455,True,0.0009631250286474
heavy_tailed,101,1701,gaussian_diag,central,rare,65536,-0.0212071535248376,0.0281991174000193,12.783002787325,3.283827187692557e-12,False,262144,0.6023979378463186,0.0719065665857053,24.534778305904062,5.999691203726328e-05,False,-0.6236050913711562,False,0.0128063329611904
heavy_tailed,101,1701,gaussian_diag,boundary,common,16384,0.0089377074222892,0.0017538202069854,367.7782517234854,0.0007536969181159,True,262144,0.5670902477849743,0.0146149322841153,1632.6070596056693,0.0025019996621179,True,-0.558152540362685,True,0.00319145899266
heavy_tailed,101,1701,gaussian_diag,boundary,rare,65536,-0.0032023533658259,0.0034522688772258,438.48682857917765,6.906556288205778e-05,True,262144,0.7402574733340567,0.016037127194862,491.041740202146,0.0009396095116752,True,-0.7434598266998826,True,0.0121767499949783
heavy_tailed,101,1701,gaussian_diag,extrapolated,common,65536,0.0077541354776904,0.0033151635744152,115.51601913354048,4.55704381676876e-05,False,262144,0.6980307026863016,0.040180164624132,200.93334300594648,0.000403843882291,False,-0.6902765672086112,False,0.0121866670087911
heavy_tailed,101,1701,gaussian_diag,extrapolated,rare,16384,-0.0022295207975891,0.0040236907653038,586.9126160392806,0.0040350073541037,True,65536,0.4099476637523707,0.007714971086545,1817.326756246877,0.0093369382006208,True,-0.4121771845499598,True,0.0031873330008238
linear_gaussian,101,1701,student_rank2,central,common,4096,0.2250507388126802,0.0010569490725865,2408.0277765216347,0.4055088373470543,True,65536,0.2217908743655348,0.0008030915971684,42096.42455029185,0.4667335874928566,True,0.0032598644471454,True,0.0018905420438386
linear_gaussian,101,1701,student_rank2,central,rare,65536,0.5699957811355634,0.2283280246811224,3.334031671204962,2.7454109629130644e-06,False,262144,0.1432918132003408,0.0083622714737455,8.65476304100165,1.3778591708866702e-08,False,0.4267039679352225,False,0.0220803749980404
linear_gaussian,101,1701,student_rank2,boundary,common,16384,0.3043432832616036,0.0109931399518703,724.6168978375384,0.0189679387996628,True,65536,0.2234671384615309,0.0036854128405425,2120.5285403574967,0.007314525302304,True,0.0808761448000727,True,0.0053764579934068
linear_gaussian,101,1701,student_rank2,boundary,rare,65536,0.3702109683267165,0.012294942020641,564.5065411822366,0.0037592290330736,True,65536,0.2184094420120755,0.008988723602773,465.0601565510621,0.0009499793526583,True,0.151801526314641,True,0.0214661660138517
linear_gaussian,101,1701,student_rank2,extrapolated,common,65536,0.3285828527293455,0.0542113896846747,13.604664448409997,6.85171265259924e-05,False,262144,0.1045019312857731,0.0160788488312367,1.7044354587982598,7.990730903443797e-12,False,0.2240809214435723,False,0.0220998749719001
linear_gaussian,101,1701,student_rank2,extrapolated,rare,4096,0.1272307922838854,0.0057708455043483,1120.073427599704,0.1384239714232355,True,65536,0.2241253493711661,0.0009937002580632,14642.301805279563,0.108487734681739,True,-0.0968945570872806,True,0.0013330419897101
heavy_tailed,101,2903,gaussian_rank2,central,common,4096,0.2453059398848403,0.004541346983909,2870.023540248902,0.4609888927542938,True,65536,0.1729211520011721,0.000824234148004,48916.04709654791,0.4733007248387303,True,0.0723847878836682,True,0.0012765830033458
heavy_tailed,101,2903,gaussian_rank2,central,rare,65536,0.1751411674661746,0.0503094663494038,1.310884806719805,1.2002740701534104e-11,False,262144,0.6023979378463186,0.0719065665857053,24.534778305904062,5.999691203726328e-05,False,-0.4272567703801438,False,0.0176424999954178
heavy_tailed,101,2903,gaussian_rank2,boundary,common,16384,0.1721103798725011,0.0091420788743124,260.62550993502737,0.0005616121194117,True,262144,0.5670902477849743,0.0146149322841153,1632.6070596056693,0.0025019996621179,True,-0.3949798679124732,True,0.0048412079922854
heavy_tailed,101,2903,gaussian_rank2,boundary,rare,16384,0.1459574696684011,0.011875657411145,204.41287489239303,4.612209982218848e-05,True,262144,0.7402574733340567,0.016037127194862,491.041740202146,0.0009396095116752,True,-0.5943000036656555,True,0.0043709580204449
heavy_tailed,101,2903,gaussian_rank2,extrapolated,common,65536,0.2434603533373859,0.0009121129110776,453.90183999215265,0.0013997868327406,True,262144,0.6980307026863016,0.040180164624132,200.93334300594648,0.000403843882291,False,-0.4545703493489157,False,0.016805374994874
heavy_tailed,101,2903,gaussian_rank2,extrapolated,rare,4096,0.2471775454546816,0.0138593274588402,216.23186692703624,0.0195053475545733,True,65536,0.4099476637523707,0.007714971086545,1817.326756246877,0.0093369382006208,True,-0.1627701182976891,True,0.0011466249707154
heavy_tailed,303,0,gp_rbf,central,common,4096,-0.002103523448416,0.0020692963162423,3116.041787138354,0.4673279939091592,True,65536,0.1724955401312317,0.0006349285345694,48770.56820472039,0.4672951045756344,True,-0.1745990635796478,True,0.0019367500208318
heavy_tailed,303,0,gp_rbf,central,rare,65536,0.0062927463583126,0.0088409675360942,9.185053398029076,1.8702558748888377e-13,False,262144,0.9411020827290444,0.168682687274633,20.905421285539,4.024789563703717e-05,False,-0.9348093363707316,False,0.0120930420234799
heavy_tailed,303,0,gp_rbf,boundary,common,16384,-0.0023248475051953,0.001994336078803,770.4677062066132,0.0005098450914835,True,65536,0.5925136193721088,0.0102656782191684,389.7185103912029,0.0023753368305209,True,-0.5948384668773041,True,0.0036400409881025
heavy_tailed,303,0,gp_rbf,boundary,rare,16384,-0.0024238653661338,0.0045127305399438,204.2458990434426,6.146082520712003e-06,True,262144,0.7024450911674411,0.0134436016576186,466.49851044760896,0.0008559898286169,True,-0.704868956533575,True,0.0036665420047938
heavy_tailed,303,0,gp_rbf,extrapolated,common,4096,0.0011175852890753,0.0033063618277779,810.0719737637489,0.1248049255551306,True,262144,0.7839935377634119,0.0109625082829666,173.54575315943768,0.0003659164638227,False,-0.7828759524743365,False,0.0012127090012654
heavy_tailed,303,0,gp_rbf,extrapolated,rare,65536,0.0109495101534068,0.0106453101626936,627.4830061731301,0.0040047093674732,True,65536,0.3993585061033158,0.0087930816336918,1863.320169281156,0.0090318198951289,True,-0.388408995949909,True,0.0116458749980665
linear_gaussian,101,0,gp_rbf,central,common,4096,0.0031777968160876,0.0044921744948566,2567.483660389791,0.448337595244855,True,65536,0.2217908743655348,0.0008030915971684,42096.42455029185,0.4667335874928566,True,-0.2186130775494471,True,0.0014815420145168
linear_gaussian,101,0,gp_rbf,central,rare,65536,0.0152749031381574,0.0211720895803307,1.4405262893642885,1.1681260883745827e-08,False,262144,0.1432918132003408,0.0083622714737455,8.65476304100165,1.3778591708866702e-08,False,-0.1280169100621834,False,0.0131904170266352
linear_gaussian,101,0,gp_rbf,boundary,common,16384,-0.0002061252381408,0.0050737018370809,723.0784012885791,0.0128564371415635,True,65536,0.2234671384615309,0.0036854128405425,2120.5285403574967,0.007314525302304,True,-0.2236732636996717,True,0.0036959589924663
linear_gaussian,101,0,gp_rbf,boundary,rare,65536,-0.0004969470387178,0.0060052559617411,284.08034297688295,0.000420695497802,True,65536,0.2184094420120755,0.008988723602773,465.0601565510621,0.0009499793526583,True,-0.2189063890507933,True,0.0124008749844506
linear_gaussian,101,0,gp_rbf,extrapolated,common,4096,-0.0060597201091393,0.0052504624630887,446.1738460409851,0.0688769506133412,True,262144,0.1045019312857731,0.0160788488312367,1.7044354587982598,7.990730903443797e-12,False,-0.1105616513949124,False,0.0012322079855948
linear_gaussian,101,0,gp_rbf,extrapolated,rare,4096,0.0023885486815809,0.0098571936867801,220.9309020652948,0.0326418935996512,True,65536,0.2241253493711661,0.0009937002580632,14642.301805279563,0.108487734681739,True,-0.2217368006895852,True,0.001359042013064
linear_gaussian,202,2903,gaussian_rank2,central,common,4096,0.2241868744495868,0.0024842332623952,2263.743024005292,0.3824202551955921,True,65536,0.2220897428646985,0.0011197827160235,39887.086749308226,0.4334062225145448,True,0.0020971315848883,True,0.0017970420303754
linear_gaussian,202,2903,gaussian_rank2,central,rare,65536,0.1365336650329145,0.0457618261497367,2.2291325867183365,1.0506552473829912e-08,False,262144,0.1518894398324001,0.0572528721629646,3.918713444988386,1.439750923626794e-08,False,-0.0153557747994855,False,0.0185960420058108
linear_gaussian,202,2903,gaussian_rank2,boundary,common,16384,0.204227450519052,0.004516875818655,574.6957372737797,0.0081382960450559,True,65536,0.2205854898820578,0.002729993746334,2498.737414819881,0.009577852177084,True,-0.0163580393630058,True,0.0045525419991463
linear_gaussian,202,2903,gaussian_rank2,boundary,rare,65536,0.2006973541025402,0.0053427490749368,397.9211451688327,0.000730914272568,True,65536,0.2253289646605949,0.0052333160110285,396.4077635258305,0.0007949818425064,True,-0.0246316105580546,True,0.0179309999803081
linear_gaussian,202,2903,gaussian_rank2,extrapolated,common,65536,0.0152833856150772,0.0316220744958378,2.5883422438220043,1.6698137107186693e-07,False,262144,0.119685547888731,0.123225612233707,1.4262679151822788,6.674447829496325e-12,False,-0.1044021622736538,False,0.0175031669787131
linear_gaussian,202,2903,gaussian_rank2,extrapolated,rare,4096,-0.013530553925151,0.0021222474679633,1848.8376412020596,0.2771060413436796,True,65536,0.2250748832161421,0.001026852346599,15557.970307732165,0.1178299475858048,True,-0.2386054371412931,True,0.0013254579971544
heavy_tailed,101,1701,mdn4,central,common,4096,0.1812787818747948,0.0022249346807972,2910.4828646721276,0.4279966187397278,True,65536,0.1729211520011721,0.000824234148004,48916.04709654791,0.4733007248387303,True,0.0083576298736227,True,0.0074531669961288
heavy_tailed,101,1701,mdn4,central,rare,65536,0.0239017065275357,0.1369763399023645,1.6657971948294654,5.177239726767767e-12,False,262144,0.6023979378463186,0.0719065665857053,24.534778305904062,5.999691203726328e-05,False,-0.5784962313187828,False,0.1564611249486915
heavy_tailed,101,1701,mdn4,boundary,common,65536,0.5878266569104552,0.0108638239102885,356.8164596106783,0.0018957413670792,True,262144,0.5670902477849743,0.0146149322841153,1632.6070596056693,0.0025019996621179,True,0.0207364091254809,True,0.1629888750030659
heavy_tailed,101,1701,mdn4,boundary,rare,65536,0.2761471785187501,0.0265965736590533,61.507099993850574,0.0003932999566342,False,262144,0.7402574733340567,0.016037127194862,491.041740202146,0.0009396095116752,True,-0.4641102948153066,False,0.1607098749955184
heavy_tailed,101,1701,mdn4,extrapolated,common,65536,0.2975216847165732,0.0081769877082406,537.8515977912275,0.002796250262936,True,262144,0.6980307026863016,0.040180164624132,200.93334300594648,0.000403843882291,False,-0.4005090179697284,False,0.1606418330338783
heavy_tailed,101,1701,mdn4,extrapolated,rare,16384,0.1386749042469645,0.0033919368820653,616.5621453295257,0.0077157084287021,True,65536,0.4099476637523707,0.007714971086545,1817.326756246877,0.0093369382006208,True,-0.2712727595054062,True,0.0340844169841147
bimodal,202,1701,student_rank2,central,common,4096,0.6933499714803116,0.0010463588648157,2160.7005661561716,0.3827799698530825,True,65536,0.9631051597718822,0.0008809264081833,35096.97717245913,0.4665363538162112,True,-0.2697551882915705,True,0.0014384169480763
bimodal,202,1701,student_rank2,central,rare,65536,0.9699699595722358,0.0896606562273328,26.678555737563556,0.0002091459509174,False,262144,0.1657531305702216,0.0112927173108691,157.8298947979489,4.4586073923178257e-11,False,0.8042168290020141,False,0.0194605830474756
bimodal,202,1701,student_rank2,boundary,common,16384,0.6992600506260778,0.0073235362457171,436.643389954114,0.007661908633834,True,65536,0.6375869085006381,0.0024046692224182,5294.558533282218,0.0251116370912854,True,0.0616731421254396,True,0.0050610000034794
bimodal,202,1701,student_rank2,boundary,rare,65536,0.8382696293286234,0.0098631590439152,191.0402094687338,0.000809305879031,False,65536,0.187884402573374,0.0067596780149706,930.3849855505192,8.588854207757498e-06,True,0.6503852267552493,False,0.0200404580100439
bimodal,202,1701,student_rank2,extrapolated,common,65536,-0.0241730973153224,0.0418257025242573,15.598678431949304,3.951689593797285e-05,False,262144,0.8570774287106019,0.0069932212875518,468.959601291498,0.0001469483253201,True,-0.8812505260259244,False,0.0203698330442421
bimodal,202,1701,student_rank2,extrapolated,rare,16384,-0.0389160178378953,0.0128975833646208,236.7537931442204,0.0016390678576122,True,65536,0.1867907581988269,0.0046939786309352,4618.338265948603,0.0005620540799295,True,-0.2257067760367223,True,0.0052690830198116
linear_gaussian,202,2903,transformer_mdn4,central,common,4096,0.1636793514237871,0.0037023997132092,2314.714740491832,0.3740940014230201,True,65536,0.2220897428646985,0.0011197827160235,39887.086749308226,0.4334062225145448,True,-0.0584103914409114,True,0.0728117079706862
linear_gaussian,202,2903,transformer_mdn4,central,rare,65536,-0.0284978801180165,0.1302831305582674,2.461599290354926,4.4968242010022665e-06,False,262144,0.1518894398324001,0.0572528721629646,3.918713444988386,1.439750923626794e-08,False,-0.1803873199504166,False,1.6090767089626752
linear_gaussian,202,2903,transformer_mdn4,boundary,common,16384,0.3255123197248069,0.0024123167995345,594.8790772648107,0.0155654788403695,True,65536,0.2205854898820578,0.002729993746334,2498.737414819881,0.009577852177084,True,0.104926829842749,True,0.3813213749672286
linear_gaussian,202,2903,transformer_mdn4,boundary,rare,65536,0.1103180997153933,0.0114986388850396,284.1983828179588,0.0004978347359033,True,65536,0.2253289646605949,0.0052333160110285,396.4077635258305,0.0007949818425064,True,-0.1150108649452016,True,1.6080556659726426
linear_gaussian,202,2903,transformer_mdn4,extrapolated,common,16384,0.291573171494679,0.0051525311673552,515.3470590842672,0.0196561860928268,True,262144,0.119685547888731,0.123225612233707,1.4262679151822788,6.674447829496325e-12,False,0.171887623605948,False,0.3934978750185109
linear_gaussian,202,2903,transformer_mdn4,extrapolated,rare,4096,0.1165089589045894,0.0118162623029472,772.9749722407621,0.1240983680614478,True,65536,0.2250748832161421,0.001026852346599,15557.970307732165,0.1178299475858048,True,-0.1085659243115527,True,0.0764016250032
heavy_tailed,202,1701,transformer_mdn4,central,common,4096,0.1533136762616825,0.002982560807134,2617.651853873577,0.3640044767825818,True,65536,0.1748666249443192,0.0004673883817783,46178.7199244078,0.4203573190588369,True,-0.0215529486826367,True,0.0697091250331141
heavy_tailed,202,1701,transformer_mdn4,central,rare,65536,0.0131957805134131,0.0280211922381115,3.4692661988778486,4.1517555642621556e-12,False,262144,1.0034019649977846,0.0900543234519418,21.05804934688168,3.77862156370445e-05,False,-0.9902061844843714,False,1.5527646249975078
